Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2008-01-27,298.9182,2008-02-10,277.3171,2005-11-13-2008-01-20,55.8753-376.9337,Sell,9 days,7.23%,Fall by 13.48%,7.23%,
2008-08-03,262.5963,2018-02-18,421.1874,2005-11-13-2008-01-20,55.8753-376.9337,Buy,2489 days,60.39%,Rise by 8.14%,67.62%,
2009-03-22,153.0593,2009-03-29,177.0091,2008-05-04-2008-11-02,159.431-294.8723,Sell,4 days,-15.65%,Fall by -14.62%,51.97%,
2009-06-21,233.3263,2009-07-12,202.8847,2008-11-02-2009-05-24,106.2912-289.7292,Sell,14 days,13.05%,Fall by -8.79%,65.02%,
2009-08-02,223.4858,2020-01-12,707.5335,2008-11-02-2009-05-24,106.2912-289.7292,Buy,2724 days,216.59%,Rise by -14.15%,281.61%,
2010-12-12,234.0463,2011-01-23,225.5659,2010-01-10-2010-09-05,220.537-233.5777,Sell,29 days,3.62%,Fall by 11.96%,285.23%,
2011-01-30,208.6964,2011-02-27,220.8685,2010-09-05-2010-11-07,209.1536-257.1332,Sell,19 days,-5.83%,Fall by 10.09%,279.4%,
2011-05-08,218.3084,2011-05-22,211.028,2010-04-11-2010-09-05,220.537-250.6414,Sell,9 days,3.33%,Fall by 10.32%,282.74%,
2011-12-11,172.7403,2011-12-11,172.7403,2010-04-11-2011-08-28,176.4662-250.6414,Sell,0 days,-0.0%,Fall by 0%,282.74%,
2012-01-22,181.1865,2012-03-25,170.0773,2009-05-24-2011-08-28,176.4662-238.9837,Sell,44 days,6.13%,Fall by 7.9%,288.87%,
2012-03-18,176.5462,2012-03-25,170.0773,2010-04-11-2012-01-08,167.0829-250.6414,Sell,4 days,3.66%,Fall by 7.9%,292.53%,
2012-10-28,185.2438,2012-11-18,177.1862,2011-11-06-2012-05-20,160.6483-195.4386,Sell,14 days,4.35%,Fall by 0.29%,296.88%,
2013-03-03,185.2438,2013-03-03,185.2438,2010-01-10-2012-05-20,160.6483-233.5777,Sell,0 days,-0.0%,Fall by 0%,296.88%,
2013-08-25,187.3239,2013-09-15,199.5531,2013-01-27-2013-04-14,181.8608-206.8906,Sell,14 days,-6.53%,Fall by 3.35%,290.35%,
2013-12-08,198.113,2014-02-02,189.9869,2013-01-27-2013-09-01,196.5815-206.8906,Sell,39 days,4.1%,Fall by -16.28%,294.45%,
2013-12-15,197.6559,2014-07-06,235.8864,2012-05-20-2013-01-27,153.8479-218.2969,Buy,144 days,19.34%,Rise by -0.61%,313.8%,
2014-02-02,189.9869,2014-02-02,189.9869,2009-05-24-2012-05-20,160.6483-238.9837,Sell,0 days,-0.0%,Fall by 0%,313.8%,
