Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2011-10-30,288.24,2011-12-04,312.24,Buy,24 days,Rise by 8.850000%,8.33,
2013-01-13,272.48,2013-02-17,277.76,Buy,24 days,Rise by 2.030000%,1.94,
2013-05-12,273.12,2013-07-28,297.68,Buy,54 days,Rise by 12.620000%,8.99,
2013-06-02,260.88,2013-07-14,300.48,Sell,29 days,Fall by -2.610000%,-15.18,
2013-07-14,300.48,2013-09-22,302.16,Buy,49 days,Rise by 4.790000%,0.56,
2014-02-16,287.28,2014-05-04,290.32,Buy,54 days,Rise by 4.870000%,1.06,
2014-06-22,314.56,2017-12-24,93.28,Buy,914 days,Rise by -11.090000%,-70.35,
2014-08-10,288.96,2014-09-14,275.04,Sell,24 days,Fall by 10.910000%,4.82,
2014-10-12,257.44,2014-11-16,230.64,Sell,24 days,Fall by 20.510000%,10.41,
2014-10-19,250.0,2014-11-30,204.64,Sell,29 days,Fall by 20.130000%,18.14,
2014-10-26,247.04,2014-11-30,204.64,Sell,24 days,Fall by 28.980000%,17.16,
2016-01-17,70.32,2016-03-06,77.2,Sell,34 days,Fall by -11.040000%,-9.78,
2016-02-14,66.64,2016-03-06,77.2,Sell,14 days,Fall by -17.170000%,-15.85,
2016-10-09,90.64,2017-12-24,93.28,Buy,314 days,Rise by 3.440000%,2.91,
2016-11-13,78.16,2016-12-04,91.84,Sell,14 days,Fall by -16.580000%,-17.5,
2017-04-30,81.92,2017-07-02,76.0,Sell,44 days,Fall by 13.480000%,7.23,
2017-09-24,81.92,2017-11-12,91.36,Buy,34 days,Rise by 15.140000%,11.52,
2018-01-14,102.96,2018-05-13,114.0,Buy,84 days,Rise by 12.120000%,10.72,
2018-11-11,101.6,2018-12-16,86.56,Sell,24 days,Fall by 24.960000%,14.8,
2020-02-02,86.72,2020-03-22,39.52,Sell,34 days,Fall by 54.430000%,54.43,
2020-02-09,84.64,2020-03-29,35.76,Sell,34 days,Fall by 57.750000%,57.75,
2020-03-08,69.84,2020-04-05,47.2,Sell,19 days,Fall by 70.560000%,32.42,
2020-11-01,25.25,2020-11-22,29.27,Sell,14 days,Fall by -72.000000%,-15.92,
2021-12-05,48.0,2022-01-02,54.36,Sell,19 days,Fall by -36.000000%,-13.25,
2022-10-02,65.28,2022-10-09,75.1,Sell,4 days,Fall by 3.720000%,-15.04,
2022-11-06,76.82,2023-10-01,80.86,Buy,234 days,Rise by -15.610000%,5.26,
2022-11-20,69.03,2023-01-22,71.55,Sell,44 days,Fall by 6.710000%,-3.65,
2023-04-09,70.26,2023-08-27,72.45,Buy,99 days,Rise by -10.430000%,3.12,
2023-05-07,63.03,2023-07-30,72.09,Sell,59 days,Fall by -5.550000%,-14.37,
2023-07-16,67.47,2023-08-20,72.79,Buy,24 days,Rise by 20.480000%,7.88,
2023-09-17,81.29,2025-02-16,75.82,Buy,369 days,Rise by -11.690000%,-6.73,
2023-10-22,80.7,2025-02-16,75.82,Buy,344 days,Rise by -17.560000%,-6.05,
2024-07-07,81.31,2024-07-07,81.31,Buy,0 days,Rise by -15.230000%,0.0,
2025-01-12,80.64,2025-01-12,80.64,Buy,0 days,Rise by -10.600000%,0.0,
2025-03-09,72.09,2025-05-04,64.01,Sell,39 days,Fall by 11.210000%,11.21,
2025-06-22,83.12,2025-06-22,83.12,Buy,0 days,Rise by -11.810000%,0.0,
2025-09-21,73.52,2025-09-21,73.52,Sell,0 days,Fall by 1.310000%,0.0,
2025-10-12,69.39,2025-10-12,69.39,Sell,0 days,Fall by -4.570000%,0.0,
