Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2008-12-31,264.8,2009-05-31,291.2,Sell,107 days,Fall by -7.670000%,-9.97,
2011-09-30,243.92,2011-11-30,310.24,Sell,42 days,Fall by -4.390000%,-27.19,
2013-08-31,307.84,2014-10-31,245.04,Buy,303 days,Rise by 1.040000%,-20.4,
2014-11-30,204.64,2015-04-30,164.08,Sell,107 days,Fall by 19.820000%,19.82,
2017-05-31,79.68,2017-12-31,96.08,Sell,152 days,Fall by 3.010000%,-20.58,
2020-02-29,75.6,2020-05-31,25.88,Sell,64 days,Fall by 61.550000%,65.77,
2020-03-31,33.68,2020-05-31,25.88,Sell,43 days,Fall by 16.000000%,23.16,
2022-03-31,74.12,2024-01-31,70.92,Buy,478 days,Rise by -11.930000%,-4.32,
2022-04-30,77.16,2024-01-31,70.92,Buy,456 days,Rise by -15.400000%,-8.09,
2023-03-31,66.44,2023-09-30,80.86,Sell,130 days,Fall by -0.320000%,-21.7,
2023-04-30,67.5,2023-09-30,80.86,Sell,109 days,Fall by 1.260000%,-19.79,
2023-09-30,80.86,2025-05-31,67.15,Buy,434 days,Rise by -2.630000%,-16.96,
2023-11-30,70.14,2024-11-30,71.61,Sell,261 days,Fall by 0.310000%,-2.1,
2024-09-30,69.92,2025-06-30,73.11,Sell,194 days,Fall by 9.100000%,-4.56,
