Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2014-05-11,36.12,2017-01-15,28.89,Buy,699 days,Rise by -11.020000%,-20.02
2014-08-31,35.1,2014-10-19,33.0,Sell,34 days,Fall by 10.400000%,5.98
2015-08-02,30.2,2015-08-30,29.75,Sell,19 days,Fall by 6.990000%,1.49
2016-02-21,25.81,2016-02-28,26.7,Sell,4 days,Fall by -3.530000%,-3.45
2016-05-01,28.0,2016-12-11,29.27,Buy,159 days,Rise by 0.180000%,4.54
2016-09-04,27.76,2016-11-20,28.49,Buy,54 days,Rise by 5.440000%,2.63
2016-12-04,29.13,2018-03-11,28.67,Buy,329 days,Rise by 0.580000%,-1.58
2021-03-28,29.93,2021-12-19,29.49,Buy,189 days,Rise by 2.440000%,-1.47
2021-05-02,29.71,2021-06-06,30.15,Buy,24 days,Rise by 5.720000%,1.48
2021-05-16,30.66,2022-04-03,32.03,Buy,229 days,Rise by 2.450000%,4.47
2021-10-17,30.53,2022-04-03,32.03,Buy,119 days,Rise by 8.290000%,4.91
2021-12-12,30.03,2021-12-26,30.18,Sell,9 days,Fall by 3.830000%,-0.5
2022-01-23,29.59,2022-02-27,29.95,Sell,24 days,Fall by -4.630000%,-1.22
2023-03-19,31.04,2023-04-02,32.16,Sell,9 days,Fall by -1.320000%,-3.61
2024-08-04,31.41,2024-08-25,32.13,Sell,14 days,Fall by -3.720000%,-2.29
2024-10-13,33.01,2024-10-13,33.01,Buy,0 days,Rise by 1.300000%,0.0
2024-12-08,32.58,2025-01-12,33.44,Sell,24 days,Fall by 2.490000%,-2.64
2025-03-02,32.72,2025-05-04,32.53,Sell,44 days,Fall by 0.760000%,0.58
2025-06-15,32.92,2025-10-26,32.33,Sell,94 days,Fall by 1.370000%,1.79
