Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2005-10-31,15.05,2005-11-30,17.0,2003-10-31-2005-02-28,8.4-18.5,Sell,22 days,-12.96%,Fall by 7.12%,-12.96%,
2006-06-30,16.95,2006-07-31,15.88,2003-10-31-2006-02-28,8.4-19.85,Sell,21 days,6.31%,Fall by 15.05%,-6.64%,
2006-07-31,15.88,2006-09-30,16.62,2005-10-31-2006-02-28,13.01-19.85,Sell,44 days,-4.66%,Fall by 14.62%,-11.3%,
2006-09-30,16.62,2012-11-30,18.19,2003-10-31-2005-02-28,8.4-18.5,Buy,1609 days,9.45%,Rise by 38.87%,-1.86%,
2007-09-30,10.95,2007-09-30,10.95,2005-02-28-2006-12-31,13.88-16.05,Sell,0 days,-0.0%,Fall by 0%,-1.86%,
2011-08-31,12.92,2011-09-30,10.35,2009-03-31-2011-06-30,2.78-16.0,Sell,22 days,19.89%,Fall by -125.31%,18.03%,
2011-12-31,12.95,2013-06-30,20.55,2003-10-31-2006-02-28,8.4-19.85,Buy,389 days,58.69%,Rise by 22.92%,76.72%,
2012-08-31,18.14,2017-05-31,27.6,2005-10-31-2006-02-28,13.01-19.85,Buy,1238 days,52.15%,Rise by 19.06%,128.87%,
2015-05-31,26.55,2015-06-30,25.33,2005-10-31-2015-03-31,13.01-31.6,Sell,21 days,4.6%,Fall by 17.09%,133.47%,
2015-06-30,25.33,2015-08-31,23.68,2011-10-31-2015-03-31,9.76-31.6,Sell,44 days,6.51%,Fall by 11.32%,139.98%,
2015-07-31,24.99,2015-08-31,23.68,2009-03-31-2015-03-31,2.78-31.6,Sell,21 days,5.24%,Fall by 11.32%,145.22%,
2015-08-31,23.68,2016-01-31,21.0,2005-02-28-2009-03-31,3.99-16.05,Sell,109 days,11.32%,Fall by -31.43%,156.54%,
2015-10-31,25.58,2022-06-30,103.33,2009-03-31-2015-03-31,2.78-31.6,Buy,1738 days,303.95%,Rise by 61.14%,460.49%,
2017-03-31,31.05,2017-04-30,29.72,2016-02-29-2017-01-31,18.94-35.83,Sell,20 days,4.28%,Fall by -18.78%,464.77%,
2017-04-30,29.72,2017-05-31,27.6,2005-10-31-2017-01-31,13.01-35.83,Sell,22 days,7.13%,Fall by -27.9%,471.91%,
2017-05-31,27.6,2017-08-31,30.54,2011-10-31-2017-01-31,9.76-35.83,Sell,66 days,-10.65%,Fall by -15.59%,461.25%,
2017-06-30,27.97,2017-09-30,32.16,2006-02-28-2009-03-31,3.99-17.6,Sell,65 days,-14.98%,Fall by -9.76%,446.27%,
2017-08-31,30.54,2019-02-28,40.55,2011-10-31-2017-01-31,9.76-35.83,Buy,390 days,32.78%,Rise by 7.94%,479.05%,
2017-12-31,32.86,2018-12-31,35.3,2016-02-29-2017-01-31,18.94-35.83,Buy,260 days,7.43%,Rise by 23.99%,486.47%,
2018-10-31,43.81,2018-12-31,35.3,2016-02-29-2018-09-30,18.94-49.0,Sell,43 days,19.42%,Fall by -9.77%,505.9%,
2018-12-31,35.3,2019-02-28,40.55,2009-03-31-2018-09-30,2.78-49.0,Sell,43 days,-14.87%,Fall by 4.44%,491.03%,
2019-02-28,40.55,2019-03-31,39.47,2015-03-31-2016-02-29,22.42-29.42,Sell,21 days,2.66%,Fall by 1.82%,493.69%,
2019-03-31,39.47,2019-04-30,44.0,2011-10-31-2018-09-30,9.76-49.0,Sell,21 days,-11.48%,Fall by 29.43%,482.21%,
2020-05-31,41.7,2021-04-30,107.7,2011-10-31-2015-03-31,9.76-31.6,Buy,239 days,158.27%,Rise by 54.61%,640.49%,
2022-01-31,122.35,2022-04-30,103.34,2020-03-31-2021-10-31,23.21-148.63,Sell,64 days,15.54%,Fall by -79.26%,656.02%,
2022-03-31,133.15,2022-04-30,103.34,2018-09-30-2020-03-31,42.52-46.08,Sell,21 days,22.39%,Fall by -79.26%,678.41%,
2022-04-30,103.34,2022-07-31,127.9,2011-10-31-2021-10-31,9.76-148.63,Sell,64 days,-23.77%,Fall by -51.87%,654.65%,
2022-08-31,131.03,2022-08-31,131.03,2011-10-31-2021-10-31,9.76-148.63,Buy,0 days,0.0%,Rise by 0%,654.65%,
2024-04-30,179.28,2024-06-30,198.64,2022-06-30-2024-04-30,93.63-220.93,Sell,43 days,-10.8%,Fall by 33.95%,643.85%,
2024-12-31,194.24,2025-05-31,118.49,2022-06-30-2024-04-30,93.63-220.93,Buy,108 days,-39.0%,Rise by 6.37%,604.85%,
2025-02-28,131.2,2025-03-31,111.42,2020-03-31-2024-04-30,23.21-220.93,Sell,21 days,15.08%,Fall by -13.12%,619.93%,
2025-06-30,122.24,2025-06-30,122.24,2020-03-31-2021-10-31,23.21-148.63,Buy,0 days,0.0%,Rise by 0%,619.93%,
2025-10-31,126.04,2025-10-31,126.04,2005-10-31-2024-04-30,13.01-220.93,Buy,0 days,0.0%,Rise by 0%,619.93%,
