Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2006-12-03,13.72,2006-12-17,13.29,2006-02-12-2006-07-30,15.81-19.0,Sell,9 days,3.13%,Fall by -1.73%,3.13%,
2007-04-01,14.0,2007-07-01,14.93,2006-02-12-2006-12-17,13.37-19.0,Sell,64 days,-6.64%,Fall by 19.09%,-3.51%,
2007-07-01,14.93,2007-09-16,11.25,2006-12-17-2007-04-29,12.05-15.35,Buy,54 days,-24.65%,Rise by -11.56%,-28.16%,
2007-08-19,12.08,2007-09-02,12.23,2006-12-17-2007-04-29,12.05-15.35,Sell,9 days,-1.24%,Fall by 10.47%,-29.4%,
2008-09-21,6.6,2008-09-28,6.13,2008-03-16-2008-08-24,6.09-9.15,Sell,4 days,7.12%,Fall by 14.19%,-22.28%,
2009-11-22,7.08,2009-12-20,8.73,2006-10-29-2009-03-15,3.78-17.0,Sell,19 days,-23.31%,Fall by -2.86%,-45.58%,
2010-01-31,8.13,2010-02-28,9.31,2006-10-29-2008-03-16,6.67-17.0,Sell,19 days,-14.51%,Fall by 3.54%,-60.1%,
2010-05-23,9.68,2010-07-04,8.98,2008-03-16-2010-05-09,6.09-11.12,Sell,29 days,7.23%,Fall by -9.35%,-52.87%,
2010-07-04,8.98,2010-08-01,10.16,2009-03-15-2010-05-09,2.78-11.12,Sell,19 days,-13.14%,Fall by 3.35%,-66.01%,
2010-09-05,10.25,2010-09-19,9.93,2007-04-29-2009-03-15,3.78-13.75,Sell,9 days,3.12%,Fall by -28.5%,-62.88%,
2011-07-10,14.99,2011-07-31,14.02,2008-08-24-2009-03-15,3.78-8.26,Sell,14 days,6.47%,Fall by 12.84%,-56.41%,
2011-08-07,12.98,2011-08-21,12.37,2008-03-16-2011-06-05,6.09-16.0,Sell,9 days,4.7%,Fall by 15.76%,-51.71%,
2011-08-21,12.37,2011-09-25,10.79,2009-03-15-2011-06-05,2.78-16.0,Sell,24 days,12.77%,Fall by -55.7%,-38.94%,
2011-08-28,12.74,2012-03-25,16.84,2008-03-16-2011-06-05,6.09-16.0,Buy,149 days,32.18%,Rise by 11.58%,-6.76%,
2011-09-25,10.79,2011-10-02,10.35,2006-12-17-2011-06-05,12.05-16.0,Sell,4 days,4.08%,Fall by -62.32%,-2.68%,
2011-10-23,11.11,2012-01-08,13.79,2008-03-16-2010-05-09,6.09-11.12,Buy,54 days,24.12%,Rise by 30.53%,21.44%,
2012-04-08,17.09,2012-07-15,16.48,2011-06-05-2011-10-09,10.65-15.21,Sell,69 days,3.57%,Fall by -5.28%,25.01%,
2013-03-17,21.65,2014-02-02,23.86,2006-12-17-2013-02-10,12.05-23.17,Buy,229 days,10.21%,Rise by 3.35%,35.22%,
2013-04-21,19.53,2013-06-30,20.55,2008-03-16-2013-02-10,6.09-23.17,Sell,49 days,-5.22%,Fall by -12.46%,30.0%,
2013-05-05,19.79,2013-10-27,22.19,2011-10-09-2013-02-10,9.76-23.17,Sell,124 days,-12.13%,Fall by -4.15%,17.87%,
2013-06-30,20.55,2013-06-30,20.55,2008-03-16-2013-02-10,6.09-23.17,Buy,0 days,0.0%,Rise by 0%,17.87%,
2013-09-08,20.8,2013-11-03,23.74,2013-02-10-2013-04-21,20.57-21.92,Sell,39 days,-14.13%,Fall by 2.65%,3.73%,
2014-03-02,23.32,2014-04-20,24.66,2006-12-17-2014-01-05,12.05-25.88,Sell,34 days,-5.75%,Fall by -6.12%,-2.01%,
2014-03-16,23.11,2014-09-28,26.62,2011-10-09-2014-01-05,9.76-25.88,Buy,139 days,15.19%,Rise by 13.82%,13.18%,
