Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2003-04-30,1.43,2003-06-30,1.69,Sell,42 days,Fall by -51.350000%,-18.34
2004-12-31,2.2,2006-11-30,2.38,Buy,498 days,Rise by 19.800000%,8.27
2007-04-30,2.73,2007-09-30,3.45,Buy,109 days,Rise by -14.110000%,26.21
2008-10-31,2.02,2009-06-30,1.77,Sell,171 days,Fall by 12.570000%,12.02
2009-08-31,1.91,2010-01-31,1.92,Buy,109 days,Rise by 17.150000%,0.72
2010-03-31,2.16,2010-12-31,2.42,Buy,196 days,Rise by 15.460000%,12.37
2010-10-31,2.33,2011-04-30,2.47,Buy,129 days,Rise by 9.530000%,5.72
2012-04-30,2.81,2012-12-31,2.97,Buy,174 days,Rise by 6.130000%,5.54
2016-03-31,6.43,2016-10-31,6.59,Buy,151 days,Rise by 16.640000%,2.49
2017-09-30,6.44,2018-06-30,6.78,Sell,194 days,Fall by 4.970000%,-5.28
2017-10-31,6.23,2018-06-30,6.78,Sell,173 days,Fall by 1.770000%,-8.83
2018-06-30,6.78,2019-02-28,7.77,Buy,172 days,Rise by 45.280000%,14.6
2019-03-31,8.14,2019-09-30,9.15,Buy,129 days,Rise by -38.700000%,12.41
2019-06-30,9.85,2021-04-30,7.59,Buy,478 days,Rise by -11.170000%,-22.94
2021-06-30,7.27,2022-04-30,7.84,Sell,217 days,Fall by 2.060000%,-7.77
2021-10-31,7.99,2023-05-31,8.88,Buy,411 days,Rise by -10.140000%,11.08
2022-02-28,7.12,2023-01-31,8.5,Sell,240 days,Fall by -3.090000%,-19.38
2023-05-31,8.88,2025-06-30,7.74,Buy,542 days,Rise by -17.300000%,-12.73
2024-06-30,7.63,2024-12-31,8.7,Sell,130 days,Fall by 1.440000%,-14.02
2025-01-31,8.64,2025-01-31,8.64,Buy,0 days,Rise by -10.360000%,0.0
