Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2003-02-28,2.02,2003-08-31,2.47,Sell,130 days,Fall by -140.200000%,-22.65,
2003-07-31,2.38,2004-02-29,3.43,Buy,151 days,Rise by 62.140000%,44.28,
2006-01-31,6.29,2006-07-31,7.24,Buy,128 days,Rise by 65.980000%,15.13,
2006-03-31,6.62,2006-10-31,7.91,Buy,151 days,Rise by 57.510000%,19.34,
2010-03-31,5.99,2010-12-31,7.7,Buy,196 days,Rise by 28.430000%,28.43,
2010-09-30,6.74,2011-02-28,7.64,Buy,106 days,Rise by 17.070000%,13.42,
2011-08-31,6.75,2012-06-30,7.82,Sell,217 days,Fall by -59.280000%,-15.84,
2012-06-30,7.82,2013-03-31,8.6,Buy,194 days,Rise by 19.170000%,10.06,
2013-01-31,8.54,2013-12-31,9.87,Buy,237 days,Rise by 15.840000%,15.68,
2013-02-28,9.07,2014-01-31,10.13,Buy,240 days,Rise by 9.030000%,11.72,
2013-11-30,9.84,2014-06-30,11.26,Buy,149 days,Rise by 65.090000%,14.38,
2014-02-28,10.75,2014-08-31,12.44,Buy,130 days,Rise by 51.220000%,15.78,
2014-04-30,11.02,2014-10-31,13.21,Buy,131 days,Rise by 47.470000%,19.91,
2014-12-31,13.95,2015-05-31,15.8,Buy,107 days,Rise by 17.640000%,13.31,
2016-10-31,16.88,2017-06-30,18.28,Buy,173 days,Rise by 8.880000%,8.35,
2017-03-31,17.41,2018-01-31,18.5,Buy,217 days,Rise by 12.940000%,6.25,
2017-05-31,18.37,2018-09-30,20.66,Buy,347 days,Rise by 7.000000%,12.42,
2019-04-30,23.21,2019-12-31,26.96,Buy,174 days,Rise by 25.380000%,16.16,
2019-09-30,25.28,2020-02-29,28.84,Buy,109 days,Rise by -11.330000%,14.1,
2022-10-31,29.08,2023-05-31,27.18,Sell,151 days,Fall by 6.520000%,6.52,
2023-03-31,29.35,2023-12-31,35.43,Sell,195 days,Fall by 8.240000%,-20.71,
2023-07-31,30.69,2024-03-31,37.79,Buy,174 days,Rise by 93.050000%,23.14,
2023-12-31,35.43,2024-08-31,45.2,Buy,174 days,Rise by 67.190000%,27.56,
