Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2002-10-31,1.08,2003-04-30,1.29,Sell,128 days,Fall by -108.330000%,-19.44
2003-04-30,1.29,2004-01-31,1.79,Buy,197 days,Rise by 38.760000%,38.76
2005-02-28,2.68,2005-10-31,3.19,Buy,174 days,Rise by 202.240000%,19.03
2005-09-30,3.5,2006-05-31,5.75,Buy,172 days,Rise by 131.430000%,64.29
2005-12-31,3.65,2006-06-30,5.55,Buy,128 days,Rise by 121.920000%,52.05
2006-03-31,4.69,2006-09-30,6.55,Buy,130 days,Rise by 72.710000%,39.66
2008-11-30,4.85,2009-04-30,4.55,Sell,107 days,Fall by 12.990000%,6.19
2010-09-30,7.04,2011-02-28,8.08,Buy,106 days,Rise by 49.150000%,14.77
2011-06-30,10.15,2013-03-31,11.3,Buy,456 days,Rise by 18.230000%,11.33
2012-02-29,9.54,2012-10-31,10.65,Sell,174 days,Fall by 2.200000%,-11.64
2012-10-31,10.65,2013-03-31,11.3,Buy,107 days,Rise by 44.600000%,6.1
2013-05-31,10.32,2014-01-31,13.1,Sell,174 days,Fall by -49.220000%,-26.94
2013-10-31,11.6,2014-04-30,13.4,Buy,128 days,Rise by 39.660000%,15.52
2015-08-31,14.12,2016-04-30,16.39,Sell,174 days,Fall by -3.900000%,-16.08
2016-11-30,20.17,2017-04-30,22.1,Buy,107 days,Rise by 23.550000%,9.57
2016-12-31,20.71,2017-05-31,22.65,Buy,106 days,Rise by 20.330000%,9.37
2019-03-31,35.85,2019-09-30,39.9,Buy,129 days,Rise by 18.550000%,11.3
2021-09-30,96.9,2024-11-30,73.25,Buy,826 days,Rise by -18.070000%,-24.41
2022-12-31,67.5,2023-12-31,69.3,Sell,259 days,Fall by 15.200000%,-2.67
2023-09-30,65.18,2024-01-31,71.7,Sell,86 days,Fall by -3.760000%,-10.0
2023-12-31,69.3,2024-11-30,73.25,Buy,239 days,Rise by 7.520000%,5.7
