Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2012-09-16,10.39,2012-11-11,10.46,Buy,39 days,Rise by 17.320000%,0.67
2012-10-28,10.7,2013-01-13,11.89,Buy,54 days,Rise by 13.930000%,11.12
2013-04-21,10.6,2013-07-14,11.0,Sell,59 days,Fall by 3.770000%,-3.77
2014-01-19,12.55,2014-02-16,12.85,Buy,19 days,Rise by 7.650000%,2.39
2014-02-02,13.1,2014-06-29,14.31,Buy,104 days,Rise by 3.130000%,9.24
2014-03-16,13.35,2014-06-29,14.31,Buy,74 days,Rise by 13.330000%,7.19
2014-11-09,15.95,2016-04-10,15.85,Buy,369 days,Rise by 0.310000%,-0.63
2015-03-15,16.08,2015-04-19,15.28,Sell,24 days,Fall by 11.750000%,4.98
2015-07-12,15.25,2015-09-06,14.5,Sell,39 days,Fall by 6.950000%,4.92
2015-08-30,14.19,2015-11-08,16.0,Sell,49 days,Fall by -1.970000%,-12.76
2016-02-21,14.7,2016-03-13,16.1,Sell,14 days,Fall by -8.840000%,-9.52
2016-02-28,14.47,2016-03-13,16.1,Sell,9 days,Fall by -10.570000%,-11.26
2016-04-24,16.35,2016-08-14,17.3,Buy,79 days,Rise by 6.970000%,5.81
2016-10-23,18.48,2016-12-11,20.27,Buy,34 days,Rise by 16.400000%,9.69
2016-10-30,18.59,2016-12-11,20.27,Buy,29 days,Rise by 15.710000%,9.04
2016-11-20,19.0,2016-12-18,20.5,Buy,19 days,Rise by 13.210000%,7.89
2017-03-26,22.01,2017-06-25,23.1,Buy,64 days,Rise by 16.220000%,4.95
2018-05-13,25.43,2018-06-17,27.75,Buy,24 days,Rise by 18.800000%,9.12
2018-08-19,28.15,2018-09-30,30.21,Buy,29 days,Rise by 10.300000%,7.32
2018-09-23,30.1,2019-02-03,31.42,Buy,94 days,Rise by 3.160000%,4.39
2019-03-31,35.85,2019-06-30,40.7,Buy,64 days,Rise by 17.410000%,13.53
2019-11-10,40.0,2020-03-29,33.01,Sell,99 days,Fall by 18.250000%,17.48
2020-02-09,40.9,2020-03-29,33.01,Sell,34 days,Fall by 19.290000%,19.29
2020-03-15,32.7,2020-03-29,33.01,Sell,9 days,Fall by -101.220000%,-0.95
2022-08-14,78.9,2024-08-25,74.3,Buy,529 days,Rise by -14.580000%,-5.83
2023-02-12,75.0,2024-08-25,74.3,Buy,399 days,Rise by -2.670000%,-0.93
2023-06-04,67.55,2023-09-17,64.4,Sell,74 days,Fall by 15.600000%,4.66
2023-06-25,73.0,2024-08-25,74.3,Buy,304 days,Rise by -11.780000%,1.78
2023-08-27,66.0,2023-10-29,57.01,Sell,44 days,Fall by 13.620000%,13.62
2023-10-29,57.01,2023-11-19,65.05,Sell,14 days,Fall by -19.280000%,-14.1
2024-01-14,70.92,2024-08-25,74.3,Buy,159 days,Rise by 8.540000%,4.77
2024-03-31,69.7,2024-08-11,73.0,Buy,94 days,Rise by 10.440000%,4.73
2024-05-12,68.5,2024-07-14,76.95,Sell,44 days,Fall by 1.270000%,-12.34
2024-06-09,69.47,2024-08-11,73.0,Buy,44 days,Rise by 7.960000%,5.08
2024-06-30,67.63,2024-07-14,76.95,Sell,9 days,Fall by -3.840000%,-13.78
2024-07-21,76.98,2024-07-21,76.98,Buy,0 days,Rise by -2.570000%,0.0
2024-12-08,72.5,2025-02-09,70.73,Sell,44 days,Fall by 11.090000%,2.44
2024-12-22,71.5,2025-03-16,67.0,Sell,59 days,Fall by 11.610000%,6.29
2025-01-26,71.12,2025-03-16,67.0,Sell,34 days,Fall by 11.140000%,5.79
2025-07-13,64.01,2025-08-31,59.35,Sell,34 days,Fall by 7.280000%,7.28
2025-08-03,59.5,2025-08-03,59.5,Sell,0 days,Fall by -1.260000%,0.0
