Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2004-07-31,32.45,2005-01-31,37.55,Buy,129 days,Rise by 35.130000%,15.72
2005-08-31,50.64,2006-09-30,53.45,Buy,282 days,Rise by 13.860000%,5.55
2007-06-30,68.99,2008-07-31,74.4,Buy,282 days,Rise by 15.020000%,7.84
2008-10-31,51.4,2009-05-31,51.68,Sell,150 days,Fall by 17.390000%,-0.54
2009-10-31,55.25,2011-01-31,73.15,Buy,324 days,Rise by 8.430000%,32.4
2009-11-30,56.82,2011-02-28,78.54,Buy,324 days,Rise by 5.440000%,38.23
2010-03-31,57.52,2011-02-28,78.54,Buy,237 days,Rise by -10.990000%,36.54
2010-06-30,49.68,2010-10-31,59.24,Sell,87 days,Fall by -17.770000%,-19.24
2011-02-28,78.54,2013-11-30,86.44,Buy,719 days,Rise by -12.610000%,10.06
2014-05-31,95.31,2017-04-30,67.84,Buy,759 days,Rise by -16.250000%,-28.82
2014-11-30,79.82,2015-09-30,61.2,Sell,216 days,Fall by 13.080000%,23.33
2015-07-31,69.38,2016-03-31,61.89,Sell,173 days,Fall by 13.060000%,10.8
2015-08-31,66.43,2016-03-31,61.89,Sell,152 days,Fall by 12.370000%,6.83
2015-09-30,61.2,2016-04-30,67.5,Sell,152 days,Fall by 7.550000%,-10.29
2016-02-29,56.58,2016-04-30,67.5,Sell,44 days,Fall by -11.290000%,-19.3
2018-01-31,74.85,2022-10-31,90.0,Buy,1237 days,Rise by 3.030000%,20.24
2018-05-31,76.02,2022-10-31,90.0,Buy,1151 days,Rise by -11.650000%,18.39
2018-11-30,66.11,2019-09-30,59.2,Sell,215 days,Fall by 11.100000%,10.45
2018-12-31,57.35,2019-10-31,57.96,Sell,217 days,Fall by -0.230000%,-1.06
2020-03-31,29.06,2020-04-30,38.0,Sell,21 days,Fall by 1.170000%,-30.76
2021-06-30,53.87,2022-04-30,75.15,Buy,217 days,Rise by 61.870000%,39.5
2022-02-28,70.58,2023-01-31,89.93,Buy,240 days,Rise by 29.140000%,27.42
2023-11-30,84.58,2024-11-30,95.53,Sell,261 days,Fall by -3.810000%,-12.95
2024-09-30,87.8,2025-06-30,84.81,Sell,194 days,Fall by 8.310000%,3.41
