Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2007-07-01,28.3708,2007-07-22,27.075,2006-10-15-2007-03-18,29.9-31.9167,Sell,14 days,4.57%,Fall by -18.84%,4.57%
2007-09-16,25.5125,2007-10-21,26.9458,2007-03-18-2007-05-27,23.4875-33.3333,Buy,24 days,5.62%,Rise by 66.2%,10.19%
2007-10-21,26.9458,2007-10-28,30.0958,2007-03-18-2007-05-27,23.4875-33.3333,Sell,4 days,-11.69%,Fall by -6.91%,-1.5%
2007-11-04,28.5917,2007-11-18,36.1833,2007-05-27-2007-09-02,26.35-30.0417,Sell,9 days,-26.55%,Fall by 11.08%,-28.06%
2007-12-23,36.0542,2008-01-06,44.7833,2006-05-07-2007-03-18,29.9-35.4167,Sell,9 days,-24.21%,Fall by 21.0%,-52.27%
2008-01-27,34.1917,2008-02-03,32.175,2007-03-18-2008-01-06,23.4875-46.4,Sell,4 days,5.9%,Fall by 0.12%,-46.37%
2008-11-16,26.125,2008-11-30,29.6,2007-05-27-2008-07-06,21.8542-30.0417,Sell,9 days,-13.3%,Fall by 6.26%,-59.67%
2009-03-08,31.6083,2009-03-15,28.7542,2008-01-06-2008-07-06,21.8542-39.1958,Sell,4 days,9.03%,Fall by -47.88%,-50.64%
2009-05-31,38.725,2010-01-03,52.9625,2007-03-18-2008-01-06,23.4875-46.4,Buy,154 days,36.77%,Rise by -11.27%,-13.88%
2009-10-18,43.7792,2009-11-29,48.4708,2006-05-07-2008-07-06,21.8542-35.4167,Sell,29 days,-10.72%,Fall by 7.01%,-24.59%
2010-01-24,47.6458,2010-01-31,45.0708,2007-03-18-2010-01-10,23.4875-54.8,Sell,4 days,5.4%,Fall by 7.78%,-19.19%
2010-01-31,45.0708,2010-03-21,43.55,2008-07-06-2010-01-10,17.1667-54.8,Sell,34 days,3.37%,Fall by -33.02%,-15.81%
2010-05-16,45.75,2010-08-08,54.175,2008-07-06-2010-01-10,17.1667-54.8,Buy,59 days,18.42%,Rise by 21.41%,2.6%
2010-07-04,55.5625,2010-08-08,54.175,2007-03-18-2010-01-10,23.4875-54.8,Buy,24 days,-2.5%,Rise by 21.41%,0.1%
2010-08-22,58.225,2010-08-29,64.7,2010-01-10-2010-05-02,43.4917-51.175,Sell,4 days,-11.12%,Fall by 10.46%,-11.02%
2010-10-17,57.9292,2010-11-28,55.6417,2007-03-18-2010-09-05,23.4875-70.0,Sell,29 days,3.95%,Fall by 11.06%,-7.07%
2010-10-31,60.8375,2013-02-17,63.25,2010-05-02-2010-09-05,40.7-70.0,Buy,599 days,3.97%,Rise by 10.21%,-3.1%
2010-11-14,60.8708,2010-11-28,55.6417,2010-05-02-2010-09-05,40.7-70.0,Sell,9 days,8.59%,Fall by 11.06%,5.49%
2010-11-28,55.6417,2011-01-09,51.4125,2008-07-06-2010-09-05,17.1667-70.0,Sell,29 days,7.6%,Fall by 12.62%,13.09%
2011-02-06,49.0375,2013-02-17,63.25,2007-03-18-2010-09-05,23.4875-70.0,Buy,529 days,28.98%,Rise by 10.21%,42.07%
2011-03-13,45.4875,2014-12-28,107.6167,2008-07-06-2010-09-05,17.1667-70.0,Buy,989 days,136.59%,Rise by 27.0%,178.66%
2011-06-26,52.8917,2011-08-07,58.525,2010-09-05-2011-02-27,49.3333-61.8417,Sell,29 days,-10.65%,Fall by 11.1%,168.01%
2011-10-16,54.6208,2013-02-17,63.25,2011-02-27-2011-07-10,44.1125-66.4083,Buy,349 days,15.8%,Rise by 10.21%,183.81%
2011-11-06,52.0292,2011-11-13,46.5625,2011-02-27-2011-07-10,44.1125-66.4083,Sell,4 days,10.51%,Fall by 14.49%,194.31%
2012-08-05,58.8333,2012-08-19,56.7667,2012-01-08-2012-07-15,38.1708-65.7792,Sell,9 days,3.51%,Fall by 5.62%,197.83%
2012-08-19,56.7667,2012-08-19,56.7667,2010-09-05-2012-01-08,40.5833-61.8417,Sell,0 days,-0.0%,Fall by 0%,197.83%
2012-08-26,59.0917,2013-02-17,63.25,2012-01-08-2012-07-15,38.1708-65.7792,Buy,124 days,7.04%,Rise by 10.21%,204.86%
2013-03-03,64.25,2013-03-17,66.675,2012-07-15-2012-12-02,58.25-63.2708,Sell,9 days,-3.77%,Fall by 12.92%,201.09%
2013-03-17,66.675,2013-03-24,61.0083,2010-05-02-2013-01-27,40.7-74.8333,Sell,4 days,8.5%,Fall by 20.82%,209.59%
2013-03-24,61.0083,2013-04-21,67.5583,2007-03-18-2013-01-27,23.4875-74.8333,Sell,19 days,-10.74%,Fall by 14.06%,198.85%
2013-04-07,62.75,2014-12-28,107.6167,2011-02-27-2013-01-27,44.1125-74.8333,Buy,449 days,71.5%,Rise by 27.0%,270.35%
2013-06-16,61.4833,2013-06-23,58.0583,2012-12-02-2013-01-27,52.5-74.8333,Sell,4 days,5.57%,Fall by 20.77%,275.92%
2013-12-15,57.0083,2014-01-05,54.8833,2013-01-27-2013-08-11,49.325-68.55,Sell,14 days,3.73%,Fall by -102.73%,279.65%
2015-08-30,143.4917,2016-02-14,128.8,2012-12-02-2015-07-26,52.5-164.5,Sell,119 days,10.24%,Fall by -49.57%,289.89%
2015-09-13,141.7583,2017-10-08,244.8,2013-08-11-2015-07-26,42.6583-164.5,Buy,539 days,72.69%,Rise by 9.3%,362.58%
2016-02-14,128.8,2016-03-20,142.8167,2013-08-11-2015-07-26,42.6583-164.5,Sell,24 days,-10.88%,Fall by -34.89%,351.69%
2016-02-21,127.6417,2016-03-20,142.8167,2008-07-06-2015-07-26,17.1667-164.5,Sell,19 days,-11.89%,Fall by -34.89%,339.81%
2016-03-13,133.9417,2017-10-08,244.8,2012-12-02-2015-07-26,52.5-164.5,Buy,409 days,82.77%,Rise by 9.3%,422.57%
2016-09-18,192.65,2016-10-09,221.1833,2015-07-26-2016-02-28,129.5-157.1167,Sell,14 days,-14.81%,Fall by 8.35%,407.76%
2018-01-21,238.65,2018-02-25,214.95,2016-02-28-2017-11-05,121.8583-275.775,Sell,24 days,9.93%,Fall by 13.61%,417.69%
2018-02-25,214.95,2018-03-25,206.725,2013-08-11-2017-11-05,42.6583-275.775,Sell,19 days,3.83%,Fall by 9.71%,421.52%
2018-03-11,219.7,2018-03-11,219.7,2008-07-06-2017-11-05,17.1667-275.775,Buy,0 days,0.0%,Rise by 0%,421.52%
2018-03-25,206.725,2018-04-22,185.7,2008-07-06-2017-11-05,17.1667-275.775,Sell,19 days,10.17%,Fall by -0.51%,431.69%
2018-05-06,190.1,2024-04-07,295.225,2016-02-28-2017-11-05,121.8583-275.775,Buy,1544 days,55.3%,Rise by 10.78%,486.99%
2018-07-29,198.6,2018-08-19,188.8,2017-11-05-2018-05-27,200.225-262.3,Sell,14 days,4.93%,Fall by 29.74%,491.92%
2018-09-30,187.075,2024-03-31,301.2,2012-12-02-2017-11-05,52.5-275.775,Buy,1434 days,61.0%,Rise by 8.58%,552.93%
2018-10-21,141.775,2019-02-24,172.1,2011-02-27-2015-07-26,44.1125-164.5,Buy,89 days,21.39%,Rise by 18.93%,574.32%
2019-11-10,251.375,2020-01-05,241.75,2019-06-02-2019-08-25,177.05-194.425,Sell,39 days,3.83%,Fall by 11.82%,578.15%
2020-01-12,235.125,2020-01-19,226.95,2018-10-07-2019-11-24,119.275-274.5,Sell,4 days,3.48%,Fall by 11.19%,581.62%
2020-06-07,184.8,2020-07-19,221.9,2019-06-02-2020-03-29,152.0-194.425,Sell,29 days,-20.08%,Fall by 15.33%,561.55%
2020-08-30,207.525,2020-09-27,187.875,2019-11-24-2020-03-29,152.0-252.75,Sell,19 days,9.47%,Fall by -10.13%,571.02%
2020-12-27,188.775,2021-02-14,209.05,2020-07-26-2020-10-18,174.9-217.55,Sell,34 days,-10.74%,Fall by 1.03%,560.28%
2021-01-10,200.075,2024-10-27,306.3,2018-10-07-2019-11-24,119.275-274.5,Buy,989 days,53.09%,Rise by -10.68%,613.37%
2021-09-19,218.125,2021-09-26,207.4,2020-03-29-2021-09-19,126.0-251.5,Sell,4 days,4.92%,Fall by 10.28%,618.29%
2021-11-14,213.85,2024-04-07,295.225,2020-03-29-2021-09-19,126.0-251.5,Buy,624 days,38.05%,Rise by 10.78%,656.34%
2022-05-29,161.175,2022-06-12,165.5,2021-09-19-2022-02-27,186.5-216.05,Sell,9 days,-2.68%,Fall by 10.02%,653.65%
2022-09-25,155.975,2022-10-16,148.925,2020-07-26-2022-06-26,155.25-217.55,Sell,14 days,4.52%,Fall by -6.61%,658.17%
2023-04-30,178.8,2023-09-03,172.1,2020-07-26-2022-10-23,150.325-217.55,Sell,89 days,3.75%,Fall by 2.69%,661.92%
2023-08-13,178.775,2023-08-13,178.775,2021-09-19-2022-10-23,150.325-216.05,Sell,0 days,-0.0%,Fall by 0%,661.92%
2024-01-14,229.125,2024-02-04,279.175,2023-07-09-2023-10-29,173.65-181.7,Sell,14 days,-21.84%,Fall by -4.92%,640.08%
