Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
1998-11-30,0.3854,1999-01-31,0.4271,1996-08-31-1998-03-31,0.1594-0.4479,Sell,44 days,-10.82%,Fall by -14.87%,-10.82%
1999-10-31,0.4427,2002-10-31,1.5933,1996-08-31-1999-04-30,0.1594-0.4844,Buy,783 days,259.91%,Rise by -21.55%,249.09%
2000-09-30,0.4917,2014-09-30,18.25,1996-08-31-2000-05-31,0.1594-0.6042,Buy,3651 days,3611.61%,Rise by 42.19%,3860.7%
2000-10-31,0.4917,2000-12-31,0.5833,1996-08-31-2000-05-31,0.1594-0.6042,Sell,43 days,-18.63%,Fall by -92.87%,3842.07%
2002-04-30,1.8021,2002-05-31,2.375,1996-08-31-2002-04-30,0.1594-2.6458,Sell,23 days,-31.79%,Fall by 32.91%,3810.28%
2002-07-31,2.1667,2002-08-31,1.6458,2000-10-31-2002-04-30,0.4792-2.6458,Sell,22 days,24.04%,Fall by 21.52%,3834.32%
2003-05-31,1.2292,2004-06-30,1.93,1996-08-31-2002-04-30,0.1594-2.6458,Buy,282 days,57.01%,Rise by 126.25%,3891.33%
2003-11-30,2.0,2004-05-31,1.9375,2003-03-31-2003-10-31,1.0833-2.6042,Sell,130 days,3.12%,Fall by -102.49%,3894.46%
2005-10-31,3.6667,2005-11-30,4.2083,2003-03-31-2005-06-30,1.0833-4.7083,Sell,22 days,-14.77%,Fall by 6.77%,3879.69%
2005-11-30,4.2083,2005-12-31,3.9,2002-04-30-2003-03-31,1.2917-1.5417,Sell,22 days,7.33%,Fall by -0.6%,3887.01%
2006-07-31,3.9233,2006-10-31,4.4867,2003-03-31-2006-03-31,1.0833-4.8333,Sell,66 days,-14.36%,Fall by 10.74%,3872.65%
2006-11-30,4.25,2007-10-31,3.4183,2003-03-31-2005-06-30,1.0833-4.7083,Buy,239 days,-19.57%,Rise by -20.52%,3853.08%
2007-06-30,3.71,2007-07-31,3.5,2000-10-31-2006-03-31,0.4792-4.8333,Sell,21 days,5.66%,Fall by 14.29%,3858.74%
2009-01-31,2.375,2017-09-30,28.705,1996-08-31-2005-06-30,0.1594-4.7083,Buy,2259 days,1108.63%,Rise by 44.7%,4967.37%
2010-06-30,3.0183,2016-06-30,28.165,2003-03-31-2006-03-31,1.0833-4.8333,Buy,1566 days,833.14%,Rise by 14.17%,5800.52%
2013-01-31,8.0767,2013-03-31,9.1817,2006-03-31-2008-07-31,2.345-4.1667,Sell,41 days,-13.68%,Fall by -206.75%,5786.83%
2016-08-31,33.935,2017-09-30,28.705,2008-07-31-2015-12-31,1.72-32.5,Buy,282 days,-15.41%,Rise by 44.7%,5771.42%
2017-11-30,32.97,2024-05-31,79.55,2016-06-30-2016-08-31,25.535-34.74,Buy,1696 days,141.28%,Rise by -10.79%,5912.7%
2018-07-31,30.03,2020-05-31,43.22,2008-07-31-2016-08-31,1.72-34.74,Buy,478 days,43.92%,Rise by -10.62%,5956.63%
2020-10-31,41.25,2021-01-31,39.52,2018-05-31-2020-07-31,26.275-47.57,Sell,64 days,4.19%,Fall by -71.89%,5960.82%
2020-12-31,43.5,2021-01-31,39.52,2016-08-31-2018-05-31,28.14-29.015,Sell,21 days,9.15%,Fall by -71.89%,5969.97%
2021-03-31,40.73,2021-03-31,40.73,2008-07-31-2020-07-31,1.72-47.57,Buy,0 days,0.0%,Rise by 0%,5969.97%
2024-06-30,76.77,2024-06-30,76.77,2018-05-31-2024-02-29,26.275-87.27,Buy,0 days,0.0%,Rise by 0%,5969.97%
2025-02-28,71.93,2025-06-30,67.69,2018-05-31-2024-02-29,26.275-87.27,Sell,86 days,5.89%,Fall by -5.3%,5975.86%
2025-05-31,71.15,2025-05-31,71.15,2008-07-31-2024-02-29,1.72-87.27,Buy,0 days,0.0%,Rise by 0%,5975.86%
