Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2004-03-31,20.5533,2004-06-30,19.75,2002-12-31-2004-03-31,8.6167-23.5567,Sell,65 days,3.91%,Fall by 13.97%,3.91%,
2007-12-31,19.8033,2008-03-31,16.52,2002-12-31-2007-09-30,8.6167-23.75,Sell,65 days,16.58%,Fall by 42.76%,20.49%,
2008-03-31,16.52,2008-09-30,13.5133,2006-09-30-2007-09-30,16.93-23.75,Sell,131 days,18.2%,Fall by -37.4%,38.69%,
2011-06-30,18.5,2011-09-30,15.3067,2008-12-31-2011-03-31,7.6333-21.3967,Sell,66 days,17.26%,Fall by -58.34%,55.95%,
2012-06-30,17.44,2012-06-30,17.44,2008-12-31-2011-03-31,7.6333-21.3967,Buy,0 days,0.0%,Rise by 0%,55.95%,
2015-09-30,27.1533,2015-12-31,29.9467,2006-09-30-2015-06-30,16.93-33.9333,Sell,66 days,-10.29%,Fall by -100.41%,45.66%,
2018-12-31,52.3033,2019-03-31,63.18,2015-09-30-2018-03-31,24.2867-65.77,Sell,64 days,-20.8%,Fall by -139.64%,24.87%,
2019-06-30,66.1367,2019-06-30,66.1367,2006-09-30-2018-03-31,16.93-65.77,Buy,0 days,0.0%,Rise by 0%,24.87%,
2020-09-30,101.5367,2023-06-30,169.0867,2015-09-30-2018-03-31,24.2867-65.77,Buy,717 days,66.53%,Rise by 45.86%,91.39%,
2022-03-31,157.76,2022-06-30,116.5367,2018-12-31-2022-03-31,48.2633-186.34,Sell,65 days,26.13%,Fall by -97.87%,117.52%,
2023-06-30,169.0867,2023-06-30,169.0867,2001-09-30-2008-12-31,13.64-14.9633,Sell,0 days,-0.0%,Fall by 0%,117.52%,
2025-11-03,306.55,2025-11-03,306.55,2015-09-30-2022-03-31,24.2867-186.34,Buy,0 days,0.0%,Rise by 0%,117.52%,
