Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2006-11-26,21.3033,2006-12-03,20.6633,2006-04-23-2006-07-23,18.3567-21.6333,Sell,4 days,3.0%,Fall by 3.11%,3.0%
2007-04-08,20.5433,2007-06-24,22.2333,2006-10-22-2007-01-28,20.4367-19.9567,Sell,54 days,-8.23%,Fall by 4.23%,-5.22%
2007-12-16,20.0233,2007-12-16,20.0233,2006-07-23-2007-07-22,16.93-23.75,Buy,0 days,0.0%,Rise by 0%,-5.22%
2008-01-13,16.9133,2008-02-10,16.81,2006-07-23-2007-07-22,16.93-23.75,Sell,19 days,0.61%,Fall by 2.78%,-4.61%
2008-06-29,17.24,2008-07-06,16.1233,2007-07-22-2008-01-27,17.7667-22.9933,Sell,4 days,6.48%,Fall by 11.89%,1.87%
2009-02-15,9.9267,2009-02-22,8.88,2008-05-25-2008-11-23,9.2533-18.42,Sell,4 days,10.54%,Fall by -21.73%,12.41%
2009-11-22,14.3067,2009-12-20,15.86,2006-04-23-2008-11-23,9.2533-21.6333,Sell,19 days,-10.86%,Fall by 8.78%,1.55%
2010-05-09,15.54,2010-05-23,15.4333,2008-11-23-2010-04-18,7.6333-18.0,Sell,9 days,0.69%,Fall by 8.49%,2.24%
2011-06-05,18.91,2011-06-12,18.2,2007-07-22-2008-11-23,9.2533-22.9933,Sell,4 days,3.75%,Fall by 12.93%,5.99%
2011-06-19,17.55,2011-07-10,18.69,2010-05-09-2011-02-20,7.7533-21.3967,Sell,14 days,-6.5%,Fall by 16.25%,-0.5%
2011-09-04,15.4733,2015-01-18,29.9033,2010-05-09-2011-02-20,7.7533-21.3967,Buy,879 days,93.26%,Rise by 10.36%,92.76%
2011-12-04,16.96,2011-12-11,16.9967,2011-02-20-2011-10-09,16.2933-20.7233,Sell,4 days,-0.22%,Fall by 5.73%,92.54%
2011-12-11,16.9967,2014-10-12,25.4433,2008-11-23-2010-04-18,7.6333-18.0,Buy,739 days,49.7%,Rise by 25.53%,142.24%
2012-05-06,18.01,2012-05-20,16.5133,2006-10-22-2008-11-23,9.2533-19.9567,Sell,9 days,8.31%,Fall by 2.18%,150.55%
2012-06-24,17.0967,2014-08-17,28.3633,2011-10-09-2012-04-01,14.5133-20.11,Buy,559 days,65.9%,Rise by -10.29%,216.44%
2012-10-21,16.49,2012-11-11,16.74,2012-04-01-2012-07-22,16.9533-19.4833,Sell,14 days,-1.52%,Fall by -12.54%,214.93%
2015-07-12,29.71,2015-08-09,28.77,2006-07-23-2015-06-07,16.93-33.9333,Sell,19 days,3.16%,Fall by 10.02%,218.09%
2015-07-26,28.9833,2015-08-23,26.1767,2012-07-22-2015-06-07,15.6733-33.9333,Sell,19 days,9.68%,Fall by 1.38%,227.78%
2015-08-09,28.77,2015-08-23,26.1767,2011-10-09-2015-06-07,14.5133-33.9333,Sell,9 days,9.01%,Fall by 1.38%,236.79%
2015-08-23,26.1767,2015-09-13,27.89,2010-05-09-2015-06-07,7.7533-33.9333,Sell,14 days,-6.55%,Fall by 7.43%,230.24%
2015-09-13,27.89,2018-02-25,61.07,2012-07-22-2015-06-07,15.6733-33.9333,Buy,639 days,118.97%,Rise by 5.46%,349.21%
2015-11-29,30.21,2016-01-03,29.9467,2015-06-07-2015-08-30,27.8067-32.5133,Sell,24 days,0.87%,Fall by 4.46%,350.08%
2016-02-07,26.4733,2017-01-22,41.9267,2006-07-23-2015-06-07,16.93-33.9333,Buy,249 days,58.37%,Rise by 8.83%,408.46%
2016-05-22,30.05,2016-05-29,31.4733,2015-12-06-2016-02-14,26.1133-30.2433,Sell,4 days,-4.74%,Fall by -15.19%,403.72%
2018-05-13,61.0667,2020-03-15,69.8067,2015-08-30-2018-03-18,24.2867-65.77,Buy,479 days,14.31%,Rise by 29.98%,418.03%
2018-10-28,52.0433,2018-11-18,55.1933,2015-08-30-2018-03-18,24.2867-65.77,Sell,14 days,-6.05%,Fall by -6.61%,411.98%
2018-12-23,49.7933,2019-01-13,54.9433,2010-05-09-2018-03-18,7.7533-65.77,Sell,14 days,-10.34%,Fall by -7.09%,401.64%
2019-06-02,58.84,2019-06-16,61.66,2018-03-18-2018-12-30,52.88-63.83,Sell,9 days,-4.79%,Fall by -6.4%,396.85%
2021-03-28,140.4433,2021-05-16,134.89,2019-04-28-2020-03-22,65.6233-68.6067,Sell,34 days,3.95%,Fall by -5.46%,400.8%
2022-01-30,151.6767,2022-03-13,144.8,2018-12-30-2022-01-09,48.2633-186.34,Sell,29 days,4.53%,Fall by 10.38%,405.33%
2022-03-13,144.8,2022-03-27,161.7733,2015-08-30-2022-01-09,24.2867-186.34,Sell,9 days,-11.72%,Fall by 16.03%,393.61%
2022-04-17,138.63,2022-05-01,133.5933,2010-05-09-2022-01-09,7.7533-186.34,Sell,9 days,3.63%,Fall by 11.66%,397.24%
2022-05-29,142.78,2024-03-31,225.92,2015-08-30-2022-01-09,24.2867-186.34,Buy,479 days,58.23%,Rise by 15.04%,455.47%
2022-10-30,111.25,2022-10-30,111.25,2010-05-09-2022-01-09,7.7533-186.34,Buy,0 days,0.0%,Rise by 0%,455.47%
2023-04-02,148.2233,2024-05-05,216.17,2018-12-30-2022-01-09,48.2633-186.34,Buy,284 days,45.84%,Rise by 20.22%,501.31%
2023-05-07,138.3,2023-05-28,163.2233,2022-01-09-2022-07-10,120.3333-173.2033,Sell,14 days,-18.02%,Fall by 1.83%,483.29%
2023-09-10,164.6433,2023-09-24,155.3533,2022-01-09-2022-10-16,108.3233-173.2033,Sell,9 days,5.64%,Fall by -27.7%,488.94%
2023-11-19,171.87,2024-05-05,216.17,2012-07-22-2022-01-09,15.6733-186.34,Buy,119 days,25.78%,Rise by 20.22%,514.71%
2024-04-14,218.07,2024-04-21,198.39,2023-08-06-2023-11-05,159.57-169.0233,Sell,4 days,9.02%,Fall by -4.24%,523.74%
2024-07-28,229.37,2024-08-04,206.81,2022-10-16-2024-07-14,95.94-267.24,Sell,4 days,9.84%,Fall by -2.13%,533.57%
2024-08-04,206.81,2024-08-18,231.23,2018-12-30-2024-07-14,48.2633-267.24,Sell,9 days,-11.81%,Fall by 8.66%,521.76%
2024-12-15,223.3,2024-12-15,223.3,2015-08-30-2024-07-14,24.2867-267.24,Buy,0 days,0.0%,Rise by 0%,521.76%
2025-03-09,203.85,2025-03-30,188.68,2012-07-22-2024-07-14,15.6733-267.24,Sell,14 days,7.44%,Fall by -62.47%,529.21%
