Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2008-03-31,44.7933,2008-09-30,34.17,2003-06-30-2007-12-31,11.1444-55.8267,Sell,131 days,23.72%,Fall by -39.42%,23.72%,
2012-06-30,39.13,2012-12-31,44.35,2008-12-31-2011-06-30,18.22-50.43,Sell,130 days,-13.34%,Fall by 9.52%,10.38%,
2015-06-30,39.62,2018-12-31,39.06,2011-12-31-2013-03-31,33.42-45.33,Buy,914 days,-1.41%,Rise by 14.87%,8.96%,
2015-09-30,32.78,2016-09-30,37.45,2013-06-30-2014-09-30,36.16-45.85,Sell,262 days,-14.25%,Fall by -4.3%,-5.28%,
2018-06-30,43.33,2018-12-31,39.06,2008-12-31-2018-03-31,18.22-52.08,Sell,130 days,9.85%,Fall by 12.62%,4.57%,
2019-06-30,42.91,2019-09-30,40.87,2013-03-31-2016-03-31,34.58-41.72,Sell,65 days,4.75%,Fall by -19.53%,9.32%,
2019-09-30,40.87,2020-03-31,34.13,2016-03-31-2018-03-31,27.61-52.08,Sell,131 days,16.49%,Fall by -17.49%,25.82%,
2020-03-31,34.13,2020-06-30,39.99,2013-06-30-2018-03-31,36.16-52.08,Sell,65 days,-17.17%,Fall by 12.78%,8.65%,
2021-09-30,50.38,2021-12-31,48.85,2020-03-31-2021-03-31,30.1-58.29,Sell,66 days,3.04%,Fall by 28.6%,11.68%,
2021-12-31,48.85,2022-03-31,45.15,2011-12-31-2021-03-31,33.42-58.29,Sell,64 days,7.57%,Fall by 16.06%,19.26%,
2022-06-30,40.1,2022-09-30,34.88,2003-09-30-2021-03-31,13.3333-58.29,Sell,66 days,13.02%,Fall by -19.9%,32.28%,
2022-09-30,34.88,2023-03-31,39.46,2013-06-30-2021-03-31,36.16-58.29,Sell,130 days,-13.13%,Fall by -22.25%,19.14%,
2023-06-30,39.56,2023-06-30,39.56,2020-03-31-2021-03-31,30.1-58.29,Buy,0 days,0.0%,Rise by 0%,19.14%,
2024-06-30,42.59,2024-06-30,42.59,2011-12-31-2021-03-31,33.42-58.29,Buy,0 days,0.0%,Rise by 0%,19.14%,
2025-11-03,55.3,2025-11-03,55.3,2013-06-30-2021-03-31,36.16-58.29,Buy,0 days,0.0%,Rise by 0%,19.14%,
