Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2012-05-20,125.14,2012-06-10,134.78,Sell,14 days,Fall by -20.920000%,-7.7
2012-07-15,146.76,2012-11-04,157.57,Buy,79 days,Rise by 19.910000%,7.37
2012-08-12,150.54,2012-11-04,157.57,Buy,59 days,Rise by 16.910000%,4.67
2012-09-30,157.29,2012-12-02,175.99,Buy,44 days,Rise by 11.890000%,11.89
2012-12-02,175.99,2014-04-13,184.54,Buy,354 days,Rise by -11.570000%,4.86
2013-06-23,158.81,2013-07-14,173.94,Sell,14 days,Fall by 7.450000%,-9.52
2013-10-20,169.15,2014-04-06,181.36,Buy,119 days,Rise by 1.970000%,7.22
2014-01-12,165.51,2014-03-02,167.4,Sell,34 days,Fall by -8.320000%,-1.14
2014-05-18,201.18,2014-07-06,214.16,Buy,34 days,Rise by 6.460000%,6.46
2015-02-01,269.34,2016-05-22,285.23,Buy,339 days,Rise by 3.180000%,5.9
2015-05-03,247.2,2015-05-31,262.64,Sell,19 days,Fall by -0.730000%,-6.24
2015-08-30,256.99,2015-10-04,266.91,Sell,24 days,Fall by -1.790000%,-3.86
2015-09-06,249.01,2015-10-04,266.91,Sell,19 days,Fall by -5.050000%,-7.19
2016-01-24,257.58,2016-03-06,255.14,Sell,29 days,Fall by -15.850000%,0.95
2016-07-24,307.7,2016-09-18,324.46,Buy,39 days,Rise by 6.650000%,5.45
2016-09-11,322.6,2017-03-05,344.25,Buy,124 days,Rise by 36.590000%,6.71
2016-10-09,320.15,2016-12-18,295.58,Sell,49 days,Fall by 7.680000%,7.68
2017-02-05,327.76,2017-03-19,356.46,Buy,29 days,Rise by 36.550000%,8.76
2017-02-26,348.58,2017-04-09,359.71,Buy,29 days,Rise by 28.400000%,3.2
2017-03-19,356.46,2017-05-07,383.05,Buy,34 days,Rise by 25.560000%,7.46
2017-05-21,390.31,2017-06-18,417.31,Buy,19 days,Rise by 14.670000%,6.92
2017-06-04,408.56,2017-07-09,416.8,Buy,24 days,Rise by 9.550000%,2.02
2017-06-25,419.66,2017-08-20,438.04,Buy,39 days,Rise by 10.260000%,4.38
2018-01-28,493.74,2018-06-24,520.84,Buy,104 days,Rise by 6.870000%,5.49
2018-09-09,514.24,2018-10-07,491.32,Sell,19 days,Fall by 5.420000%,4.46
2019-03-24,569.04,2019-06-16,608.78,Buy,59 days,Rise by 8.620000%,6.98
2020-03-08,567.45,2020-04-05,406.92,Sell,19 days,Fall by 17.350000%,28.29
2020-03-15,534.9,2020-04-12,462.52,Sell,19 days,Fall by 13.160000%,13.53
2020-03-22,441.42,2020-04-12,462.52,Sell,14 days,Fall by -73.300000%,-4.78
2020-09-27,522.0,2020-10-04,553.48,Sell,4 days,Fall by -32.840000%,-6.03
2021-04-04,743.38,2021-05-23,748.65,Sell,34 days,Fall by 4.060000%,-0.71
2021-09-05,788.02,2022-12-11,815.52,Buy,329 days,Rise by -1.620000%,3.49
2022-04-24,677.8,2022-05-29,696.02,Sell,24 days,Fall by 4.860000%,-2.69
2023-03-19,786.32,2023-04-09,833.18,Sell,14 days,Fall by -1.910000%,-5.96
2023-06-04,803.25,2023-07-02,850.7,Sell,19 days,Fall by 8.550000%,-5.91
2023-07-16,822.25,2023-09-10,811.7,Sell,39 days,Fall by 10.660000%,1.28
2023-12-17,828.28,2024-11-17,846.38,Buy,239 days,Rise by -12.700000%,2.19
2024-01-14,820.6,2024-02-18,709.95,Sell,24 days,Fall by 12.820000%,13.48
2024-01-21,735.32,2024-03-03,715.38,Sell,29 days,Fall by 2.230000%,2.71
2024-01-28,717.45,2024-04-07,774.78,Sell,49 days,Fall by -0.210000%,-7.99
2024-09-29,876.32,2024-12-22,885.75,Buy,59 days,Rise by 6.800000%,1.08
2025-01-19,818.38,2025-02-09,866.38,Sell,14 days,Fall by -15.480000%,-5.87
2025-03-30,914.1,2025-05-11,944.85,Buy,29 days,Rise by 10.210000%,3.36
2025-06-08,989.35,2025-06-08,989.35,Buy,0 days,Rise by 0.330000%,0.0
2025-06-29,1007.45,2025-06-29,1007.45,Buy,0 days,Rise by -1.470000%,0.0
