Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2011-08-28,14.06,2013-11-17,29.5,2010-05-16-2011-05-22,11.31-17.19,Buy,579 days,109.82%,Rise by 16.44%,109.82%,
2011-11-27,15.05,2012-01-08,15.36,2011-05-22-2011-08-14,14.0-15.05,Sell,29 days,-2.06%,Fall by -5.47%,107.76%,
2012-01-08,15.36,2012-03-25,16.99,2010-05-16-2011-05-22,11.31-17.19,Sell,54 days,-10.61%,Fall by 4.65%,97.14%,
2014-04-20,31.25,2014-12-21,34.25,2011-08-14-2013-10-06,12.63-35.0,Buy,174 days,9.6%,Rise by 5.14%,106.74%,
2014-06-22,29.24,2014-07-20,32.7,2011-08-14-2013-10-06,12.63-35.0,Sell,19 days,-11.83%,Fall by 11.16%,94.91%,
2014-10-05,33.05,2014-10-12,29.05,2014-01-12-2014-06-22,29.64-32.17,Sell,4 days,12.1%,Fall by -14.56%,107.01%,
2015-01-04,33.56,2015-01-04,33.56,2013-10-06-2014-10-19,29.62-32.22,Sell,0 days,-0.0%,Fall by 0%,107.01%,
2015-09-13,31.03,2015-11-15,29.72,2011-08-14-2015-08-16,12.63-37.35,Sell,44 days,4.22%,Fall by 4.95%,111.23%,
2015-09-27,31.88,2015-10-11,30.71,2010-05-16-2015-08-16,11.31-37.35,Sell,9 days,3.67%,Fall by 8.01%,114.9%,
2015-10-11,30.71,2016-07-17,42.49,2014-10-19-2015-08-16,26.12-37.35,Buy,199 days,38.36%,Rise by 19.35%,153.26%,
2015-11-15,29.72,2015-11-29,31.5,2015-03-15-2015-05-24,33.5-35.03,Sell,9 days,-5.99%,Fall by 10.32%,147.27%,
2016-02-07,29.9,2023-03-12,64.0,2011-08-14-2015-08-16,12.63-37.35,Buy,1849 days,114.05%,Rise by -4.91%,261.32%,
2017-02-12,47.66,2017-02-12,47.66,2015-03-15-2016-02-21,31.17-35.03,Sell,0 days,-0.0%,Fall by 0%,261.32%,
2017-04-30,46.88,2017-06-25,45.25,2016-02-21-2017-03-05,27.91-53.2,Sell,39 days,3.48%,Fall by -7.14%,264.8%,
2017-09-03,47.44,2017-11-19,54.35,2017-03-05-2017-06-25,46.68-50.55,Sell,54 days,-14.57%,Fall by 13.23%,250.23%,
2018-02-25,52.83,2018-12-09,63.42,2017-06-25-2018-01-07,44.75-56.6,Buy,204 days,20.05%,Rise by 11.34%,270.28%,
2018-04-15,47.16,2018-05-20,48.78,2014-10-19-2018-01-07,26.12-56.6,Sell,24 days,-3.44%,Fall by -25.34%,266.84%,
2018-05-06,45.96,2018-07-15,54.84,2011-08-14-2018-01-07,12.63-56.6,Sell,49 days,-19.32%,Fall by -11.49%,247.52%,
2018-05-20,48.78,2018-05-20,48.78,2010-05-16-2018-01-07,11.31-56.6,Buy,0 days,0.0%,Rise by 0%,247.52%,
