Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2004-07-31,11.795,2018-04-30,23.23,2002-10-31-2004-03-31,7.975-12.435,Buy,3585 days,96.95%,Rise by 7.96%,96.95%,
2004-08-31,11.685,2004-12-31,12.87,2000-09-30-2001-09-30,11.0125-15.125,Sell,88 days,-10.14%,Fall by -27.91%,86.81%,
2008-03-31,19.625,2008-05-31,22.1275,2000-09-30-2002-10-31,9.165-15.125,Sell,44 days,-12.75%,Fall by 32.62%,74.06%,
2008-09-30,17.97,2008-10-31,14.91,2008-01-31-2008-06-30,17.6775-22.8125,Sell,23 days,17.03%,Fall by 11.2%,91.08%,
2008-10-31,14.91,2008-11-30,13.95,2002-10-31-2008-06-30,7.975-22.8125,Sell,20 days,6.44%,Fall by -43.58%,97.52%,
2009-05-31,16.03,2020-05-31,23.0,2002-10-31-2008-06-30,7.975-22.8125,Buy,2869 days,43.48%,Rise by 41.39%,141.0%,
2011-08-31,18.29,2011-09-30,16.66,2009-03-31-2011-03-31,11.41-20.71,Sell,22 days,8.91%,Fall by 1.08%,149.92%,
2012-08-31,17.2,2014-12-31,21.47,2009-03-31-2011-03-31,11.41-20.71,Buy,608 days,24.83%,Rise by -10.48%,174.74%,
2014-12-31,21.47,2015-09-30,19.72,2008-01-31-2008-06-30,17.6775-22.8125,Buy,195 days,-8.15%,Rise by 17.44%,166.59%,
2015-09-30,19.72,2015-09-30,19.72,2009-03-31-2015-04-30,11.41-22.79,Sell,0 days,-0.0%,Fall by 0%,166.59%,
2015-10-31,20.01,2020-05-31,23.0,2009-03-31-2014-09-30,11.41-22.78,Buy,1194 days,14.94%,Rise by 41.39%,181.53%,
2016-03-31,19.87,2017-07-31,22.45,2011-10-31-2014-09-30,15.61-22.78,Buy,347 days,12.98%,Rise by 7.57%,194.52%,
2017-10-31,23.87,2018-04-30,23.23,2016-01-31-2017-02-28,17.07-23.57,Buy,129 days,-2.68%,Rise by 7.96%,191.84%,
2018-10-31,22.54,2018-12-31,21.62,2011-10-31-2018-07-31,15.61-24.78,Sell,43 days,4.08%,Fall by 4.49%,195.92%,
2018-12-31,21.62,2019-02-28,23.9,2009-03-31-2018-07-31,11.41-24.78,Sell,43 days,-10.55%,Fall by 13.6%,185.37%,
2019-02-28,23.9,2020-05-31,23.0,2016-01-31-2018-07-31,17.07-24.78,Buy,326 days,-3.77%,Rise by 41.39%,181.61%,
2020-02-29,24.48,2020-03-31,20.65,2016-01-31-2020-02-29,17.07-27.05,Sell,21 days,15.65%,Fall by -42.42%,197.25%,
2020-03-31,20.65,2020-03-31,20.65,2018-12-31-2020-02-29,20.79-27.05,Sell,0 days,-0.0%,Fall by 0%,197.25%,
2020-05-31,23.0,2020-05-31,23.0,2002-10-31-2017-02-28,7.975-23.57,Buy,0 days,0.0%,Rise by 0%,197.25%,
2020-10-31,23.53,2020-12-31,26.07,2011-10-31-2020-02-29,15.61-27.05,Sell,43 days,-10.79%,Fall by -11.28%,186.46%,
2020-12-31,26.07,2020-12-31,26.07,2009-03-31-2020-02-29,11.41-27.05,Buy,0 days,0.0%,Rise by 0%,186.46%,
2022-05-31,31.61,2022-06-30,29.01,2018-12-31-2022-04-30,20.79-34.0,Sell,22 days,8.23%,Fall by 0.86%,194.68%,
2022-06-30,29.01,2022-09-30,28.28,2020-03-31-2022-04-30,17.23-34.0,Sell,66 days,2.52%,Fall by -1.7%,197.2%,
2022-09-30,28.28,2022-11-30,31.26,2018-07-31-2020-03-31,25.17-24.14,Sell,43 days,-10.54%,Fall by 8.0%,186.66%,
2022-12-31,29.59,2022-12-31,29.59,2020-03-31-2022-04-30,17.23-34.0,Buy,0 days,0.0%,Rise by 0%,186.66%,
2023-05-31,29.68,2025-04-30,37.84,2011-10-31-2022-04-30,15.61-34.0,Buy,500 days,27.49%,Rise by 19.29%,214.15%,
