Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2012-10-14,3.36,2012-10-21,3.42,2012-04-08-2012-06-24,3.12-3.43,Sell,4 days,-1.79%,Fall by 18.42%,-1.79%,
2013-03-17,2.95,2013-03-17,2.95,2012-04-08-2012-12-23,2.93-3.43,Sell,0 days,-0.0%,Fall by 0%,-1.79%,
2013-09-15,2.88,2013-09-15,2.88,2012-04-08-2013-06-23,2.63-3.43,Sell,0 days,-0.0%,Fall by 0%,-1.79%,
2015-01-11,2.62,2015-01-25,2.515,2014-04-06-2014-07-20,1.7-1.7,Sell,9 days,4.01%,Fall by 0.6%,2.22%,
2015-08-02,2.87,2020-07-05,7.67,2013-12-08-2015-05-24,1.275-3.19,Buy,1284 days,167.25%,Rise by 18.51%,169.47%,
2015-09-20,2.63,2015-11-08,2.905,2013-12-08-2015-05-24,1.275-3.19,Sell,34 days,-10.46%,Fall by -24.61%,159.01%,
2016-02-14,3.62,2016-03-20,4.035,2015-05-24-2015-09-06,2.645-3.02,Sell,24 days,-11.46%,Fall by 11.52%,147.55%,
2016-09-18,3.93,2016-09-25,3.73,2015-09-06-2016-08-28,2.45-4.65,Sell,4 days,5.09%,Fall by 5.09%,152.64%,
2016-09-25,3.73,2016-11-06,3.57,2013-12-08-2016-08-28,1.275-4.65,Sell,29 days,4.29%,Fall by -10.36%,156.93%,
2016-10-02,3.91,2016-10-09,3.76,2012-09-09-2013-12-08,1.5-3.38,Sell,4 days,3.84%,Fall by -4.79%,160.76%,
2016-11-27,3.89,2016-11-27,3.89,2015-09-06-2016-08-28,2.45-4.65,Buy,0 days,0.0%,Rise by 0%,160.76%,
2017-03-26,4.12,2018-10-14,4.69,2013-12-08-2016-08-28,1.275-4.65,Buy,404 days,13.83%,Rise by 33.37%,174.6%,
2017-07-30,4.4,2017-08-13,4.455,2016-08-28-2016-11-13,3.69-4.59,Sell,9 days,-1.25%,Fall by 12.01%,173.35%,
2017-08-13,4.455,2018-10-14,4.69,2016-11-13-2017-06-25,3.49-4.77,Buy,304 days,5.27%,Rise by 33.37%,178.62%,
2017-09-10,3.89,2018-02-25,3.75,2013-12-08-2017-06-25,1.275-4.77,Sell,119 days,3.6%,Fall by -24.53%,182.22%,
2017-09-24,4.05,2020-11-08,8.64,2015-09-06-2017-06-25,2.45-4.77,Buy,814 days,113.33%,Rise by -1.97%,295.56%,
2017-11-05,3.995,2018-02-11,3.825,2016-11-13-2017-06-25,3.49-4.77,Sell,69 days,4.26%,Fall by -22.09%,299.81%,
2017-11-26,4.11,2017-12-03,3.925,2015-09-06-2017-06-25,2.45-4.77,Sell,4 days,4.5%,Fall by 4.46%,304.31%,
2018-04-22,3.99,2018-08-19,4.4,2017-06-25-2017-09-10,3.96-4.6,Sell,84 days,-10.28%,Fall by -6.14%,294.04%,
2018-06-10,4.115,2018-09-02,4.62,2017-06-25-2018-03-04,3.82-4.6,Sell,59 days,-12.27%,Fall by -1.08%,281.76%,
2018-10-28,4.67,2018-11-18,5.02,2017-12-24-2018-03-04,3.82-4.215,Sell,14 days,-7.49%,Fall by -12.45%,274.27%,
2019-07-14,5.63,2019-07-21,5.44,2018-03-04-2019-05-19,3.67-6.385,Sell,4 days,3.37%,Fall by -13.79%,277.64%,
2019-07-21,5.44,2019-08-18,5.24,2016-11-13-2019-05-19,3.49-6.385,Sell,19 days,3.68%,Fall by -18.13%,281.32%,
2019-08-18,5.24,2019-09-01,5.04,2015-09-06-2019-05-19,2.45-6.385,Sell,9 days,3.82%,Fall by -22.82%,285.14%,
2019-09-01,5.04,2019-11-24,5.6,2013-12-08-2019-05-19,1.275-6.385,Sell,59 days,-11.11%,Fall by -10.54%,274.03%,
2019-09-22,5.3,2020-07-05,7.67,2016-11-13-2019-05-19,3.49-6.385,Buy,204 days,44.72%,Rise by 18.51%,318.74%,
2019-10-20,5.38,2025-10-05,9.48,2018-03-04-2019-05-19,3.67-6.385,Buy,1554 days,76.21%,Rise by -1.27%,394.95%,
2020-04-12,6.61,2020-05-31,7.6,2019-05-19-2019-09-08,5.195-6.1,Sell,34 days,-14.98%,Fall by -2.89%,379.97%,
2020-11-29,8.42,2020-12-06,8.11,2019-09-08-2020-09-20,4.88-9.39,Sell,4 days,3.68%,Fall by 14.3%,383.66%,
2020-12-13,7.94,2021-03-28,7.3,2018-03-04-2020-09-20,3.67-9.39,Sell,74 days,8.06%,Fall by 14.38%,391.72%,
2021-01-03,7.91,2025-10-05,9.48,2019-09-08-2020-09-20,4.88-9.39,Buy,1239 days,19.85%,Rise by -1.27%,411.57%,
2021-02-28,7.89,2021-03-28,7.3,2015-09-06-2020-09-20,2.45-9.39,Sell,19 days,7.48%,Fall by 14.38%,419.04%,
2021-04-04,6.95,2021-04-11,6.55,2013-12-08-2020-09-20,1.275-9.39,Sell,4 days,5.76%,Fall by 5.95%,424.8%,
2021-05-02,6.79,2021-05-02,6.79,2016-11-13-2020-09-20,3.49-9.39,Buy,0 days,0.0%,Rise by 0%,424.8%,
2021-09-26,6.54,2021-11-14,6.29,2020-09-20-2021-06-27,6.35-8.84,Sell,34 days,3.82%,Fall by -7.31%,428.62%,
2022-02-13,6.86,2022-02-13,6.86,2018-03-04-2020-09-20,3.67-9.39,Buy,0 days,0.0%,Rise by 0%,428.62%,
2022-09-11,7.95,2022-09-18,7.57,2021-08-22-2021-11-21,6.35-6.27,Sell,4 days,4.78%,Fall by -5.68%,433.4%,
2023-03-26,8.08,2023-04-02,8.41,2022-03-20-2022-06-19,7.205-7.17,Sell,4 days,-4.08%,Fall by 2.14%,429.32%,
2023-07-23,8.33,2024-11-17,8.9,2021-06-27-2023-04-23,6.03-8.87,Buy,344 days,6.84%,Rise by 0.34%,436.16%,
2024-03-31,7.69,2024-04-21,7.24,2023-04-23-2023-11-05,7.53-8.61,Sell,14 days,5.85%,Fall by -12.02%,442.01%,
