Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2002-09-30,17.66,2003-04-30,17.1,Sell,151 days,Fall by 22.930000%,3.17
2004-10-31,29.15,2005-03-31,31.14,Buy,107 days,Rise by 20.100000%,6.83
2004-12-31,32.06,2006-03-31,34.36,Buy,324 days,Rise by -13.440000%,7.17
2006-10-31,41.92,2007-04-30,48.28,Buy,128 days,Rise by 21.090000%,15.17
2010-10-31,77.77,2011-08-31,90.41,Buy,216 days,Rise by 29.010000%,16.25
2011-04-30,78.31,2011-09-30,87.82,Buy,108 days,Rise by 28.120000%,12.14
2011-07-31,86.48,2012-02-29,99.28,Buy,151 days,Rise by 16.020000%,14.8
2014-04-30,101.38,2016-02-29,117.19,Buy,477 days,Rise by -2.450000%,15.59
2014-07-31,94.56,2015-02-28,98.9,Sell,151 days,Fall by 2.240000%,-4.59
2014-08-31,93.72,2015-10-31,112.25,Sell,304 days,Fall by 1.370000%,-19.77
2015-01-31,92.44,2015-10-31,112.25,Sell,194 days,Fall by -2.790000%,-21.43
2015-04-30,96.55,2015-10-31,112.25,Sell,131 days,Fall by -16.590000%,-16.26
2015-11-30,114.16,2016-06-30,120.34,Buy,152 days,Rise by 10.800000%,5.41
2016-06-30,120.34,2017-03-31,129.61,Sell,195 days,Fall by -29.950000%,-7.7
2021-10-31,245.55,2023-02-28,263.91,Buy,345 days,Rise by 7.260000%,7.48
2022-02-28,244.77,2022-10-31,272.66,Sell,174 days,Fall by 5.730000%,-11.39
2022-04-30,249.16,2023-02-28,263.91,Buy,215 days,Rise by 9.480000%,5.92
2023-09-30,263.44,2024-09-30,304.51,Sell,259 days,Fall by 3.260000%,-15.59
2025-01-31,288.7,2025-08-31,313.54,Sell,150 days,Fall by -3.370000%,-8.6
