Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2011-08-31,7.3,2011-10-31,7.756,2008-01-31-2009-04-30,3.818-3.5,Sell,43 days,-6.25%,Fall by -56.59%,-6.25%
2011-10-31,7.756,2013-05-31,12.49,2009-04-30-2011-03-31,3.133-9.338,Buy,414 days,61.04%,Rise by 37.79%,54.79%
2013-02-28,13.2807,2013-03-31,12.6737,2011-08-31-2013-02-28,6.868-14.5782,Sell,21 days,4.57%,Fall by -95.29%,59.36%
2013-06-30,12.145,2013-12-31,13.2014,2009-04-30-2013-02-28,3.133-14.5782,Sell,131 days,-8.7%,Fall by -83.41%,50.66%
2013-08-31,12.65,2013-08-31,12.65,2011-08-31-2013-02-28,6.868-14.5782,Buy,0 days,0.0%,Rise by 0%,50.66%
2013-12-31,13.2014,2021-01-31,28.5,2009-04-30-2013-02-28,3.133-14.5782,Buy,1848 days,115.89%,Rise by 73.33%,166.55%
2016-11-30,15.9585,2017-01-31,16.67,2011-08-31-2014-02-28,6.868-17.735,Sell,44 days,-4.46%,Fall by -15.78%,162.09%
2017-01-31,16.67,2020-09-30,29.5,2009-04-30-2014-02-28,3.133-17.735,Buy,956 days,76.96%,Rise by 67.46%,239.05%
2017-04-30,17.8525,2018-04-30,19.3,2011-08-31-2014-02-28,6.868-17.735,Buy,260 days,8.11%,Rise by 19.95%,247.16%
2018-03-31,19.9,2018-04-30,19.3,2016-11-30-2018-01-31,14.25-23.75,Sell,20 days,3.02%,Fall by 0.78%,250.18%
2018-08-31,21.15,2022-03-31,50.0,2016-11-30-2018-01-31,14.25-23.75,Buy,934 days,136.41%,Rise by 51.0%,386.58%
2021-03-31,29.0,2021-05-31,32.5,2018-01-31-2018-10-31,20.35-21.6,Sell,43 days,-12.07%,Fall by -180.0%,374.52%
2024-09-30,105.5,2024-11-30,100.0,2018-10-31-2024-06-30,18.0-140.0,Sell,44 days,5.21%,Fall by 41.8%,379.73%
2024-10-31,102.5,2024-12-31,83.2,2009-04-30-2024-06-30,3.133-140.0,Sell,43 days,18.83%,Fall by 24.88%,398.56%
