Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2006-12-03,2.8905,2006-12-17,3.19,2006-04-09-2006-06-25,2.3475-2.545,Sell,9 days,-10.36%,Fall by 0.72%,-10.36%,
2008-01-20,3.984,2008-02-10,4.14,2005-11-13-2008-01-06,2.2215-5.5,Sell,14 days,-3.92%,Fall by 4.86%,-14.28%,
2008-04-20,4.353,2008-07-20,3.939,2005-11-13-2008-01-06,2.2215-5.5,Buy,64 days,-9.51%,Rise by -19.62%,-23.79%,
2008-12-14,3.682,2009-01-18,3.954,2008-01-06-2008-10-12,3.798-4.223,Sell,24 days,-7.39%,Fall by 13.61%,-31.18%,
2009-10-25,4.267,2010-01-17,4.726,2008-11-09-2009-04-19,3.442-4.027,Sell,59 days,-10.76%,Fall by -39.02%,-41.93%,
2010-08-01,6.627,2010-09-12,7.311,2008-01-06-2009-04-19,3.442-4.223,Sell,29 days,-10.32%,Fall by -12.72%,-52.25%,
2011-08-07,7.63,2011-08-28,7.004,2009-04-19-2011-03-06,3.133-9.338,Sell,14 days,8.2%,Fall by -51.15%,-44.05%,
2011-09-11,7.457,2012-09-09,12.5588,2009-04-19-2011-03-06,3.133-9.338,Buy,259 days,68.42%,Rise by 11.87%,24.37%,
2012-05-27,11.3731,2012-06-03,10.6541,2011-03-06-2011-08-28,7.4-8.959,Sell,4 days,6.32%,Fall by -9.82%,30.69%,
2012-10-07,12.7622,2012-12-02,12.1152,2011-08-28-2012-08-12,6.868-13.15,Buy,39 days,-5.07%,Rise by 15.97%,25.62%,
2012-11-11,12.3243,2012-11-18,11.9363,2011-08-28-2012-08-12,6.868-13.15,Sell,4 days,3.15%,Fall by -4.97%,28.77%,
2013-02-17,12.8378,2013-06-09,12.3776,2011-08-28-2013-02-10,6.868-14.5782,Sell,79 days,3.58%,Fall by 1.05%,32.35%,
2013-03-17,13.385,2013-03-24,12.53,2012-08-12-2012-11-11,12.6927-12.3183,Sell,4 days,6.39%,Fall by 6.44%,38.74%,
2013-07-14,12.6,2014-04-06,16.24,2011-08-28-2013-02-10,6.868-14.5782,Buy,189 days,28.89%,Rise by 4.99%,67.63%,
2013-09-29,12.4807,2014-10-26,18.035,2009-04-19-2013-02-10,3.133-14.5782,Buy,279 days,44.5%,Rise by 46.38%,112.13%,
2013-12-01,13.113,2014-02-02,14.62,2013-02-10-2013-06-30,12.1458-13.935,Sell,44 days,-11.49%,Fall by -6.5%,100.64%,
2015-10-18,24.14,2016-01-03,26.971,2013-06-30-2015-08-09,11.37-27.675,Sell,54 days,-11.73%,Fall by 15.68%,88.91%,
2015-11-01,24.316,2020-03-22,24.2,2011-08-28-2015-08-09,6.868-27.675,Buy,1144 days,-0.48%,Rise by 23.97%,88.44%,
2016-02-07,22.1855,2016-03-06,25.5275,2011-08-28-2015-08-09,6.868-27.675,Sell,19 days,-15.06%,Fall by 8.24%,73.37%,
2016-02-14,21.5335,2016-02-28,23.698,2009-04-19-2015-08-09,3.133-27.675,Sell,9 days,-10.05%,Fall by 1.15%,63.32%,
2016-04-17,24.589,2016-05-08,23.425,2015-08-09-2016-02-14,21.854-26.075,Sell,14 days,4.73%,Fall by 11.08%,68.05%,
2016-05-22,24.1475,2020-11-08,30.5,2013-06-30-2015-08-09,11.37-27.675,Buy,1164 days,26.31%,Rise by 0.82%,94.36%,
2017-02-12,16.281,2017-03-26,15.545,2015-08-09-2016-11-13,16.25-26.075,Sell,29 days,4.52%,Fall by -14.41%,98.88%,
2017-02-19,16.495,2024-07-28,118.0,2009-04-19-2015-08-09,3.133-27.675,Buy,1939 days,615.37%,Rise by -11.44%,714.25%,
2017-08-06,17.82,2017-08-13,19.39,2016-07-31-2016-11-13,16.25-25.0035,Sell,4 days,-8.81%,Fall by -4.44%,705.44%,
2018-02-11,20.25,2018-02-18,21.0,2016-11-13-2018-01-28,14.25-23.75,Sell,4 days,-3.7%,Fall by 8.57%,701.74%,
2018-05-13,20.15,2021-09-19,43.6,2016-11-13-2018-01-28,14.25-23.75,Buy,874 days,116.38%,Rise by 16.97%,818.11%,
2018-09-02,21.15,2018-09-09,20.5,2016-01-10-2016-11-13,16.25-25.695,Sell,4 days,3.07%,Fall by 10.98%,821.19%,
2019-05-12,21.4,2019-05-26,21.7,2018-07-29-2018-10-14,18.8-21.35,Sell,9 days,-1.4%,Fall by -11.52%,819.78%,
