Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
1968-01-31,1.2969,1968-01-31,1.2969,1964-03-31-1966-05-31,1.0117-1.2598,Sell,0 days,-0.0%,Fall by 0%,0.0%
1968-11-30,1.5352,1968-11-30,1.5352,1966-05-31-1968-05-31,0.9414-1.5703,Buy,0 days,0.0%,Rise by 0%,0.0%
1970-04-30,1.5566,1970-06-30,1.4688,1966-05-31-1970-02-28,0.9414-1.8242,Sell,43 days,5.64%,Fall by -130.04%,5.64%
1970-05-31,1.5312,1970-06-30,1.4688,1969-02-28-1970-02-28,1.2812-1.8242,Sell,21 days,4.08%,Fall by -130.04%,9.72%
1973-04-30,3.1133,1973-07-31,3.5352,1970-05-31-1973-01-31,1.2539-3.75,Sell,66 days,-13.55%,Fall by 18.68%,-3.84%
1973-06-30,3.25,1973-08-31,3.0781,1968-05-31-1970-05-31,1.5703-1.4512,Sell,44 days,5.29%,Fall by 10.53%,1.45%
1974-04-30,2.9297,1983-07-31,3.2344,1969-02-28-1973-01-31,1.2812-3.75,Buy,2413 days,10.4%,Rise by 12.08%,11.85%
1975-09-30,2.5938,1975-11-30,2.9062,1973-01-31-1974-10-31,2.9062-3.2969,Sell,43 days,-12.04%,Fall by 11.42%,-0.19%
1978-06-30,2.6875,1983-07-31,3.2344,1966-05-31-1973-01-31,0.9414-3.75,Buy,1325 days,20.35%,Rise by 12.08%,20.16%
1979-02-28,2.5391,1979-06-30,2.4023,1976-07-31-1977-05-31,2.4727-2.9453,Sell,87 days,5.39%,Fall by 11.87%,25.55%
1979-07-31,2.3164,1979-09-30,2.4141,1977-05-31-1978-09-30,2.2656-2.9062,Sell,43 days,-4.22%,Fall by 12.3%,21.33%
1980-01-31,2.2539,1986-10-31,4.6875,1970-05-31-1973-01-31,1.2539-3.75,Buy,1761 days,107.97%,Rise by 22.67%,129.3%
1980-12-31,2.1523,1981-02-28,2.2305,1980-03-31-1980-08-31,1.9609-2.5859,Sell,42 days,-3.63%,Fall by 2.8%,125.67%
1981-01-31,2.0938,1981-06-30,2.3672,1978-09-30-1980-03-31,2.2227-2.707,Sell,106 days,-13.06%,Fall by -36.63%,112.61%
1981-10-31,2.4453,2000-04-30,29.875,1980-03-31-1980-08-31,1.9609-2.5859,Buy,4824 days,1121.73%,Rise by 31.28%,1234.34%
1983-05-31,3.3672,1983-07-31,3.2344,1980-03-31-1983-04-30,1.9609-3.9531,Sell,43 days,3.94%,Fall by 8.94%,1238.29%
1983-07-31,3.2344,1983-10-31,3.4688,1977-05-31-1983-04-30,2.2656-3.9531,Sell,65 days,-7.25%,Fall by 13.07%,1231.04%
1983-09-30,3.4766,1984-01-31,3.1562,1973-01-31-1980-03-31,2.2227-3.2969,Sell,87 days,9.22%,Fall by -3.22%,1240.26%
1983-10-31,3.4688,1986-10-31,4.6875,1980-03-31-1983-04-30,1.9609-3.9531,Buy,784 days,35.13%,Rise by 22.67%,1275.39%
1984-01-31,3.1562,1984-02-29,2.9453,1966-05-31-1983-04-30,0.9414-3.9531,Sell,21 days,6.68%,Fall by -10.61%,1282.07%
1984-05-31,3.0781,1988-01-31,5.3047,1977-05-31-1983-04-30,2.2656-3.9531,Buy,956 days,72.34%,Rise by -11.49%,1354.41%
1985-04-30,3.2578,1985-07-31,3.5781,1983-04-30-1984-03-31,3.1094-3.7031,Sell,66 days,-9.83%,Fall by -18.34%,1344.58%
1985-07-31,3.5781,1988-01-31,5.3047,1984-03-31-1984-11-30,2.8516-3.7422,Buy,652 days,48.25%,Rise by -11.49%,1392.83%
1990-08-31,9.625,1990-09-30,9.1094,1985-05-31-1990-07-31,3.1484-11.4062,Sell,20 days,5.36%,Fall by -6.17%,1398.19%
1991-03-31,10.6406,1993-03-31,12.4688,1985-05-31-1990-07-31,3.1484-11.4062,Buy,522 days,17.18%,Rise by 19.3%,1415.37%
1993-06-30,13.0,1998-10-31,44.3438,1985-05-31-1992-12-31,3.1484-13.9375,Buy,1392 days,241.11%,Rise by 10.43%,1656.47%
2000-02-29,43.9375,2000-03-31,28.375,1993-08-31-2000-01-31,11.3125-59.1875,Sell,23 days,35.42%,Fall by -5.81%,1691.89%
2002-09-30,44.69,2006-06-30,55.6,1985-05-31-2000-01-31,3.1484-59.1875,Buy,979 days,24.41%,Rise by 16.67%,1716.31%
2003-01-31,42.785,2003-02-28,40.93,2000-03-31-2002-06-30,26.375-47.375,Sell,20 days,4.34%,Fall by -6.63%,1720.64%
2003-05-31,45.91,2006-06-30,55.6,2000-03-31-2002-06-30,26.375-47.375,Buy,804 days,21.11%,Rise by 16.67%,1741.75%
2005-04-30,54.15,2005-08-31,55.48,2000-03-31-2004-12-31,26.375-57.4,Buy,87 days,2.46%,Rise by 8.02%,1744.21%
2008-03-31,70.07,2009-04-30,49.44,2006-06-30-2007-01-31,52.75-66.3,Buy,283 days,-29.44%,Rise by 26.11%,1714.76%
2008-06-30,60.81,2008-08-31,69.77,2000-03-31-2007-12-31,26.375-75.18,Sell,44 days,-14.73%,Fall by 21.89%,1700.03%
2008-09-30,69.69,2008-09-30,69.69,2006-06-30-2007-12-31,52.75-75.18,Buy,0 days,0.0%,Rise by 0%,1700.03%
2008-10-31,64.54,2008-12-31,61.82,2000-03-31-2007-01-31,26.375-66.3,Sell,43 days,4.21%,Fall by 15.98%,1704.24%
2008-11-30,64.35,2008-12-31,61.82,2006-06-30-2007-12-31,52.75-75.18,Sell,22 days,3.93%,Fall by 15.98%,1708.18%
2009-01-31,54.5,2011-04-30,64.9,1993-08-31-2007-01-31,11.3125-66.3,Buy,584 days,19.08%,Rise by 4.19%,1727.26%
2009-02-28,48.17,2009-05-31,51.94,2006-06-30-2007-01-31,52.75-66.3,Sell,64 days,-7.83%,Fall by -14.88%,1719.43%
2009-05-31,51.94,2015-04-30,79.51,2000-03-31-2007-12-31,26.375-75.18,Buy,1543 days,53.08%,Rise by 3.52%,1772.51%
2010-05-31,61.09,2010-07-31,61.16,2009-03-31-2010-03-31,43.93-64.58,Sell,44 days,-0.11%,Fall by -0.54%,1772.4%
2010-07-31,61.16,2015-03-31,81.94,1985-05-31-2007-12-31,3.1484-75.18,Buy,1216 days,33.98%,Rise by -13.75%,1806.37%
2010-08-31,59.67,2011-05-31,67.0,2007-12-31-2009-03-31,49.03-72.52,Sell,195 days,-12.28%,Fall by 5.91%,1794.09%
2011-05-31,67.0,2012-07-31,64.54,2009-03-31-2010-03-31,43.93-64.58,Buy,305 days,-3.67%,Rise by 19.4%,1790.42%
2011-09-30,63.18,2011-10-31,63.99,2009-03-31-2011-05-31,43.93-67.72,Sell,21 days,-1.28%,Fall by 4.28%,1789.14%
2011-10-31,63.99,2012-06-30,61.25,2004-12-31-2010-05-31,63.95-53.55,Sell,174 days,4.28%,Fall by -23.41%,1793.42%
2012-04-30,63.64,2013-07-31,80.3,2009-03-31-2011-05-31,43.93-67.72,Buy,327 days,26.18%,Rise by 13.44%,1819.6%
2012-06-30,61.25,2012-08-31,67.19,2010-05-31-2011-05-31,39.37-67.72,Sell,44 days,-9.7%,Fall by -12.5%,1809.9%
2013-09-30,75.59,2013-11-30,84.22,2007-12-31-2010-05-31,63.95-72.52,Sell,44 days,-11.42%,Fall by 8.19%,1798.48%
2014-01-31,76.62,2014-09-30,83.74,2006-06-30-2013-11-30,52.75-85.82,Sell,172 days,-9.29%,Fall by 15.61%,1789.19%
2014-03-31,80.6,2015-04-30,79.51,2010-05-31-2013-11-30,39.37-85.82,Buy,283 days,-1.35%,Rise by 3.52%,1787.84%
2014-09-30,83.74,2015-04-30,79.51,2011-08-31-2013-11-30,57.56-85.82,Buy,152 days,-5.05%,Rise by 3.52%,1782.79%
2015-03-31,81.94,2015-05-31,78.39,2006-06-30-2014-12-31,52.75-93.89,Sell,43 days,4.33%,Fall by -5.19%,1787.12%
2015-04-30,79.51,2015-07-31,76.7,2009-03-31-2014-12-31,43.93-93.89,Sell,66 days,3.53%,Fall by -7.51%,1790.65%
2015-05-31,78.39,2015-08-31,70.67,2010-05-31-2014-12-31,39.37-93.89,Sell,65 days,9.85%,Fall by -16.68%,1800.5%
2015-06-30,78.24,2015-08-31,70.67,2011-08-31-2013-11-30,57.56-85.82,Sell,44 days,9.68%,Fall by -16.68%,1810.18%
2015-08-31,70.67,2015-10-31,76.38,2010-05-31-2013-11-30,39.37-85.82,Sell,44 days,-8.08%,Fall by -7.96%,1802.1%
2015-10-31,76.38,2018-03-31,79.28,1985-05-31-2013-11-30,3.1484-85.82,Buy,629 days,3.8%,Rise by 57.54%,1805.89%
2015-11-30,74.84,2016-06-30,84.67,2009-03-31-2013-11-30,43.93-85.82,Sell,153 days,-13.13%,Fall by 2.61%,1792.76%
2016-06-30,84.67,2020-05-31,115.92,2010-05-31-2014-12-31,39.37-93.89,Buy,1021 days,36.91%,Rise by 20.03%,1829.67%
2017-02-28,91.07,2022-08-31,137.94,2011-08-31-2014-12-31,57.56-93.89,Buy,1436 days,51.47%,Rise by 13.37%,1881.13%
2017-07-31,90.82,2018-03-31,79.28,2006-06-30-2014-12-31,52.75-93.89,Buy,174 days,-12.71%,Rise by 57.54%,1868.42%
2018-01-31,86.34,2022-04-30,160.55,2011-08-31-2017-09-30,57.56-94.67,Buy,1107 days,85.95%,Rise by -21.36%,1954.38%
2018-02-28,78.52,2018-04-30,72.34,2010-05-31-2017-09-30,39.37-94.67,Sell,43 days,7.87%,Fall by -52.06%,1962.25%
2018-04-30,72.34,2018-07-31,80.88,2000-03-31-2017-09-30,26.375-94.67,Sell,66 days,-11.81%,Fall by -36.0%,1950.44%
2018-07-31,80.88,2018-07-31,80.88,2000-03-31-2013-11-30,26.375-85.82,Buy,0 days,0.0%,Rise by 0%,1950.44%
2018-12-31,91.92,2018-12-31,91.92,2000-03-31-2017-09-30,26.375-94.67,Buy,0 days,0.0%,Rise by 0%,1950.44%
2021-02-28,123.53,2021-07-31,142.23,2018-05-31-2020-11-30,70.73-146.92,Sell,109 days,-15.14%,Fall by 11.24%,1935.3%
2021-05-31,134.85,2022-08-31,137.94,2010-05-31-2020-11-30,39.37-146.92,Buy,327 days,2.29%,Rise by 13.37%,1937.59%
2022-05-31,147.88,2022-07-31,138.91,2018-05-31-2022-01-31,70.73-165.35,Sell,43 days,6.07%,Fall by -20.69%,1943.66%
2022-06-30,143.79,2022-07-31,138.91,2011-08-31-2022-01-31,57.56-165.35,Sell,21 days,3.39%,Fall by -20.69%,1947.05%
2022-08-31,137.94,2022-09-30,126.25,2015-08-31-2022-01-31,65.02-165.35,Sell,22 days,8.47%,Fall by -37.7%,1955.53%
2022-09-30,126.25,2022-11-30,149.16,2000-03-31-2022-01-31,26.375-165.35,Sell,43 days,-18.15%,Fall by -8.99%,1937.38%
2022-12-31,151.56,2025-06-30,159.32,2011-08-31-2022-01-31,57.56-165.35,Buy,650 days,5.12%,Rise by -5.62%,1942.5%
