Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2006-12-17,64.11,2007-03-11,62.16,2006-03-19-2006-06-11,55.1-58.85,Sell,59 days,3.04%,Fall by 0.82%,3.04%,
2007-04-01,63.16,2013-06-23,77.43,2006-06-11-2007-01-21,52.75-66.3,Buy,1624 days,22.59%,Rise by 5.44%,25.64%,
2008-02-10,65.02,2019-11-24,120.29,2007-03-18-2007-12-16,60.42-75.18,Buy,3074 days,85.0%,Rise by 5.09%,110.64%,
2008-06-29,60.49,2008-07-20,63.67,2007-03-18-2007-12-16,60.42-75.18,Sell,14 days,-5.26%,Fall by 7.54%,105.38%,
2008-10-26,58.87,2008-10-26,58.87,2007-01-21-2008-07-06,63.89-63.68,Sell,0 days,-0.0%,Fall by 0%,105.38%,
2008-12-07,62.63,2008-12-14,58.94,2006-06-11-2007-12-16,52.75-75.18,Sell,4 days,5.89%,Fall by 13.32%,111.27%,
2009-02-08,54.0,2009-02-15,51.09,2006-06-11-2007-01-21,52.75-66.3,Sell,4 days,5.39%,Fall by -18.05%,116.66%,
2009-06-28,51.75,2009-06-28,51.75,2006-03-19-2009-03-15,47.08-58.85,Sell,0 days,-0.0%,Fall by 0%,116.66%,
2009-09-06,52.86,2009-11-08,61.04,2007-01-21-2009-03-15,47.08-63.68,Sell,44 days,-15.47%,Fall by 1.2%,101.19%,
2010-01-03,60.63,2010-04-25,63.54,2007-12-16-2009-03-15,47.08-73.76,Sell,79 days,-4.8%,Fall by 6.55%,96.39%,
2010-05-09,60.31,2010-05-23,61.85,2009-03-15-2010-03-28,43.93-64.58,Sell,9 days,-2.55%,Fall by 3.31%,93.84%,
2010-07-25,61.91,2010-12-12,63.2,2009-03-15-2010-03-28,43.93-64.58,Buy,99 days,2.08%,Rise by 6.58%,95.92%,
2010-09-05,60.29,2010-09-19,60.97,2007-01-21-2010-05-09,62.84-63.68,Sell,9 days,-1.13%,Fall by 0.61%,94.79%,
2010-12-12,63.2,2010-12-19,64.81,2008-09-21-2010-05-09,62.84-68.15,Sell,4 days,-2.55%,Fall by 6.5%,92.24%,
2011-03-06,62.03,2011-07-17,64.83,2007-12-16-2010-05-09,62.84-73.76,Sell,94 days,-4.51%,Fall by 5.91%,87.73%,
2011-07-17,64.83,2013-12-22,81.84,2010-05-09-2011-05-22,39.37-67.72,Buy,634 days,26.24%,Rise by 0.67%,113.97%,
2011-08-07,60.59,2011-08-28,62.57,2010-05-09-2011-05-22,39.37-67.72,Sell,14 days,-3.27%,Fall by 2.51%,110.7%,
2011-09-25,61.25,2011-11-20,63.24,2009-03-15-2011-05-22,43.93-67.72,Sell,39 days,-3.25%,Fall by 0.74%,107.45%,
2011-11-27,61.0,2011-12-11,64.97,2011-05-22-2011-08-14,61.72-66.51,Sell,9 days,-6.51%,Fall by 3.39%,100.94%,
2012-05-20,63.52,2014-01-05,80.45,2011-08-14-2012-03-18,57.56-67.95,Buy,424 days,26.65%,Rise by 2.41%,127.6%,
2012-12-02,69.83,2012-12-30,67.15,2012-03-18-2012-07-01,61.27-66.73,Sell,19 days,3.84%,Fall by -14.31%,131.43%,
2013-07-07,78.34,2013-09-22,79.39,2012-07-01-2013-04-28,59.07-82.54,Buy,54 days,1.34%,Rise by 7.0%,132.77%,
2013-09-15,79.05,2013-12-01,84.22,2010-05-09-2013-04-28,39.37-82.54,Buy,54 days,6.54%,Rise by -2.17%,139.31%,
2014-01-05,80.45,2014-02-02,76.62,2013-04-28-2013-09-01,79.98-76.35,Sell,19 days,4.76%,Fall by -3.13%,144.07%,
2014-02-02,76.62,2014-05-11,82.39,2006-06-11-2013-12-01,52.75-85.82,Sell,69 days,-7.53%,Fall by 4.09%,136.54%,
2014-02-16,79.4,2019-01-06,92.49,2012-07-01-2013-12-01,59.07-85.82,Buy,1274 days,16.49%,Rise by 34.68%,153.03%,
2014-02-23,77.97,2014-05-11,82.39,2012-07-01-2013-12-01,59.07-85.82,Sell,54 days,-5.67%,Fall by 4.09%,147.36%,
2014-05-11,82.39,2015-01-25,90.08,2013-09-01-2013-12-01,73.61-85.82,Buy,184 days,9.33%,Rise by -10.08%,156.69%,
2015-02-01,84.29,2015-02-22,84.87,2014-05-04-2014-08-03,80.67-81.51,Sell,14 days,-0.69%,Fall by 8.77%,156.01%,
2015-02-22,84.87,2024-11-10,167.71,2012-07-01-2014-12-28,59.07-93.89,Buy,2534 days,97.61%,Rise by 4.91%,253.61%,
2015-03-08,82.66,2015-03-29,82.31,2011-08-14-2014-12-28,57.56-93.89,Sell,14 days,0.42%,Fall by 5.93%,254.04%,
2015-03-15,81.83,2015-05-17,81.05,2006-06-11-2014-12-28,52.75-93.89,Sell,44 days,0.95%,Fall by 11.36%,254.99%,
2015-03-29,82.31,2022-03-06,155.14,2010-05-09-2014-12-28,39.37-93.89,Buy,1809 days,88.48%,Rise by 3.94%,343.47%,
2015-05-03,80.29,2015-06-07,77.43,2009-03-15-2014-12-28,43.93-93.89,Sell,24 days,3.56%,Fall by 11.2%,347.04%,
2015-05-17,81.05,2015-05-17,81.05,2013-09-01-2014-12-28,73.61-93.89,Buy,0 days,0.0%,Rise by 0%,347.04%,
2015-05-31,78.39,2015-08-09,75.48,2010-05-09-2014-12-28,39.37-93.89,Sell,49 days,3.71%,Fall by 0.66%,350.75%,
2015-08-23,71.84,2015-09-06,68.76,2013-09-01-2013-12-01,73.61-85.82,Sell,9 days,4.29%,Fall by -9.05%,355.04%,
2015-09-06,68.76,2015-09-13,68.42,2012-07-01-2014-12-28,59.07-93.89,Sell,4 days,0.49%,Fall by -9.59%,355.53%,
2015-09-13,68.42,2015-10-25,77.03,2007-03-18-2013-12-01,60.42-85.82,Sell,29 days,-12.58%,Fall by 2.66%,342.95%,
2016-01-24,77.36,2016-01-24,77.36,2014-05-04-2015-08-30,72.23-81.51,Sell,0 days,-0.0%,Fall by 0%,342.95%,
2017-01-15,84.01,2017-06-04,88.59,2007-03-18-2014-12-28,60.42-93.89,Sell,99 days,-5.45%,Fall by 2.27%,337.49%,
2017-06-04,88.59,2017-10-15,93.04,2015-08-30-2017-03-19,65.02-92.0,Buy,94 days,5.02%,Rise by -0.98%,342.52%,
2017-11-26,88.45,2019-01-13,91.77,2015-08-30-2017-09-24,65.02-94.67,Buy,294 days,3.75%,Rise by 35.74%,346.27%,
2018-02-04,84.25,2018-02-11,79.92,2007-03-18-2017-09-24,60.42-94.67,Sell,4 days,5.14%,Fall by 9.37%,351.41%,
2018-02-11,79.92,2018-03-25,75.91,2010-05-09-2017-09-24,39.37-94.67,Sell,29 days,5.02%,Fall by -4.15%,356.43%,
2018-03-25,75.91,2018-04-29,72.81,2006-06-11-2017-09-24,52.75-94.67,Sell,24 days,4.08%,Fall by -8.58%,360.51%,
2018-04-08,78.43,2018-04-22,73.8,2011-08-14-2013-12-01,57.56-85.82,Sell,9 days,5.9%,Fall by -7.13%,366.42%,
2018-04-22,73.8,2018-05-20,73.45,2015-08-30-2017-09-24,65.02-94.67,Sell,19 days,0.47%,Fall by -7.64%,366.89%,
