Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2002-11-30,12.15,2004-05-31,11.4,Buy,389 days,Rise by 7.080000%,-6.17
2006-07-31,14.97,2006-12-31,17.14,Buy,109 days,Rise by 50.840000%,14.5
2006-09-30,17.74,2007-07-31,19.12,Buy,215 days,Rise by 27.280000%,7.78
2008-10-31,18.29,2009-05-31,19.59,Sell,150 days,Fall by -17.330000%,-7.11
2008-11-30,16.09,2009-06-30,21.42,Sell,150 days,Fall by -33.370000%,-33.13
2010-04-30,25.87,2011-01-31,32.03,Buy,195 days,Rise by 39.000000%,23.81
2010-06-30,21.46,2010-10-31,29.38,Sell,87 days,Fall by -30.800000%,-36.91
2011-03-31,33.43,2013-07-31,32.35,Buy,608 days,Rise by -16.030000%,-3.23
2015-07-31,39.94,2016-03-31,40.91,Sell,173 days,Fall by 3.810000%,-2.43
2015-09-30,36.12,2016-12-31,38.45,Sell,327 days,Fall by -6.370000%,-6.45
2015-12-31,36.53,2016-12-31,38.45,Sell,261 days,Fall by -5.170000%,-5.26
2016-10-31,38.42,2017-06-30,50.14,Sell,173 days,Fall by -23.060000%,-30.5
2017-03-31,44.61,2017-10-31,50.9,Buy,151 days,Rise by 14.100000%,14.1
2018-11-30,48.76,2020-05-31,53.77,Sell,390 days,Fall by 0.880000%,-10.27
2019-03-31,53.71,2020-12-31,64.69,Buy,457 days,Rise by -10.020000%,20.44
2019-04-30,55.33,2021-02-28,64.51,Buy,478 days,Rise by -10.610000%,16.59
2020-01-31,52.45,2020-12-31,64.69,Sell,238 days,Fall by -48.410000%,-23.34
2020-06-30,55.27,2021-02-28,64.51,Buy,173 days,Rise by 17.040000%,16.72
2021-03-31,70.17,2021-07-31,87.14,Buy,87 days,Rise by 36.730000%,24.18
2021-04-30,75.79,2021-08-31,89.13,Buy,86 days,Rise by 26.590000%,17.6
2022-06-30,69.87,2022-10-31,78.07,Sell,86 days,Fall by -47.990000%,-11.74
2022-09-30,61.07,2022-10-31,78.07,Sell,20 days,Fall by -69.310000%,-27.84
2024-09-30,170.4,2025-10-31,262.61,Buy,283 days,Rise by -17.950000%,54.11
2025-07-31,253.77,2025-07-31,253.77,Buy,0 days,Rise by 3.480000%,0.0
