Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2012-01-01,25.65,2012-06-03,26.0,Sell,109 days,Fall by 0.160000%,-1.36,
2012-05-20,25.61,2012-07-29,30.77,Sell,49 days,Fall by -17.140000%,-20.15,
2012-07-22,30.12,2012-09-02,31.65,Buy,29 days,Rise by 9.400000%,5.08,
2012-09-16,32.95,2013-02-03,36.21,Buy,99 days,Rise by 9.890000%,9.89,
2013-08-25,31.77,2014-01-19,38.21,Sell,104 days,Fall by -25.720000%,-20.27,
2013-12-29,37.98,2014-04-27,39.45,Buy,84 days,Rise by 12.240000%,3.87,
2014-07-20,40.0,2014-10-19,37.87,Sell,64 days,Fall by 5.330000%,5.33,
2014-09-21,39.8,2014-10-19,37.87,Sell,19 days,Fall by 8.870000%,4.85,
2014-12-28,46.1,2016-04-24,40.7,Buy,344 days,Rise by -3.670000%,-11.71,
2015-04-26,43.08,2015-07-19,40.4,Sell,59 days,Fall by 12.840000%,6.22,
2015-09-27,36.05,2016-02-07,35.7,Sell,94 days,Fall by 5.350000%,0.97,
2015-12-20,36.35,2016-01-31,36.31,Sell,29 days,Fall by -6.570000%,0.11,
2016-01-17,34.12,2016-03-20,41.48,Sell,44 days,Fall by -13.540000%,-21.57,
2016-03-20,41.48,2017-03-19,45.66,Buy,259 days,Rise by 0.700000%,10.08,
2016-09-18,38.92,2017-03-19,45.66,Sell,129 days,Fall by 1.210000%,-17.32,
2016-11-20,39.86,2017-03-05,42.69,Buy,74 days,Rise by 14.550000%,7.1,
2017-02-19,42.06,2017-03-26,44.65,Buy,24 days,Rise by 21.140000%,6.16,
2017-02-26,43.17,2017-04-16,44.0,Buy,34 days,Rise by 18.020000%,1.92,
2017-06-25,50.95,2018-04-15,46.08,Buy,209 days,Rise by 1.240000%,-9.56,
2017-09-10,51.58,2019-04-14,54.5,Buy,414 days,Rise by 2.270000%,5.66,
2017-09-24,48.16,2018-02-25,50.5,Sell,109 days,Fall by 1.830000%,-4.86,
2018-01-28,52.75,2019-04-28,55.41,Buy,324 days,Rise by -15.090000%,5.04,
2018-06-24,44.1,2018-11-18,51.17,Sell,104 days,Fall by -8.410000%,-16.03,
2018-09-30,51.56,2019-04-14,54.5,Buy,139 days,Rise by -10.780000%,5.7,
2019-02-10,51.03,2019-04-14,54.5,Buy,44 days,Rise by 8.580000%,6.8,
2019-12-15,54.51,2020-03-22,45.65,Sell,69 days,Fall by 13.100000%,16.25,
2019-12-29,53.46,2020-03-29,49.83,Sell,64 days,Fall by 11.390000%,6.79,
2020-03-01,49.46,2020-07-05,55.94,Sell,89 days,Fall by -12.620000%,-13.1,
2020-03-08,47.37,2020-07-05,55.94,Sell,84 days,Fall by -17.580000%,-18.09,
2020-05-24,52.62,2020-12-20,65.06,Sell,149 days,Fall by -5.850000%,-23.64,
2020-06-07,53.98,2020-08-02,55.45,Buy,39 days,Rise by 13.280000%,2.72,
2020-06-28,54.18,2020-08-02,55.45,Buy,24 days,Rise by 12.860000%,2.34,
2020-12-13,60.61,2021-01-10,63.38,Buy,19 days,Rise by 49.120000%,4.57,
2020-12-27,64.96,2021-04-04,71.81,Buy,69 days,Rise by 39.130000%,10.54,
2021-03-07,69.97,2021-05-02,75.79,Buy,39 days,Rise by 29.170000%,8.32,
2021-04-11,75.58,2021-05-30,78.74,Buy,34 days,Rise by 19.580000%,4.18,
2021-05-16,78.89,2021-08-01,87.14,Buy,54 days,Rise by 14.560000%,10.46,
2021-07-11,87.76,2021-09-05,90.0,Buy,39 days,Rise by 11.950000%,2.55,
2022-07-31,77.84,2022-12-18,79.58,Buy,99 days,Rise by -11.580000%,2.24,
2022-09-25,64.55,2022-10-30,77.36,Sell,24 days,Fall by -30.240000%,-19.85,
2022-10-30,77.36,2022-12-18,79.58,Buy,34 days,Rise by 15.850000%,2.87,
2023-02-05,89.62,2023-04-30,94.72,Buy,59 days,Rise by 39.990000%,5.69,
2023-04-16,95.71,2023-06-04,105.89,Buy,34 days,Rise by 31.080000%,10.64,
2023-05-14,97.85,2023-06-25,118.64,Buy,29 days,Rise by 29.100000%,21.25,
2023-05-28,104.08,2023-06-25,118.64,Buy,19 days,Rise by 21.370000%,13.99,
2024-02-04,115.79,2024-04-14,121.11,Buy,49 days,Rise by 10.360000%,4.59,
2024-03-24,127.79,2024-07-14,144.77,Buy,79 days,Rise by 13.330000%,13.29,
2025-03-16,149.27,2025-04-27,138.49,Sell,29 days,Fall by -51.490000%,7.22,
2025-06-15,215.22,2025-07-27,245.12,Buy,29 days,Rise by 16.180000%,13.89,
2025-09-21,308.66,2025-09-21,308.66,Buy,0 days,Rise by -14.920000%,0.0,
