Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2003-11-30,12.62,2004-03-31,15.07,Buy,86 days,Rise by 23.680000%,19.37
2005-05-31,19.1,2005-11-30,21.85,Buy,130 days,Rise by 33.800000%,14.43
2005-09-30,21.17,2006-02-28,23.94,Buy,106 days,Rise by 20.690000%,13.08
2006-08-31,27.88,2007-05-31,34.04,Buy,194 days,Rise by 24.020000%,22.12
2007-06-30,34.57,2008-05-31,37.68,Buy,239 days,Rise by 13.680000%,9.01
2007-10-31,38.23,2011-07-31,45.71,Buy,977 days,Rise by -11.060000%,19.57
2007-11-30,39.3,2011-07-31,45.71,Buy,955 days,Rise by -11.900000%,16.31
2008-09-30,31.0,2009-02-28,25.52,Sell,108 days,Fall by 17.680000%,17.68
2009-03-31,23.0,2009-05-31,27.38,Sell,43 days,Fall by -27.280000%,-19.02
2009-06-30,27.9,2009-11-30,30.64,Buy,108 days,Rise by 23.480000%,9.8
2010-10-31,38.12,2011-07-31,45.71,Buy,194 days,Rise by 19.930000%,19.93
2016-11-30,54.52,2017-02-28,63.84,Sell,63 days,Fall by -13.940000%,-17.09
2018-03-31,57.69,2018-08-31,48.38,Sell,108 days,Fall by 16.140000%,16.14
2018-05-31,51.2,2018-12-31,31.86,Sell,151 days,Fall by 15.230000%,37.77
2018-11-30,34.87,2019-03-31,41.72,Sell,85 days,Fall by 1.950000%,-19.64
2021-09-30,35.28,2022-01-31,42.97,Sell,86 days,Fall by -0.620000%,-21.8
2022-01-31,42.97,2025-09-30,53.08,Buy,955 days,Rise by -17.380000%,23.53
2023-03-31,35.12,2023-09-30,31.41,Sell,130 days,Fall by 10.560000%,10.56
2023-10-31,29.86,2024-06-30,30.93,Sell,173 days,Fall by -71.430000%,-3.58
2024-08-31,37.57,2025-06-30,47.33,Buy,214 days,Rise by 36.250000%,25.98
2025-04-30,43.55,2025-09-30,53.08,Buy,108 days,Rise by 17.540000%,21.88
