Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
1987-12-31,4.125,1988-03-31,4.0,1980-06-30-1987-12-31,0.6406-5.7812,Sell,65 days,3.03%,Fall by -42.97%,3.03%,
1988-06-30,3.5312,1988-12-31,4.0312,1983-12-31-1987-12-31,1.0-5.7812,Sell,131 days,-14.16%,Fall by -50.39%,-11.13%,
1989-12-31,6.6562,1990-03-31,6.4062,1983-12-31-1989-09-30,1.0-7.5,Sell,64 days,3.76%,Fall by 14.63%,-7.37%,
1991-03-31,6.0625,1994-12-31,6.75,1980-06-30-1989-09-30,0.6406-7.5,Buy,979 days,11.34%,Rise by 36.11%,3.97%,
1994-03-31,6.6875,1994-06-30,6.1562,1983-12-31-1993-12-31,1.0-8.625,Sell,65 days,7.94%,Fall by -9.65%,11.91%,
1994-12-31,6.75,2000-06-30,6.7188,1983-12-31-1993-12-31,1.0-8.625,Buy,1434 days,-0.46%,Rise by 53.6%,11.45%,
1996-03-31,7.5312,1996-09-30,6.75,1990-09-30-1993-12-31,4.7812-8.625,Sell,130 days,10.37%,Fall by -29.63%,21.82%,
1996-09-30,6.75,1996-12-31,8.25,1983-12-31-1995-12-31,1.0-9.1875,Sell,66 days,-22.22%,Fall by -8.33%,-0.4%,
1997-03-31,8.3125,1997-03-31,8.3125,1990-09-30-1995-12-31,4.7812-9.1875,Buy,0 days,0.0%,Rise by 0%,-0.4%,
1998-09-30,7.5625,1998-12-31,8.75,1994-06-30-1998-09-30,5.6875-11.9062,Sell,66 days,-15.7%,Fall by 41.43%,-16.1%,
1999-06-30,9.625,2000-06-30,6.7188,1994-06-30-1995-12-31,5.6875-9.1875,Buy,262 days,-30.19%,Rise by 53.6%,-46.3%,
1999-09-30,8.6875,1999-12-31,5.125,1996-09-30-1998-09-30,6.5625-11.9062,Sell,66 days,41.01%,Fall by -86.73%,-5.29%,
1999-12-31,5.125,2000-06-30,6.7188,1994-06-30-1995-12-31,5.6875-9.1875,Sell,130 days,-31.1%,Fall by -53.6%,-36.39%,
2000-09-30,6.5312,2003-06-30,11.34,1983-12-31-1987-12-31,1.0-5.7812,Buy,715 days,73.63%,Rise by 86.68%,37.24%,
2002-09-30,10.32,2002-12-31,9.85,2000-03-31-2002-09-30,3.875-12.175,Sell,66 days,4.55%,Fall by -79.14%,41.79%,
2002-12-31,9.85,2003-03-31,9.3,1990-09-30-2002-09-30,4.7812-12.175,Sell,64 days,5.58%,Fall by -108.71%,47.38%,
2003-03-31,9.3,2003-06-30,11.34,1996-09-30-2002-09-30,6.5625-12.175,Sell,65 days,-21.94%,Fall by -86.68%,25.44%,
2003-12-31,13.835,2003-12-31,13.835,1996-09-30-2002-09-30,6.5625-12.175,Buy,0 days,0.0%,Rise by 0%,25.44%,
2009-06-30,27.9,2009-06-30,27.9,1989-09-30-2000-03-31,6.0-5.1562,Sell,0 days,-0.0%,Fall by 0%,25.44%,
2016-09-30,63.825,2019-09-30,36.9,2003-06-30-2014-09-30,8.77-61.68,Buy,781 days,-42.19%,Rise by 1.38%,-16.74%,
2018-03-31,57.69,2018-06-30,50.45,2003-06-30-2017-06-30,8.77-73.41,Sell,64 days,12.55%,Fall by 17.3%,-4.19%,
2018-06-30,50.45,2018-09-30,46.63,2016-03-31-2017-06-30,49.905-73.41,Sell,64 days,7.57%,Fall by 25.22%,3.38%,
2018-09-30,46.63,2018-12-31,31.86,2009-03-31-2017-06-30,21.63-73.41,Sell,65 days,31.67%,Fall by -7.31%,35.05%,
2019-06-30,34.87,2019-12-31,42.46,1980-06-30-2014-09-30,0.6406-61.68,Sell,131 days,-21.77%,Fall by 14.86%,13.29%,
2020-09-30,36.15,2020-09-30,36.15,2009-03-31-2017-06-30,21.63-73.41,Buy,0 days,0.0%,Rise by 0%,13.29%,
2022-06-30,42.91,2022-06-30,42.91,2003-06-30-2017-06-30,8.77-73.41,Buy,0 days,0.0%,Rise by 0%,13.29%,
2023-06-30,33.2,2023-09-30,31.41,2013-06-30-2018-12-31,46.83-50.0,Sell,65 days,5.39%,Fall by -62.97%,18.68%,
2023-12-31,29.29,2024-09-30,36.58,2020-03-31-2022-03-31,27.32-47.24,Sell,195 days,-24.89%,Fall by -39.94%,-6.21%,
2024-12-31,36.32,2024-12-31,36.32,1983-12-31-2017-06-30,1.0-73.41,Buy,0 days,0.0%,Rise by 0%,-6.21%,
2025-11-03,51.19,2025-11-03,51.19,2024-06-30-2025-09-30,28.25-59.29,Sell,0 days,-0.0%,Fall by 0%,-6.21%,
