Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
1983-07-31,1.125,1983-08-31,1.0625,1980-04-30-1983-06-30,0.6406-1.375,Sell,22 days,5.56%,Fall by -70.59%,5.56%
1983-12-31,1.3125,1985-07-31,2.125,1980-04-30-1983-06-30,0.6406-1.375,Buy,412 days,61.9%,Rise by 50.0%,67.46%
1984-05-31,1.3438,1984-08-31,1.7188,1980-04-30-1984-04-30,0.6406-1.875,Sell,66 days,-27.91%,Fall by -5.45%,39.55%
1984-07-31,1.4688,1984-08-31,1.7188,1983-10-31-1984-04-30,1.0-1.875,Sell,23 days,-17.02%,Fall by -5.45%,22.53%
1987-10-31,3.8125,1988-06-30,3.5312,1980-04-30-1987-10-31,0.6406-5.7812,Sell,173 days,7.38%,Fall by -39.82%,29.91%
1987-11-30,3.7188,1987-12-31,4.125,1985-09-30-1987-10-31,1.7812-5.7812,Sell,23 days,-10.92%,Fall by 14.4%,18.99%
1988-03-31,4.0,1989-08-31,6.5625,1983-10-31-1987-10-31,1.0-5.7812,Buy,370 days,64.06%,Rise by 1.9%,83.05%
1989-07-31,7.1875,1990-06-30,5.7188,1985-09-30-1987-10-31,1.7812-5.7812,Buy,239 days,-20.43%,Rise by 11.47%,62.62%
1989-08-31,6.5625,1989-10-31,5.8438,1988-01-31-1989-07-31,3.375-7.5,Sell,43 days,10.95%,Fall by 10.16%,73.57%
1989-10-31,5.8438,1989-11-30,6.4688,1985-09-30-1989-07-31,1.7812-7.5,Sell,22 days,-10.7%,Fall by 11.11%,62.87%
1990-11-30,5.5938,1994-03-31,6.6875,1980-04-30-1989-07-31,0.6406-7.5,Buy,869 days,19.55%,Rise by 6.08%,82.43%
1991-08-31,5.7188,1991-10-31,5.4375,1989-07-31-1990-09-30,5.1875-5.1562,Sell,43 days,4.92%,Fall by -26.44%,87.34%
1991-11-30,5.3438,1992-02-29,5.5,1990-09-30-1991-03-31,4.7812-6.7812,Sell,64 days,-2.92%,Fall by -25.0%,84.42%
1992-02-29,5.5,1994-04-30,7.0625,1985-09-30-1989-07-31,1.7812-7.5,Buy,564 days,28.41%,Rise by 0.44%,112.83%
1993-04-30,6.625,1993-06-30,6.3125,1990-09-30-1993-04-30,4.7812-7.875,Sell,43 days,4.72%,Fall by 2.48%,117.55%
1993-06-30,6.3125,1993-08-31,7.0,1985-09-30-1993-04-30,1.7812-7.875,Sell,44 days,-10.89%,Fall by 10.71%,106.66%
1993-09-30,7.3125,1994-08-31,6.875,1990-09-30-1991-03-31,4.7812-6.7812,Buy,239 days,-5.98%,Rise by 23.64%,100.67%
1994-01-31,8.0,1994-02-28,7.125,1991-12-31-1993-12-31,5.2188-8.625,Sell,20 days,10.94%,Fall by 7.02%,111.61%
1994-02-28,7.125,1994-03-31,6.6875,1990-09-30-1993-12-31,4.7812-8.625,Sell,23 days,6.14%,Fall by 0.93%,117.75%
1994-03-31,6.6875,1994-05-31,6.25,1993-07-31-1993-12-31,6.0625-8.625,Sell,43 days,6.54%,Fall by -6.0%,124.29%
1994-06-30,6.1562,1994-08-31,6.875,1983-10-31-1993-04-30,1.0-7.875,Sell,44 days,-11.68%,Fall by 3.64%,112.62%
1994-08-31,6.875,1998-10-31,9.0938,1991-12-31-1993-04-30,5.2188-7.875,Buy,1087 days,32.27%,Rise by -23.37%,144.89%
1995-04-30,7.5,1996-03-31,7.5312,1990-09-30-1993-04-30,4.7812-7.875,Buy,239 days,0.42%,Rise by -11.2%,145.31%
1996-03-31,7.5312,1996-08-31,6.6875,1988-01-31-1995-12-31,3.375-9.1875,Sell,109 days,11.2%,Fall by -13.08%,156.51%
1996-06-30,7.9062,1996-06-30,7.9062,1994-06-30-1995-12-31,5.6875-9.1875,Buy,0 days,0.0%,Rise by 0%,156.51%
1996-08-31,6.6875,1996-11-30,7.9062,1991-12-31-1995-12-31,5.2188-9.1875,Sell,64 days,-18.22%,Fall by 4.35%,138.29%
1996-09-30,6.75,1996-10-31,6.9062,1994-06-30-1995-12-31,5.6875-9.1875,Sell,23 days,-2.31%,Fall by -9.5%,135.97%
1996-10-31,6.9062,1998-06-30,10.0938,1990-09-30-1993-12-31,4.7812-8.625,Buy,433 days,46.16%,Rise by -13.31%,182.13%
1997-05-31,9.1875,1997-09-30,8.9062,1988-01-31-1995-12-31,3.375-9.1875,Buy,86 days,-3.06%,Rise by 15.79%,179.07%
1998-08-31,9.375,1998-09-30,7.5625,1993-07-31-1998-07-31,6.0625-11.9062,Sell,22 days,19.33%,Fall by -15.7%,198.4%
1998-09-30,7.5625,1998-10-31,9.0938,1994-06-30-1998-07-31,5.6875-11.9062,Sell,22 days,-20.25%,Fall by 3.78%,178.15%
1998-12-31,8.75,1999-01-31,10.125,1993-04-30-1994-06-30,6.625-6.5,Sell,21 days,-15.71%,Fall by 12.96%,162.44%
1999-02-28,9.0938,1999-04-30,8.75,1996-08-31-1998-07-31,6.5625-11.9062,Sell,44 days,3.78%,Fall by 20.36%,166.22%
