Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2011-11-13,22.17,2012-01-22,24.08,Buy,49 days,Rise by 39.080000%,8.59
2012-03-18,26.6,2012-04-22,29.58,Buy,24 days,Rise by -10.790000%,11.18
2012-07-29,23.74,2012-09-09,25.58,Sell,29 days,Fall by 3.750000%,-7.79
2014-04-13,34.36,2014-07-06,39.53,Sell,59 days,Fall by -7.000000%,-15.03
2014-06-29,38.97,2014-12-21,39.72,Buy,124 days,Rise by 7.220000%,1.92
2014-10-19,36.77,2015-01-25,44.11,Sell,69 days,Fall by -43.700000%,-19.96
2015-08-02,57.93,2015-11-08,61.97,Buy,69 days,Rise by 8.080000%,6.97
2016-08-14,55.47,2016-10-09,53.46,Sell,39 days,Fall by 4.900000%,3.62
2016-09-18,53.74,2017-04-23,60.61,Sell,154 days,Fall by 1.840000%,-12.78
2016-12-04,57.21,2017-04-30,60.06,Buy,104 days,Rise by 12.860000%,4.98
2016-12-25,57.01,2017-05-28,63.3,Sell,109 days,Fall by 4.350000%,-11.03
2017-01-15,57.85,2017-05-21,61.36,Buy,89 days,Rise by 11.620000%,6.07
2017-02-05,55.06,2017-05-28,63.3,Sell,79 days,Fall by 4.290000%,-14.97
2017-05-28,63.3,2018-02-25,56.14,Buy,194 days,Rise by -14.690000%,-11.31
2018-06-10,56.6,2018-07-22,50.91,Sell,29 days,Fall by -8.460000%,10.05
2018-07-01,48.85,2018-09-23,57.45,Sell,59 days,Fall by -25.670000%,-17.6
2018-11-11,68.6,2019-03-10,69.36,Buy,84 days,Rise by 44.480000%,1.11
2019-01-20,64.7,2019-02-24,71.3,Buy,24 days,Rise by 53.180000%,10.2
2019-10-27,83.38,2020-01-19,93.62,Sell,59 days,Fall by 16.140000%,-12.28
2019-11-10,81.77,2020-01-19,93.62,Sell,49 days,Fall by 14.490000%,-14.49
2020-09-06,86.27,2020-12-06,102.28,Buy,64 days,Rise by 24.010000%,18.56
2021-04-18,118.34,2023-01-01,99.2,Buy,444 days,Rise by 6.450000%,-16.17
2021-05-23,110.92,2021-07-25,125.97,Sell,44 days,Fall by 4.370000%,-13.57
2021-08-08,119.05,2021-09-05,117.19,Sell,19 days,Fall by 10.900000%,1.56
2022-01-16,100.12,2022-02-13,93.73,Sell,19 days,Fall by 10.080000%,6.38
2022-10-30,87.1,2022-12-04,105.05,Buy,24 days,Rise by 25.170000%,20.61
2023-03-19,98.7,2023-04-30,114.29,Sell,29 days,Fall by 2.680000%,-15.8
2023-08-13,100.99,2023-09-17,96.23,Sell,24 days,Fall by 9.620000%,4.71
2023-11-12,104.33,2024-10-13,95.55,Buy,239 days,Rise by -10.870000%,-8.42
2023-12-03,99.2,2023-12-31,96.01,Sell,19 days,Fall by 12.450000%,3.22
2023-12-17,96.75,2024-01-21,93.86,Sell,24 days,Fall by 10.230000%,2.99
2024-03-17,90.12,2024-05-05,73.11,Sell,34 days,Fall by 18.870000%,18.87
2024-10-27,97.31,2025-02-23,111.75,Buy,84 days,Rise by 19.010000%,14.84
2024-11-24,102.5,2025-03-02,115.81,Buy,69 days,Rise by -10.000000%,12.99
2025-01-26,98.81,2025-03-02,115.81,Buy,24 days,Rise by -16.910000%,17.2
2025-02-02,107.68,2025-02-02,107.68,Buy,0 days,Rise by -23.760000%,0.0
