Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2014-10-19,123.13,2015-02-08,123.34,Buy,79 days,Rise by 1.630000%,0.17
2015-01-11,123.56,2015-04-19,124.52,Buy,69 days,Rise by 0.780000%,0.78
2015-09-27,124.04,2015-10-25,124.37,Buy,19 days,Rise by 1.500000%,0.27
2015-10-04,124.97,2016-07-03,127.41,Buy,194 days,Rise by 0.740000%,1.95
2016-06-26,126.92,2017-07-16,123.63,Buy,274 days,Rise by -2.730000%,-2.59
2016-09-04,126.15,2016-11-06,126.02,Sell,44 days,Fall by 3.560000%,0.1
2016-10-09,125.74,2016-12-11,122.5,Sell,44 days,Fall by 3.240000%,2.58
2016-11-27,122.79,2017-02-26,123.46,Sell,64 days,Fall by 0.730000%,-0.55
2017-07-09,123.1,2017-09-10,124.88,Sell,44 days,Fall by 2.550000%,-1.45
2017-10-08,123.22,2017-12-10,122.48,Sell,44 days,Fall by 2.650000%,0.6
2018-11-25,119.43,2019-01-06,121.58,Buy,29 days,Rise by 3.160000%,1.8
2018-12-02,119.7,2019-01-06,121.58,Buy,24 days,Rise by 2.920000%,1.57
2019-06-09,125.13,2019-09-01,127.75,Buy,59 days,Rise by 2.090000%,2.09
2020-01-26,126.98,2020-02-23,128.0,Buy,19 days,Rise by 5.240000%,0.8
2021-02-28,131.07,2021-04-04,129.96,Sell,24 days,Fall by 0.620000%,0.85
2021-03-07,130.5,2021-08-01,131.74,Sell,104 days,Fall by 0.180000%,-0.95
2022-04-03,121.33,2022-05-15,119.86,Sell,29 days,Fall by 3.070000%,1.21
2023-01-22,117.37,2024-03-03,115.73,Buy,289 days,Rise by 1.080000%,-1.4
2023-02-19,115.15,2023-03-12,115.56,Sell,14 days,Fall by 1.000000%,-0.36
2024-08-04,119.0,2025-09-21,119.68,Buy,294 days,Rise by 0.080000%,0.57
2024-12-08,117.17,2025-05-11,117.78,Buy,109 days,Rise by 1.650000%,0.52
2025-02-09,115.88,2025-03-23,117.76,Buy,29 days,Rise by 2.780000%,1.62
2025-08-31,119.69,2025-08-31,119.69,Buy,0 days,Rise by 0.050000%,0.0
