Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2010-06-30,115.33,2010-11-30,117.42,Buy,108 days,Rise by 5.330000%,1.81
2011-09-30,121.48,2012-08-31,123.82,Buy,239 days,Rise by 1.930000%,1.93
2013-06-30,120.74,2014-11-30,123.04,Sell,369 days,Fall by -1.840000%,-1.9
2014-02-28,121.64,2015-04-30,123.9,Buy,303 days,Rise by 2.880000%,1.86
2014-11-30,123.04,2016-05-31,125.22,Buy,390 days,Rise by 1.310000%,1.77
2017-11-30,122.5,2018-04-30,119.52,Sell,106 days,Fall by 2.430000%,2.43
2018-02-28,120.06,2018-12-31,121.4,Sell,217 days,Fall by 0.930000%,-1.12
2019-01-31,122.03,2019-07-31,125.35,Buy,128 days,Rise by 4.690000%,2.72
2019-05-31,124.9,2019-11-30,126.31,Buy,130 days,Rise by 7.340000%,1.13
2020-03-31,133.34,2023-09-30,113.16,Buy,913 days,Rise by -1.200000%,-15.13
2021-03-31,129.89,2022-03-31,122.05,Sell,260 days,Fall by 12.020000%,6.04
2021-10-31,129.05,2022-04-30,119.55,Sell,129 days,Fall by 11.450000%,7.36
2024-08-31,118.72,2024-08-31,118.72,Buy,0 days,Rise by 0.560000%,0.0
