Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
1998-08-31,5.9,1998-11-30,6.875,1996-11-30-1998-04-30,4.2792-8.0,Sell,65 days,-16.53%,Fall by 14.67%,-16.53%,
1999-05-31,7.9167,2000-02-29,5.6417,1996-11-30-1998-04-30,4.2792-8.0,Buy,196 days,-28.74%,Rise by 35.89%,-45.26%,
1999-08-31,7.9042,1999-09-30,7.4333,1998-09-30-1999-07-31,5.2917-9.0958,Sell,22 days,5.96%,Fall by 24.1%,-39.3%,
2000-01-31,5.8667,2000-02-29,5.6417,1996-11-30-1999-07-31,4.2792-9.0958,Sell,21 days,3.84%,Fall by -77.75%,-35.47%,
2002-07-31,12.68,2002-08-31,11.335,2000-01-31-2002-03-31,5.5417-14.255,Sell,22 days,10.61%,Fall by -62.55%,-24.86%,
2004-05-31,13.5,2017-06-30,105.22,2000-01-31-2002-03-31,5.5417-14.255,Buy,3414 days,679.41%,Rise by -10.51%,654.55%,
2006-06-30,24.38,2006-07-31,22.775,2002-10-31-2006-03-31,9.5467-27.975,Sell,21 days,6.58%,Fall by -2.41%,661.13%,
2006-10-31,26.75,2008-01-31,25.405,2000-01-31-2006-03-31,5.5417-27.975,Buy,327 days,-5.03%,Rise by 9.64%,656.1%,
2007-10-31,26.495,2007-11-30,24.2,2002-10-31-2007-07-31,9.5467-30.5,Sell,22 days,8.66%,Fall by -1.2%,664.76%,
2007-11-30,24.2,2007-12-31,23.325,2000-01-31-2007-07-31,5.5417-30.5,Sell,21 days,3.62%,Fall by -4.99%,668.38%,
2008-03-31,24.885,2008-12-31,22.39,2002-10-31-2006-03-31,9.5467-27.975,Buy,197 days,-10.03%,Rise by 18.18%,658.35%,
2008-11-30,22.535,2009-01-31,21.485,2008-01-31-2008-09-30,21.255-29.22,Sell,44 days,4.66%,Fall by -79.52%,663.01%,
2009-12-31,28.67,2021-07-31,135.56,2002-10-31-2007-07-31,9.5467-30.5,Buy,3021 days,372.83%,Rise by 23.71%,1035.84%,
2015-07-31,81.59,2015-08-31,73.21,2007-07-31-2009-03-31,23.5-27.18,Sell,21 days,10.27%,Fall by -34.65%,1046.11%,
2015-08-31,73.21,2016-03-31,81.16,2009-03-31-2015-02-28,18.925-88.89,Sell,153 days,-10.86%,Fall by -16.02%,1035.25%,
2015-10-31,79.87,2017-10-31,103.81,2002-10-31-2015-02-28,9.5467-88.89,Buy,521 days,29.97%,Rise by 11.86%,1065.23%,
2016-01-31,75.95,2016-08-31,84.27,2002-10-31-2015-02-28,9.5467-88.89,Sell,152 days,-10.95%,Fall by -11.74%,1054.27%,
2016-08-31,84.27,2021-07-31,135.56,2009-03-31-2015-02-28,18.925-88.89,Buy,1282 days,60.86%,Rise by 23.71%,1115.14%,
2017-11-30,100.71,2018-03-31,94.16,2016-01-31-2017-06-30,66.62-108.64,Sell,86 days,6.5%,Fall by -7.38%,1121.64%,
2018-05-31,108.25,2020-05-31,118.6,2016-01-31-2017-06-30,66.62-108.64,Buy,521 days,9.56%,Rise by 22.97%,1131.2%,
2019-10-31,117.8,2019-12-31,117.47,2015-02-28-2016-01-31,76.53-84.0,Sell,43 days,0.28%,Fall by -10.26%,1131.48%,
2019-12-31,117.47,2020-05-31,118.6,2018-03-31-2019-05-31,90.84-127.96,Buy,108 days,0.96%,Rise by 22.97%,1132.44%,
