Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
1998-06-30,6.5167,1998-09-30,5.7292,1996-12-31-1998-06-30,3.9792-8.0,Sell,66 days,12.08%,Fall by -11.13%,12.08%,
1999-09-30,7.4333,1999-12-31,6.3667,1996-12-31-1999-09-30,3.9792-9.0958,Sell,66 days,14.35%,Fall by -108.27%,26.43%,
2000-09-30,7.3667,2003-06-30,10.8467,1996-12-31-1998-06-30,3.9792-8.0,Buy,715 days,47.24%,Rise by 90.15%,73.67%,
2002-09-30,9.8833,2002-12-31,10.8783,2000-03-31-2002-03-31,5.5417-14.255,Sell,66 days,-10.07%,Fall by -75.46%,63.61%,
2007-03-31,25.46,2009-06-30,24.985,2000-03-31-2006-03-31,5.5417-27.975,Buy,586 days,-1.87%,Rise by 40.14%,61.74%,
2007-12-31,23.325,2008-09-30,25.39,2000-03-31-2007-09-30,5.5417-30.5,Sell,196 days,-8.85%,Fall by -30.66%,52.89%,
2008-12-31,22.39,2009-06-30,24.985,1996-12-31-2006-03-31,3.9792-27.975,Sell,129 days,-11.59%,Fall by -40.14%,41.3%,
2009-09-30,26.365,2009-09-30,26.365,1996-12-31-2006-03-31,3.9792-27.975,Buy,0 days,0.0%,Rise by 0%,41.3%,
2020-03-31,110.03,2020-09-30,141.81,2009-03-31-2019-06-30,18.925-127.96,Sell,131 days,-28.88%,Fall by 7.77%,12.41%,
2020-09-30,141.81,2020-09-30,141.81,2016-03-31-2019-06-30,66.62-127.96,Buy,0 days,0.0%,Rise by 0%,12.41%,
2023-09-30,147.09,2023-12-31,166.55,2016-03-31-2022-12-31,66.62-175.39,Sell,64 days,-13.23%,Fall by 12.36%,-0.82%,
2024-06-30,161.66,2025-09-30,131.24,2020-03-31-2022-12-31,92.01-175.39,Buy,326 days,-18.82%,Rise by 2.48%,-19.63%,
2024-09-30,158.37,2024-12-31,145.97,2020-03-31-2022-12-31,92.01-175.39,Sell,66 days,7.83%,Fall by 7.86%,-11.8%,
2024-12-31,145.97,2025-03-31,140.04,2023-12-31-2024-03-31,143.13-181.34,Sell,64 days,4.06%,Fall by 3.96%,-7.74%,
2025-03-31,140.04,2025-09-30,131.24,2009-03-31-2024-03-31,18.925-181.34,Sell,131 days,6.28%,Fall by -2.48%,-1.46%,
2025-09-30,131.24,2025-09-30,131.24,2009-03-31-2022-12-31,18.925-175.39,Sell,0 days,-0.0%,Fall by 0%,-1.46%,
