Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2011-05-15,27.96,2011-06-12,27.86,2010-11-07-2011-02-13,27.23-31.35,Sell,19 days,0.36%,Fall by 14.0%,0.36%,
2012-04-01,23.73,2012-04-01,23.73,2010-11-07-2011-12-25,20.51-31.35,Sell,0 days,-0.0%,Fall by 0%,0.36%,
2012-05-27,20.17,2012-06-10,21.02,2011-12-25-2012-02-26,19.48-26.19,Sell,9 days,-4.21%,Fall by -10.66%,-3.86%,
2012-08-12,22.13,2012-08-12,22.13,2011-04-10-2012-05-27,20.55-30.0,Sell,0 days,-0.0%,Fall by 0%,-3.86%,
2012-12-02,24.81,2015-04-12,32.49,2011-12-25-2012-02-26,19.48-26.19,Buy,614 days,30.96%,Rise by -10.99%,27.1%,
2013-03-24,23.89,2014-10-12,29.19,2011-12-25-2013-02-03,19.48-26.22,Buy,404 days,22.19%,Rise by 13.16%,49.28%,
2013-04-21,24.67,2014-10-19,29.34,2012-05-27-2013-02-03,19.37-26.22,Buy,389 days,18.93%,Rise by 12.58%,68.21%,
2013-08-04,21.5,2013-08-18,20.28,2012-05-27-2013-02-03,19.37-26.22,Sell,9 days,5.67%,Fall by -8.78%,73.89%,
2013-09-01,18.91,2013-09-15,21.45,2011-12-25-2013-02-03,19.48-26.22,Sell,9 days,-13.43%,Fall by -2.84%,60.46%,
2013-12-01,22.76,2013-12-01,22.76,2010-11-07-2013-09-01,19.66-31.35,Sell,0 days,-0.0%,Fall by 0%,60.46%,
2014-01-19,23.09,2014-01-19,23.09,2011-04-10-2013-09-01,19.66-30.0,Sell,0 days,-0.0%,Fall by 0%,60.46%,
2015-04-12,32.49,2015-04-12,32.49,2013-09-01-2015-03-08,17.6-33.54,Buy,0 days,0.0%,Rise by 0%,60.46%,
2015-05-03,29.6,2015-05-24,30.5,2012-05-27-2015-03-08,19.37-33.54,Sell,14 days,-3.04%,Fall by 14.66%,57.42%,
2015-05-10,29.82,2015-06-07,28.92,2013-09-01-2015-03-08,17.6-33.54,Sell,19 days,3.02%,Fall by 9.99%,60.43%,
2015-05-24,30.5,2015-05-24,30.5,2011-12-25-2015-03-08,19.48-33.54,Buy,0 days,0.0%,Rise by 0%,60.43%,
2016-10-16,29.57,2016-10-16,29.57,2015-03-08-2016-02-14,24.96-32.41,Sell,0 days,-0.0%,Fall by 0%,60.43%,
2016-10-30,29.63,2016-10-30,29.63,2016-02-14-2016-09-11,23.24-31.09,Buy,0 days,0.0%,Rise by 0%,60.43%,
2017-09-10,35.27,2017-10-01,34.1,2016-09-11-2016-11-27,27.34-30.04,Sell,14 days,3.32%,Fall by -3.46%,63.75%,
