Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2007-12-09,217.89,2007-12-16,210.67,2007-06-03-2007-08-19,187.25-225.6,Sell,4 days,3.31%,Fall by 11.2%,3.31%
2008-01-06,199.93,2008-01-20,187.21,2007-08-19-2007-11-04,157.38-250.7,Sell,9 days,6.36%,Fall by 14.5%,9.68%
2008-02-10,187.07,2017-04-02,229.72,2005-11-13-2007-11-04,127.22-250.7,Buy,2384 days,22.8%,Rise by 0.03%,32.47%
2008-06-08,169.44,2008-06-29,174.56,2007-06-03-2008-03-23,180.36-225.6,Sell,14 days,-3.02%,Fall by 11.66%,29.45%
2009-11-22,170.01,2009-11-22,170.01,2007-06-03-2008-11-23,66.33-225.6,Sell,0 days,-0.0%,Fall by 0%,29.45%
2010-01-03,168.84,2015-01-04,194.41,2008-11-23-2009-10-18,47.41-193.6,Buy,1304 days,15.14%,Rise by 9.66%,44.6%
2010-01-24,154.12,2010-01-31,148.72,2008-11-23-2009-10-18,47.41-193.6,Sell,4 days,3.5%,Fall by 11.86%,48.1%
2010-05-23,140.62,2010-06-13,135.64,2009-10-18-2010-01-31,158.3-183.38,Sell,14 days,3.54%,Fall by -19.26%,51.64%
2010-09-12,150.39,2010-09-19,150.98,2010-04-18-2010-07-04,140.38-155.55,Sell,4 days,-0.39%,Fall by -7.15%,51.25%
2010-12-19,164.04,2011-02-13,166.66,2009-10-18-2010-07-04,140.38-183.38,Sell,39 days,-1.6%,Fall by 15.12%,49.65%
2011-04-03,160.23,2015-05-10,200.5,2010-07-04-2011-01-23,129.5-175.34,Buy,1069 days,25.13%,Rise by -10.03%,74.79%
2011-06-26,130.91,2011-07-17,130.16,2010-07-04-2011-01-23,129.5-175.34,Sell,14 days,0.57%,Fall by 17.75%,75.36%
2012-05-06,108.99,2012-05-13,102.13,2011-01-23-2011-10-09,98.07-164.01,Sell,4 days,6.29%,Fall by -35.83%,81.65%
2012-06-24,93.63,2021-11-28,389.39,2011-10-09-2012-04-01,84.27-128.72,Buy,2459 days,315.88%,Rise by -11.68%,397.53%
2012-08-05,100.98,2012-09-09,116.33,2011-10-09-2012-04-01,84.27-128.72,Sell,24 days,-15.2%,Fall by -19.25%,382.33%
2012-12-16,119.36,2013-01-06,134.51,2012-04-01-2012-07-01,96.18-122.89,Sell,14 days,-12.69%,Fall by -3.13%,369.64%
2014-04-13,152.72,2014-04-13,152.72,2012-07-01-2014-01-12,90.43-181.13,Sell,0 days,-0.0%,Fall by 0%,369.64%
2014-04-27,158.24,2015-01-25,180.49,2010-07-04-2014-01-12,129.5-181.13,Buy,194 days,14.06%,Rise by 18.12%,383.7%
2015-01-18,177.23,2015-02-22,191.51,2014-01-12-2014-04-13,163.2-176.61,Sell,24 days,-8.06%,Fall by 7.57%,375.64%
2015-09-06,180.38,2015-09-13,185.27,2012-07-01-2015-06-28,90.43-218.77,Sell,4 days,-2.71%,Fall by 11.51%,372.93%
2015-09-13,185.27,2017-04-02,229.72,2012-07-01-2015-06-28,90.43-218.77,Buy,404 days,23.99%,Rise by 0.03%,396.93%
2015-10-04,177.01,2015-11-08,199.17,2008-11-23-2015-06-28,47.41-218.77,Sell,24 days,-12.52%,Fall by 17.69%,384.41%
2015-10-18,185.18,2018-02-25,266.77,2014-04-13-2015-06-28,151.65-218.77,Buy,614 days,44.06%,Rise by -10.11%,428.47%
2015-12-20,175.49,2015-12-20,175.49,2014-12-14-2015-10-04,178.46-188.07,Sell,0 days,-0.0%,Fall by 0%,428.47%
2016-01-17,155.61,2016-02-14,146.13,2014-04-13-2015-06-28,151.65-218.77,Sell,19 days,6.09%,Fall by 2.92%,434.56%
2016-02-21,146.91,2016-02-28,150.25,2010-07-04-2014-01-12,129.5-181.13,Sell,4 days,-2.27%,Fall by 5.58%,432.29%
2016-02-28,150.25,2016-02-28,150.25,2012-07-01-2014-01-12,90.43-181.13,Buy,0 days,0.0%,Rise by 0%,432.29%
2016-05-29,159.53,2016-05-29,159.53,2014-01-12-2016-02-14,153.83-176.61,Sell,0 days,-0.0%,Fall by 0%,432.29%
