Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2001-09-30,25.82,2001-11-30,25.36,2000-02-29-2001-05-31,24.625-34.9,Sell,44 days,1.78%,Fall by 11.0%,1.78%,
2006-10-31,55.73,2007-04-30,63.37,2001-05-31-2002-07-31,26.35-31.81,Sell,129 days,-13.71%,Fall by -9.83%,-11.93%,
2008-07-31,74.4,2008-09-30,63.3,2002-07-31-2008-05-31,19.38-91.42,Sell,43 days,14.92%,Fall by 35.02%,2.99%,
2008-12-31,47.77,2008-12-31,47.77,2000-02-29-2008-05-31,24.625-91.42,Buy,0 days,0.0%,Rise by 0%,2.99%,
2009-05-31,51.68,2009-05-31,51.68,1998-12-31-2008-05-31,23.1875-91.42,Buy,0 days,0.0%,Rise by 0%,2.99%,
2011-06-30,75.35,2011-08-31,68.64,2010-07-31-2011-03-31,48.56-80.97,Sell,44 days,8.91%,Fall by 7.3%,11.9%,
2011-08-31,68.64,2011-09-30,58.51,2009-03-31-2011-03-31,37.4-80.97,Sell,22 days,14.76%,Fall by -8.75%,26.66%,
2011-12-31,69.13,2011-12-31,69.13,2010-07-31-2011-03-31,48.56-80.97,Buy,0 days,0.0%,Rise by 0%,26.66%,
2014-10-31,87.42,2014-11-30,79.82,2010-07-31-2014-06-30,48.56-101.52,Sell,20 days,8.69%,Fall by 13.08%,35.35%,
2014-11-30,79.82,2015-01-31,75.55,2009-03-31-2014-06-30,37.4-101.52,Sell,44 days,5.35%,Fall by 12.07%,40.7%,
2015-03-31,77.58,2015-03-31,77.58,2011-10-31-2014-06-30,54.26-101.52,Buy,0 days,0.0%,Rise by 0%,40.7%,
2015-06-30,75.16,2015-07-31,69.38,2011-10-31-2014-06-30,54.26-101.52,Sell,23 days,7.69%,Fall by 13.06%,48.39%,
2015-10-31,68.03,2015-10-31,68.03,2010-07-31-2014-06-30,48.56-101.52,Buy,0 days,0.0%,Rise by 0%,48.39%,
2016-03-31,61.89,2017-03-31,69.9,2009-03-31-2010-04-30,37.4-62.3,Buy,261 days,12.94%,Rise by 7.08%,61.33%,
2017-05-31,65.44,2017-08-31,62.97,2011-03-31-2016-01-31,60.78-72.9,Sell,66 days,3.77%,Fall by -5.99%,65.11%,
2017-10-31,67.91,2024-07-31,93.21,2016-01-31-2016-12-31,49.93-78.45,Buy,1761 days,37.26%,Rise by -13.64%,102.36%,
2018-10-31,67.16,2018-12-31,57.35,2008-05-31-2009-03-31,46.65-78.43,Sell,43 days,14.61%,Fall by -0.23%,116.97%,
2018-12-31,57.35,2019-01-31,63.78,2017-08-31-2018-05-31,61.8-79.42,Sell,23 days,-11.21%,Fall by 9.88%,105.76%,
2019-02-28,65.25,2022-09-30,72.02,2016-01-31-2018-05-31,49.93-79.42,Buy,936 days,10.38%,Rise by 25.51%,116.13%,
2019-05-31,58.77,2019-05-31,58.77,2016-01-31-2018-05-31,49.93-79.42,Sell,0 days,-0.0%,Fall by 0%,116.13%,
2019-09-30,59.2,2020-01-31,53.44,2016-12-31-2018-12-31,67.99-74.36,Sell,89 days,9.73%,Fall by 29.17%,125.86%,
2020-03-31,29.06,2020-04-30,38.0,2009-03-31-2010-04-30,37.4-62.3,Sell,22 days,-30.76%,Fall by 21.18%,95.1%,
2020-11-30,36.76,2021-02-28,48.15,2010-04-30-2020-03-31,47.99-58.04,Sell,64 days,-30.98%,Fall by -0.52%,64.11%,
2020-12-31,37.9,2020-12-31,37.9,2000-02-29-2001-05-31,24.625-34.9,Buy,0 days,0.0%,Rise by 0%,64.11%,
2022-09-30,72.02,2023-09-30,90.39,2017-08-31-2018-05-31,61.8-79.42,Buy,260 days,25.51%,Rise by 4.45%,89.62%,
2023-03-31,82.83,2023-05-31,76.59,2020-03-31-2022-11-30,22.88-94.71,Sell,43 days,7.53%,Fall by -8.9%,97.15%,
2023-04-30,85.13,2023-05-31,76.59,2014-06-30-2016-01-31,60.78-94.92,Sell,22 days,10.03%,Fall by -8.9%,107.18%,
2023-05-31,76.59,2024-07-31,93.21,2017-08-31-2022-11-30,61.8-94.71,Buy,305 days,21.7%,Rise by -13.64%,128.88%,
2024-03-31,94.41,2024-07-31,93.21,2020-03-31-2022-11-30,22.88-94.71,Buy,87 days,-1.27%,Rise by -13.64%,127.61%,
2024-06-30,91.15,2024-09-30,87.8,2017-08-31-2024-04-30,61.8-98.97,Sell,65 days,3.68%,Fall by 8.31%,131.29%,
2024-09-30,87.8,2025-04-30,80.5,2016-01-31-2024-04-30,49.93-98.97,Sell,152 days,8.31%,Fall by -9.48%,139.6%,
2024-11-30,95.53,2024-11-30,95.53,2017-08-31-2024-04-30,61.8-98.97,Buy,0 days,0.0%,Rise by 0%,139.6%,
2025-04-30,80.5,2025-06-30,84.81,2020-03-31-2024-04-30,22.88-98.97,Sell,43 days,-5.35%,Fall by -3.91%,134.25%,
2025-06-30,84.81,2025-06-30,84.81,2016-01-31-2024-04-30,49.93-98.97,Buy,0 days,0.0%,Rise by 0%,134.25%,
2025-10-31,88.13,2025-10-31,88.13,2017-08-31-2022-11-30,61.8-94.71,Sell,0 days,-0.0%,Fall by 0%,134.25%,
