Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2015-03-31,17.12,2019-02-28,7.53,Buy,1021 days,Rise by -13.730000%,-56.02
2016-02-29,14.33,2016-09-30,16.42,Sell,153 days,Fall by 21.840000%,-14.58
2017-06-30,8.9,2018-04-30,4.85,Sell,215 days,Fall by 45.280000%,45.51
2017-12-31,9.5,2018-04-30,4.85,Sell,84 days,Fall by 42.840000%,48.95
2019-03-31,8.45,2019-09-30,10.6,Buy,129 days,Rise by 50.410000%,25.44
2020-11-30,13.21,2022-10-31,18.15,Buy,499 days,Rise by 13.930000%,37.4
2021-03-31,13.75,2022-11-30,19.06,Buy,434 days,Rise by -10.400000%,38.62
2021-08-31,13.91,2022-03-31,12.1,Sell,151 days,Fall by 10.570000%,13.01
2022-04-30,11.47,2022-05-31,14.09,Sell,20 days,Fall by -54.490000%,-22.84
2022-11-30,19.06,2024-03-31,21.89,Buy,347 days,Rise by 11.590000%,14.85
2023-10-31,18.76,2023-11-30,21.86,Sell,21 days,Fall by -101.650000%,-16.52
2024-06-30,24.89,2024-12-31,29.06,Buy,130 days,Rise by 19.330000%,16.75
2024-09-30,28.76,2025-08-31,36.6,Buy,239 days,Rise by 31.540000%,27.26
2025-07-31,36.04,2025-07-31,36.04,Buy,0 days,Rise by 4.970000%,0.0
