Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2000-12-31,27.25,2001-08-31,27.49,1998-12-31-2000-01-31,24.8125-32.9375,Buy,174 days,0.88%,Rise by 8.48%,0.88%
2001-03-31,26.82,2001-05-31,29.9,1999-10-31-2000-01-31,25.3281-32.9375,Sell,43 days,-11.48%,Fall by 21.0%,-10.6%
2002-09-30,25.38,2003-05-31,28.17,2000-01-31-2001-09-30,28.01-29.1562,Sell,174 days,-10.99%,Fall by 0.07%,-21.6%
2003-04-30,27.6,2004-07-31,28.92,2001-09-30-2002-04-30,21.0-30.51,Buy,327 days,4.78%,Rise by 4.39%,-16.81%
2004-01-31,30.98,2004-01-31,30.98,2002-07-31-2003-06-30,21.65-31.11,Buy,0 days,0.0%,Rise by 0%,-16.81%
2004-12-31,30.19,2007-09-30,35.35,2002-07-31-2004-02-29,21.65-31.98,Buy,715 days,17.09%,Rise by -11.82%,0.28%
2006-01-31,32.13,2006-06-30,30.24,2001-09-30-2004-02-29,21.0-31.98,Buy,108 days,-5.88%,Rise by 14.12%,-5.6%
2006-06-30,30.24,2006-10-31,33.3,2001-09-30-2006-01-31,21.0-33.11,Sell,87 days,-10.12%,Fall by -0.99%,-15.72%
2006-08-31,32.8,2006-08-31,32.8,2002-07-31-2006-01-31,21.65-33.11,Buy,0 days,0.0%,Rise by 0%,-15.72%
2007-01-31,34.51,2007-12-31,35.31,2004-10-31-2006-01-31,26.7-33.11,Buy,238 days,2.32%,Rise by -13.4%,-13.41%
2007-10-31,36.01,2015-11-30,71.11,2004-10-31-2007-05-31,26.7-37.05,Buy,2108 days,97.47%,Rise by 5.75%,84.07%
2008-01-31,33.7,2008-03-31,31.17,2002-07-31-2007-05-31,21.65-37.05,Sell,42 days,7.51%,Fall by 14.66%,91.58%
2008-02-29,32.8,2008-03-31,31.17,2002-07-31-2007-12-31,21.65-37.89,Sell,21 days,4.97%,Fall by 14.66%,96.54%
2008-03-31,31.17,2008-08-31,32.61,2004-10-31-2007-12-31,26.7-37.89,Sell,109 days,-4.62%,Fall by 19.56%,91.93%
2008-05-31,32.08,2008-12-31,26.55,2001-09-30-2006-01-31,21.0-33.11,Buy,152 days,-17.24%,Rise by 21.02%,74.69%
2008-08-31,32.61,2008-08-31,32.61,1999-10-31-2007-12-31,25.3281-37.89,Buy,0 days,0.0%,Rise by 0%,74.69%
2008-09-30,30.05,2008-09-30,30.05,2006-06-30-2007-12-31,29.43-37.89,Sell,0 days,-0.0%,Fall by 0%,74.69%
2008-10-31,26.6,2008-11-30,24.92,2004-10-31-2006-01-31,26.7-33.11,Sell,20 days,6.32%,Fall by -12.76%,81.0%
2008-11-30,24.92,2009-01-31,26.23,2002-07-31-2003-06-30,21.65-31.11,Sell,44 days,-5.26%,Fall by -7.13%,75.75%
2009-10-31,28.07,2009-12-31,31.07,2001-09-30-2003-06-30,21.0-31.11,Sell,43 days,-10.69%,Fall by 9.56%,65.06%
2010-09-30,30.49,2015-11-30,71.11,2002-07-31-2007-12-31,21.65-37.89,Buy,1347 days,133.22%,Rise by 5.75%,198.28%
2011-08-31,33.4,2011-09-30,31.73,2009-03-31-2010-01-31,21.63-33.16,Sell,22 days,5.0%,Fall by -87.33%,203.28%
2012-08-31,38.84,2012-08-31,38.84,2006-06-30-2007-12-31,29.43-37.89,Buy,0 days,0.0%,Rise by 0%,203.28%
2015-08-31,70.49,2015-09-30,66.23,2011-08-31-2015-07-31,29.64-77.4,Sell,22 days,6.04%,Fall by 0.0%,209.33%
2015-09-30,66.23,2015-10-31,71.34,2004-10-31-2015-07-31,26.7-77.4,Sell,22 days,-7.72%,Fall by 5.58%,201.61%
2015-12-31,72.03,2016-01-31,66.47,2007-12-31-2009-03-31,24.74-35.2,Sell,21 days,7.72%,Fall by -1.34%,209.33%
2016-04-30,69.79,2022-07-31,132.4,2009-03-31-2015-07-31,21.63-77.4,Buy,1629 days,89.71%,Rise by 1.32%,299.04%
2017-01-31,70.52,2018-04-30,82.26,2011-08-31-2015-07-31,29.64-77.4,Buy,324 days,16.65%,Rise by 16.55%,315.69%
2018-06-30,83.46,2018-06-30,83.46,2015-08-31-2018-01-31,56.63-91.79,Buy,0 days,0.0%,Rise by 0%,315.69%
2018-12-31,86.51,2019-06-30,92.64,2015-08-31-2018-01-31,56.63-91.79,Sell,129 days,-7.09%,Fall by 4.38%,308.6%
2019-02-28,91.65,2019-02-28,91.65,2015-08-31-2018-10-31,56.63-96.06,Buy,0 days,0.0%,Rise by 0%,308.6%
2020-03-31,88.58,2020-04-30,99.73,2015-08-31-2018-10-31,56.63-96.06,Sell,22 days,-12.59%,Fall by -21.44%,296.02%
2020-05-31,103.01,2021-04-30,121.33,2009-03-31-2018-01-31,21.63-91.79,Buy,239 days,17.78%,Rise by 16.12%,313.8%
2022-06-30,128.24,2022-09-30,121.11,2015-08-31-2022-04-30,56.63-143.42,Sell,66 days,5.56%,Fall by -2.83%,319.36%
2022-08-31,124.76,2022-08-31,124.76,2020-03-31-2022-04-30,73.54-143.42,Buy,0 days,0.0%,Rise by 0%,319.36%
2022-09-30,121.11,2022-11-30,139.02,2020-03-31-2022-04-30,73.54-143.42,Sell,43 days,-14.79%,Fall by 10.42%,304.57%
2022-12-31,135.85,2023-11-30,131.31,2015-08-31-2022-04-30,56.63-143.42,Buy,238 days,-3.34%,Rise by 19.72%,301.23%
2025-02-28,148.93,2025-04-30,140.47,2018-10-31-2020-03-31,100.15-86.27,Sell,43 days,5.68%,Fall by -2.69%,306.91%
2025-04-30,140.47,2025-05-31,132.64,2015-08-31-2024-09-30,56.63-159.64,Sell,22 days,5.57%,Fall by -8.75%,312.48%
2025-07-31,130.43,2025-10-31,144.25,2020-03-31-2024-09-30,73.54-159.64,Sell,66 days,-10.6%,Fall by 0.0%,301.89%
