Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2007-07-15,35.92,2008-01-06,34.79,2006-07-02-2007-05-06,29.43-37.05,Buy,124 days,-3.15%,Rise by -11.81%,-3.15%
2007-11-18,35.54,2007-12-02,36.47,2007-05-06-2007-08-19,34.4-36.03,Sell,9 days,-2.62%,Fall by 9.54%,-5.76%
2008-02-10,33.11,2012-05-27,36.42,2006-07-02-2007-12-16,29.43-37.89,Buy,1119 days,10.0%,Rise by 6.62%,4.23%
2008-07-13,30.82,2008-07-13,30.82,2007-05-06-2008-03-23,31.91-36.03,Sell,0 days,-0.0%,Fall by 0%,4.23%
2008-09-28,30.84,2008-09-28,30.84,2007-01-28-2008-06-29,30.87-34.06,Sell,0 days,-0.0%,Fall by 0%,4.23%
2008-10-05,29.65,2008-10-05,29.65,2006-07-02-2007-12-16,29.43-37.89,Sell,0 days,-0.0%,Fall by 0%,4.23%
2009-03-15,24.13,2009-03-15,24.13,2007-01-28-2008-11-23,25.83-34.06,Sell,0 days,-0.0%,Fall by 0%,4.23%
2010-02-28,31.4,2010-02-28,31.4,2007-12-16-2009-03-08,23.66-35.67,Sell,0 days,-0.0%,Fall by 0%,4.23%
2010-06-13,29.16,2011-06-12,34.81,2009-03-08-2010-01-24,21.63-33.16,Buy,259 days,19.38%,Rise by -10.86%,23.61%
2010-12-12,31.29,2010-12-19,31.67,2010-01-24-2010-07-04,29.2-31.6,Sell,4 days,-1.21%,Fall by -9.5%,22.4%
2011-07-17,35.19,2012-05-27,36.42,2010-07-04-2011-05-22,27.49-36.57,Buy,224 days,3.5%,Rise by 6.62%,25.89%
2011-08-28,32.24,2013-06-16,48.54,2009-03-08-2011-05-22,21.63-36.57,Buy,469 days,50.56%,Rise by 5.81%,76.45%
2011-11-27,31.71,2012-01-08,35.13,2009-03-08-2011-05-22,21.63-36.57,Sell,29 days,-10.79%,Fall by -1.08%,65.66%
2012-11-25,40.02,2012-12-02,40.24,2011-05-22-2011-08-14,31.93-35.89,Sell,4 days,-0.55%,Fall by -17.52%,65.11%
2015-09-13,70.63,2017-04-09,74.41,2009-03-08-2015-07-26,21.63-77.4,Buy,409 days,5.35%,Rise by 8.84%,70.47%
2016-02-07,64.4,2016-04-24,71.87,2011-08-14-2015-07-26,29.64-77.4,Sell,54 days,-11.6%,Fall by 0.5%,58.87%
2016-10-02,72.11,2017-08-20,78.0,2015-08-30-2016-08-07,56.63-76.0,Buy,229 days,8.17%,Rise by 7.54%,67.03%
2016-11-20,69.7,2017-08-27,78.95,2011-08-14-2015-07-26,29.64-77.4,Buy,199 days,13.27%,Rise by 6.24%,80.31%
2017-12-03,83.3,2018-02-25,85.33,2016-08-07-2016-11-06,67.77-74.83,Sell,59 days,-2.44%,Fall by -2.45%,77.87%
2018-04-22,82.09,2020-09-27,103.02,2016-11-06-2018-02-04,65.96-91.79,Buy,634 days,25.5%,Rise by 14.14%,103.37%
2018-11-11,92.95,2021-10-03,127.33,2016-11-06-2018-10-07,65.96-96.06,Buy,754 days,36.99%,Rise by 10.65%,140.35%
2019-01-13,87.81,2020-09-27,103.02,2018-04-08-2018-10-07,78.74-96.06,Buy,444 days,17.32%,Rise by 14.14%,157.67%
2019-08-11,91.4,2019-08-25,88.76,2018-10-07-2018-12-30,86.44-93.7,Sell,9 days,2.89%,Fall by 10.89%,160.56%
2020-03-01,92.61,2020-03-22,79.09,2015-08-30-2020-01-26,56.63-105.08,Sell,14 days,14.6%,Fall by -23.29%,175.16%
2020-03-15,90.66,2020-03-22,79.09,2011-08-14-2020-01-26,29.64-105.08,Sell,4 days,12.76%,Fall by -23.29%,187.92%
2020-03-22,79.09,2020-03-22,79.09,2018-12-30-2020-01-26,80.61-105.08,Sell,0 days,-0.0%,Fall by 0%,187.92%
2020-04-12,94.83,2020-12-06,112.54,2015-08-30-2020-01-26,56.63-105.08,Buy,169 days,18.68%,Rise by 4.49%,206.6%
2020-07-05,101.6,2020-09-27,103.02,2018-12-30-2020-01-26,80.61-105.08,Buy,59 days,1.4%,Rise by 14.14%,208.0%
2020-10-11,108.36,2020-11-01,101.66,2019-07-07-2019-10-06,90.68-92.65,Sell,14 days,6.18%,Fall by -10.77%,214.18%
2020-12-20,113.0,2021-05-23,124.36,2019-07-07-2020-03-29,87.31-92.65,Sell,109 days,-10.05%,Fall by -2.07%,204.13%
2022-05-29,134.02,2022-05-29,134.02,2020-03-29-2022-04-10,73.54-143.42,Buy,0 days,0.0%,Rise by 0%,204.13%
2022-06-12,125.49,2022-06-19,119.89,2018-12-30-2022-04-10,80.61-143.42,Sell,4 days,4.46%,Fall by -1.02%,208.59%
2022-06-19,119.89,2022-07-31,132.4,2016-11-06-2022-04-10,65.96-143.42,Sell,29 days,-10.43%,Fall by 8.53%,198.15%
2022-07-03,129.68,2024-10-13,153.89,2018-12-30-2022-04-10,80.61-143.42,Buy,594 days,18.67%,Rise by -10.33%,216.82%
2022-09-04,124.99,2022-10-02,121.11,2018-04-08-2022-04-10,78.74-143.42,Sell,19 days,3.1%,Fall by -2.51%,219.93%
2022-09-25,122.73,2022-10-30,132.86,2021-09-05-2022-02-27,131.27-133.97,Sell,24 days,-8.25%,Fall by 6.56%,211.67%
2023-04-02,129.46,2023-04-02,129.46,2022-06-19-2022-12-18,118.75-141.77,Buy,0 days,0.0%,Rise by 0%,211.67%
2023-05-21,131.31,2023-10-22,128.06,2022-01-02-2022-06-19,123.76-139.65,Sell,109 days,2.48%,Fall by -8.47%,214.15%
2023-09-03,133.57,2023-09-03,133.57,2022-12-18-2023-03-19,127.56-134.78,Sell,0 days,-0.0%,Fall by 0%,214.15%
2024-10-13,153.89,2024-10-27,148.59,2023-07-30-2023-10-29,128.4-134.42,Sell,9 days,3.44%,Fall by 7.13%,217.59%
2024-12-08,144.28,2024-12-08,144.28,2023-10-29-2024-09-08,122.59-159.64,Buy,0 days,0.0%,Rise by 0%,217.59%
2024-12-22,138.0,2025-03-09,149.28,2018-12-30-2024-09-08,80.61-159.64,Sell,54 days,-8.17%,Fall by 11.12%,209.42%
2025-01-05,138.96,2025-01-05,138.96,2015-08-30-2024-09-08,56.63-159.64,Buy,0 days,0.0%,Rise by 0%,209.42%
2025-04-06,135.28,2025-04-27,138.05,2020-03-29-2024-09-08,73.54-159.64,Sell,14 days,-2.05%,Fall by 5.72%,207.37%
2025-04-27,138.05,2025-04-27,138.05,2011-08-14-2024-09-08,29.64-159.64,Buy,0 days,0.0%,Rise by 0%,207.37%
2025-05-11,132.68,2025-10-26,146.03,2016-11-06-2024-09-08,65.96-159.64,Sell,119 days,-10.06%,Fall by 1.22%,197.31%
2025-05-25,130.34,2025-10-05,144.82,2015-08-30-2024-09-08,56.63-159.64,Sell,94 days,-11.11%,Fall by 0.39%,186.2%
