Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2008-06-30,10.3572,2008-09-30,10.019,2001-09-30-2007-12-31,5.0729-14.2323,Sell,66 days,3.27%,Fall by -7.59%,3.27%,
2012-06-30,7.3064,2012-06-30,7.3064,2009-03-31-2010-12-31,6.5525-11.6677,Buy,0 days,0.0%,Rise by 0%,3.27%,
2014-09-30,6.933,2014-12-31,8.173,2009-03-31-2010-12-31,6.5525-11.6677,Sell,66 days,-17.89%,Fall by 7.76%,-14.62%,
2016-03-31,8.0462,2016-03-31,8.0462,2014-03-31-2015-03-31,6.63-9.096,Buy,0 days,0.0%,Rise by 0%,-14.62%,
2016-06-30,7.5107,2016-12-31,6.8132,2010-12-31-2014-03-31,7.4121-10.5685,Sell,131 days,9.29%,Fall by 0.1%,-5.33%,
2016-09-30,7.405,2016-12-31,6.8132,2014-03-31-2015-03-31,6.63-9.096,Sell,65 days,7.99%,Fall by 0.1%,2.66%,
2016-12-31,6.8132,2017-12-31,7.5177,2011-12-31-2015-03-31,7.0809-9.096,Sell,259 days,-10.34%,Fall by 11.72%,-7.68%,
2018-09-30,6.8625,2018-12-31,6.637,2015-09-30-2018-06-30,6.7427-8.3421,Sell,65 days,3.29%,Fall by 39.07%,-4.4%,
2022-09-30,5.1,2022-09-30,5.1,2007-12-31-2020-09-30,3.98-11.8649,Sell,0 days,-0.0%,Fall by 0%,-4.4%,
2023-09-30,6.46,2023-09-30,6.46,2020-09-30-2023-06-30,3.2-8.05,Sell,0 days,-0.0%,Fall by 0%,-4.4%,
