Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2007-01-28,12.1186,2007-03-04,11.2731,2006-05-14-2006-07-23,9.0185-9.7935,Sell,24 days,6.98%,Fall by -13.75%,6.98%,
2007-12-09,12.7527,2007-12-09,12.7527,2006-07-23-2007-10-21,8.3844-14.2323,Buy,0 days,0.0%,Rise by 0%,6.98%,
2007-12-16,12.5413,2007-12-30,12.0481,2006-07-23-2007-10-21,8.3844-14.2323,Sell,9 days,3.93%,Fall by 10.18%,10.91%,
2008-06-29,10.3853,2008-06-29,10.3853,2007-02-04-2008-03-23,10.3149-12.0481,Sell,0 days,-0.0%,Fall by 0%,10.91%,
2008-08-31,10.7235,2008-09-28,10.1317,2007-10-21-2008-07-06,10.5122-13.5982,Sell,19 days,5.52%,Fall by 22.53%,16.43%,
2009-02-15,7.4684,2009-02-15,7.4684,2006-05-14-2008-11-23,7.9616-9.7935,Sell,0 days,-0.0%,Fall by 0%,16.43%,
2009-07-19,9.5117,2009-08-16,8.9762,2007-10-21-2009-03-22,7.2993-13.5982,Sell,19 days,5.63%,Fall by -6.28%,22.06%,
2009-09-20,9.5399,2009-10-04,9.2017,2007-10-21-2008-11-23,7.9616-13.5982,Sell,9 days,3.55%,Fall by -3.68%,25.6%,
2010-04-18,10.9349,2010-05-09,10.0753,2007-02-04-2008-11-23,7.9616-12.0481,Sell,14 days,7.86%,Fall by -5.45%,33.46%,
2010-05-23,9.9767,2010-08-01,11.0054,2009-03-22-2010-03-14,6.5525-11.259,Sell,49 days,-10.31%,Fall by 3.46%,23.15%,
2010-09-12,11.2731,2010-09-19,11.3717,2010-03-14-2010-05-30,10.0753-10.7799,Sell,4 days,-0.87%,Fall by 6.57%,22.28%,
2011-01-02,10.7799,2011-01-02,10.7799,2009-03-22-2010-10-10,6.5525-11.6677,Buy,0 days,0.0%,Rise by 0%,22.28%,
2011-02-20,10.0471,2011-03-06,9.5962,2009-03-22-2010-10-10,6.5525-11.6677,Sell,9 days,4.49%,Fall by -2.06%,26.77%,
2011-04-03,9.6949,2011-04-03,9.6949,2009-03-22-2010-03-14,6.5525-11.259,Buy,0 days,0.0%,Rise by 0%,26.77%,
2011-06-19,9.7935,2011-08-07,8.3139,2010-10-10-2011-03-20,9.6244-11.3576,Sell,34 days,15.11%,Fall by 10.17%,41.87%,
2011-12-11,7.1584,2012-01-01,7.1584,2010-10-10-2011-08-14,8.2364-11.3576,Sell,14 days,-0.0%,Fall by 0.59%,41.87%,
2012-03-04,7.7925,2012-04-15,7.3768,2011-07-31-2011-12-18,7.2711-9.9556,Sell,29 days,5.33%,Fall by 3.53%,47.21%,
2013-03-17,7.5037,2013-03-31,7.6587,2012-08-12-2012-11-18,7.3839-7.56,Sell,9 days,-2.07%,Fall by 8.0%,45.14%,
2013-08-18,7.0316,2013-09-01,6.6723,2011-12-18-2013-05-19,7.0809-8.0673,Sell,9 days,5.11%,Fall by -6.12%,50.25%,
2013-12-29,7.2711,2013-12-29,7.2711,2011-12-18-2013-05-19,7.0809-8.0673,Buy,0 days,0.0%,Rise by 0%,50.25%,
2014-01-05,7.1514,2014-01-26,6.9259,2013-05-19-2013-09-08,6.94-7.6939,Sell,14 days,3.15%,Fall by -3.87%,53.41%,
2014-01-12,7.1302,2014-02-02,6.7568,2011-11-06-2013-09-08,6.94-7.8207,Sell,14 days,5.24%,Fall by -6.46%,58.64%,
