Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2012-01-15,17.54,2012-03-04,18.08,Buy,34 days,Rise by 2.850000%,3.08,
2012-04-08,17.28,2012-06-03,16.26,Sell,39 days,Fall by 1.220000%,5.9,
2013-01-13,18.14,2013-02-17,18.34,Buy,24 days,Rise by 2.700000%,1.1,
2013-04-07,17.71,2013-05-12,18.13,Sell,24 days,Fall by 2.600000%,-2.37,
2013-06-16,17.57,2013-07-21,18.31,Sell,24 days,Fall by -7.970000%,-4.21,
2014-05-04,21.23,2014-07-06,21.91,Buy,44 days,Rise by 6.970000%,3.2,
2014-07-27,22.44,2015-05-17,22.16,Buy,209 days,Rise by 1.200000%,-1.25,
2014-08-31,22.65,2015-05-17,22.16,Buy,184 days,Rise by -2.080000%,-2.16,
2014-09-28,21.82,2014-11-02,21.46,Sell,24 days,Fall by 6.830000%,1.65,
2015-06-07,22.03,2015-07-05,21.52,Sell,19 days,Fall by 10.300000%,2.32,
2015-06-21,21.33,2015-09-13,20.06,Sell,59 days,Fall by 7.360000%,5.95,
2015-08-16,21.23,2015-09-13,20.06,Sell,19 days,Fall by 6.920000%,5.51,
2016-01-17,17.85,2016-01-31,18.92,Sell,9 days,Fall by -18.490000%,-5.99,
2016-04-24,20.47,2016-07-31,21.35,Buy,69 days,Rise by 5.620000%,4.3,
2017-05-21,22.96,2017-07-16,22.51,Sell,39 days,Fall by 2.870000%,1.96,
2017-10-01,23.15,2017-10-29,23.76,Buy,19 days,Rise by 5.440000%,2.63,
2017-10-29,23.76,2018-01-07,24.41,Buy,49 days,Rise by 2.740000%,2.74,
2018-02-04,23.3,2018-03-18,23.37,Sell,29 days,Fall by 4.460000%,-0.3,
2019-04-21,25.06,2019-12-01,25.6,Buy,159 days,Rise by -0.560000%,2.15,
2019-06-23,24.82,2019-12-01,25.6,Buy,114 days,Rise by 2.420000%,3.14,
2020-01-19,26.37,2021-03-07,27.63,Buy,294 days,Rise by -21.050000%,4.78,
2020-03-08,24.27,2020-03-29,19.44,Sell,14 days,Fall by -0.330000%,19.9,
2020-11-01,23.53,2020-11-15,25.2,Sell,9 days,Fall by -10.580000%,-7.1,
2022-05-01,31.8,2022-07-10,29.26,Sell,49 days,Fall by 11.130000%,7.99,
2022-11-13,30.87,2023-02-12,31.59,Buy,64 days,Rise by 2.880000%,2.33,
2022-12-18,29.64,2023-01-15,31.08,Sell,19 days,Fall by 0.670000%,-4.86,
2023-03-19,29.44,2023-04-09,30.83,Sell,14 days,Fall by -0.480000%,-4.72,
2023-04-23,31.64,2024-03-17,33.29,Buy,234 days,Rise by -1.170000%,5.21,
2023-08-27,29.92,2023-09-17,31.25,Sell,14 days,Fall by 4.580000%,-4.45,
2023-10-01,29.7,2023-11-05,30.23,Sell,24 days,Fall by -9.600000%,-1.78,
2023-12-10,30.97,2024-01-14,32.08,Buy,24 days,Rise by 9.140000%,3.58,
2023-12-24,31.83,2024-03-17,33.29,Buy,59 days,Rise by 6.190000%,4.59,
2024-06-16,32.65,2024-07-14,34.25,Sell,19 days,Fall by -8.270000%,-4.9,
2024-09-22,36.2,2024-11-03,36.77,Buy,29 days,Rise by 7.290000%,1.57,
