Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2006-01-31,33.59,2007-02-28,36.87,Buy,280 days,Rise by 65.900000%,9.74
2008-08-31,40.05,2008-12-31,24.97,Sell,86 days,Fall by 43.450000%,37.65
2008-10-31,25.43,2009-03-31,24.81,Sell,106 days,Fall by -46.760000%,2.44
2011-08-31,42.75,2011-10-31,40.81,Sell,42 days,Fall by 11.810000%,4.54
2012-12-31,44.35,2015-01-31,39.02,Buy,544 days,Rise by -13.190000%,-12.02
2013-06-30,38.5,2014-04-30,41.33,Sell,216 days,Fall by -1.350000%,-7.35
2013-12-31,41.8,2014-06-30,43.23,Sell,128 days,Fall by 6.650000%,-3.42
2014-08-31,45.06,2017-01-31,37.34,Buy,630 days,Rise by -13.400000%,-17.13
2015-08-31,33.84,2016-03-31,34.25,Sell,152 days,Fall by 10.400000%,-1.21
2016-09-30,37.45,2017-07-31,43.8,Buy,215 days,Rise by 36.260000%,16.96
2017-03-31,39.39,2017-08-31,44.83,Buy,108 days,Rise by 29.550000%,13.81
2018-06-30,43.33,2019-01-31,43.1,Sell,152 days,Fall by 9.850000%,0.53
2020-03-31,34.13,2020-06-30,39.99,Sell,64 days,Fall by -43.100000%,-17.17
2020-07-31,43.29,2021-01-31,53.31,Buy,130 days,Rise by 27.400000%,23.15
2020-11-30,48.73,2021-03-31,53.34,Buy,86 days,Rise by 13.170000%,9.46
2020-12-31,51.67,2025-02-28,43.21,Buy,1085 days,Rise by 6.740000%,-16.37
2023-07-31,41.95,2025-02-28,43.21,Buy,413 days,Rise by 9.320000%,3.0
2023-10-31,36.7,2024-05-31,41.79,Sell,152 days,Fall by -13.950000%,-13.87
2024-03-31,41.08,2024-12-31,41.82,Buy,195 days,Rise by 11.640000%,1.8
2025-07-31,48.56,2025-07-31,48.56,Buy,0 days,Rise by 13.880000%,0.0
2025-09-30,53.4,2025-09-30,53.4,Buy,0 days,Rise by 3.560000%,0.0
