Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2012-01-29,42.36,2012-03-04,44.64,Buy,24 days,Rise by -11.970000%,5.38,
2012-08-05,39.93,2012-10-07,41.95,Buy,44 days,Rise by 12.670000%,5.06,
2013-06-02,41.2,2013-07-07,37.34,Sell,24 days,Fall by 7.720000%,9.37,
2013-06-23,37.41,2013-07-28,39.83,Sell,24 days,Fall by -1.630000%,-6.47,
2013-09-15,41.16,2013-11-03,42.48,Buy,34 days,Rise by 8.790000%,3.21,
2014-04-13,41.83,2014-06-08,43.56,Buy,39 days,Rise by 7.050000%,4.14,
2014-05-25,43.14,2014-07-27,44.78,Buy,44 days,Rise by 3.800000%,3.8,
2014-06-22,43.56,2014-09-07,45.85,Buy,54 days,Rise by 5.260000%,5.26,
2014-09-21,43.46,2014-10-19,40.72,Sell,19 days,Fall by 11.780000%,6.3,
2015-01-25,40.76,2015-05-03,43.14,Buy,69 days,Rise by 7.580000%,5.84,
2015-03-15,38.3,2015-04-05,41.24,Sell,14 days,Fall by 14.490000%,-7.68,
2015-04-12,42.88,2016-10-23,37.6,Buy,399 days,Rise by -10.350000%,-12.31,
2015-08-23,32.75,2015-10-11,35.94,Sell,34 days,Fall by 13.100000%,-9.74,
2016-03-13,33.14,2016-07-31,36.21,Buy,99 days,Rise by 13.460000%,9.26,
2016-07-24,35.97,2016-09-04,37.41,Buy,29 days,Rise by 4.780000%,4.0,
2016-11-13,34.55,2017-01-15,36.68,Sell,44 days,Fall by -19.040000%,-6.16,
2017-02-05,37.75,2017-04-09,39.37,Buy,44 days,Rise by 5.460000%,4.29,
2017-12-10,45.94,2018-01-07,49.13,Sell,19 days,Fall by -1.040000%,-6.94,
2018-01-21,50.44,2019-05-19,40.29,Buy,344 days,Rise by -10.330000%,-20.12,
2018-01-28,52.08,2019-05-19,40.29,Buy,339 days,Rise by -10.850000%,-22.64,
2018-07-01,43.33,2018-10-28,38.67,Sell,84 days,Fall by 10.750000%,10.75,
2019-01-20,41.55,2019-03-03,42.49,Buy,29 days,Rise by 7.240000%,2.26,
2019-05-19,40.29,2019-06-23,42.77,Sell,24 days,Fall by 3.080000%,-6.16,
2019-06-30,42.91,2020-01-12,45.59,Buy,139 days,Rise by 1.790000%,6.25,
2019-09-15,42.24,2019-11-24,42.87,Buy,49 days,Rise by 3.410000%,1.49,
2019-10-20,41.98,2019-11-17,43.13,Buy,19 days,Rise by 10.120000%,2.74,
2019-11-03,43.22,2020-01-12,45.59,Buy,49 days,Rise by 6.960000%,5.48,
2020-03-01,40.52,2020-03-29,33.35,Sell,19 days,Fall by 10.510000%,17.69,
2020-03-22,31.36,2020-03-29,33.35,Sell,4 days,Fall by -36.930000%,-6.35,
2021-06-20,54.23,2021-08-15,51.73,Sell,39 days,Fall by 8.720000%,4.61,
2022-03-13,42.57,2022-03-20,45.36,Sell,4 days,Fall by 4.890000%,-6.55,
2022-10-02,34.88,2022-11-06,36.2,Sell,24 days,Fall by -7.830000%,-3.78,
2022-11-20,38.03,2023-01-29,42.3,Buy,49 days,Rise by 11.230000%,11.23,
2023-01-15,41.3,2024-06-02,41.79,Buy,359 days,Rise by -3.830000%,1.19,
2023-06-18,40.88,2024-05-26,43.02,Buy,244 days,Rise by -10.000000%,5.23,
2023-08-20,38.4,2023-11-19,39.36,Sell,64 days,Fall by 4.870000%,-2.5,
2024-02-18,40.08,2024-04-07,41.25,Buy,34 days,Rise by 9.260000%,2.92,
2024-09-08,41.78,2024-09-29,46.61,Sell,14 days,Fall by -2.800000%,-11.56,
2024-10-06,46.97,2025-07-27,49.51,Buy,209 days,Rise by -10.010000%,5.41,
2025-02-16,44.41,2025-06-01,45.52,Buy,74 days,Rise by 24.520000%,2.5,
2025-05-25,46.23,2025-07-27,49.51,Buy,44 days,Rise by 19.620000%,7.09,
2025-09-21,53.01,2025-09-21,53.01,Buy,0 days,Rise by 4.320000%,0.0,
