Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2012-03-18,9.25,2012-05-20,10.69,Buy,44 days,Rise by 23.040000%,15.56,
2013-03-24,12.89,2013-07-07,14.29,Sell,74 days,Fall by -9.010000%,-10.91,
2013-07-14,15.38,2013-11-17,18.46,Buy,89 days,Rise by 30.780000%,20.04,
2013-10-27,18.17,2013-12-22,20.11,Buy,39 days,Rise by 10.680000%,10.68,
2013-11-24,18.62,2013-12-22,20.11,Buy,19 days,Rise by -13.240000%,8.03,
2014-04-06,16.15,2014-05-25,15.61,Sell,34 days,Fall by 4.930000%,3.33,
2014-07-13,17.31,2015-03-01,19.01,Buy,164 days,Rise by -10.050000%,9.81,
2014-10-19,15.18,2014-11-16,16.39,Sell,19 days,Fall by 4.250000%,-7.96,
2014-10-26,14.35,2014-11-16,16.39,Sell,14 days,Fall by -1.280000%,-14.2,
2014-12-14,15.37,2015-02-01,17.73,Sell,34 days,Fall by -20.580000%,-15.36,
2015-02-08,18.71,2015-05-10,21.68,Buy,64 days,Rise by 18.920000%,15.87,
2015-08-02,26.81,2015-11-08,32.97,Buy,69 days,Rise by 25.570000%,22.98,
2015-09-20,27.01,2015-11-15,32.12,Buy,39 days,Rise by 24.620000%,18.9,
2016-10-09,41.97,2017-04-30,46.25,Buy,144 days,Rise by -11.800000%,10.19,
2017-04-30,46.25,2017-05-28,49.79,Buy,19 days,Rise by 10.880000%,7.65,
2019-03-24,88.24,2019-04-28,97.53,Buy,24 days,Rise by 13.950000%,10.53,
2019-07-14,100.55,2020-03-15,89.25,Buy,174 days,Rise by -11.670000%,-11.24,
2020-04-26,120.51,2020-06-28,134.64,Buy,44 days,Rise by 32.770000%,11.73,
2020-07-12,160.0,2021-05-09,164.58,Buy,214 days,Rise by 6.310000%,2.86,
2021-07-11,185.97,2023-09-03,138.12,Buy,559 days,Rise by -11.720000%,-25.73,
2021-08-08,167.25,2021-11-21,183.83,Sell,74 days,Fall by 14.710000%,-9.91,
2021-11-07,175.95,2023-09-03,138.12,Buy,474 days,Rise by -18.930000%,-21.5,
2022-01-09,162.55,2022-03-13,145.52,Sell,44 days,Fall by 10.400000%,10.48,
2022-05-08,114.77,2022-06-05,122.35,Sell,19 days,Fall by 20.730000%,-6.6,
2022-07-31,134.95,2023-09-03,138.12,Buy,284 days,Rise by -15.690000%,2.35,
2022-09-04,127.51,2022-10-16,106.9,Sell,29 days,Fall by 18.900000%,16.16,
2022-09-25,113.78,2022-10-23,119.32,Sell,19 days,Fall by 11.420000%,-4.87,
2022-11-06,90.98,2023-01-15,98.12,Sell,49 days,Fall by 7.670000%,-7.85,
2023-04-23,106.96,2023-06-11,123.43,Buy,34 days,Rise by 30.490000%,15.4,
2023-05-28,120.11,2023-07-02,130.36,Buy,24 days,Rise by 16.200000%,8.53,
2023-06-04,124.25,2023-07-23,130.0,Buy,34 days,Rise by 12.330000%,4.63,
2024-02-11,174.45,2024-05-26,180.75,Buy,74 days,Rise by 7.470000%,3.61,
2024-05-12,187.48,2024-12-01,207.89,Buy,144 days,Rise by 6.680000%,10.89,
2024-07-28,182.5,2024-09-01,178.5,Sell,24 days,Fall by 6.300000%,2.19,
2024-11-10,208.18,2024-12-29,223.75,Buy,34 days,Rise by 14.170000%,7.48,
2025-03-02,212.28,2025-04-06,171.0,Sell,24 days,Fall by 18.690000%,19.45,
2025-10-05,219.51,2025-11-02,244.22,Sell,19 days,Fall by -11.260000%,-11.26,
