Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2006-04-30,1.2384,2006-07-31,1.2303,2003-09-30-2004-12-31,1.1677-1.3097,Sell,65 days,0.65%,Fall by 12.16%,0.65%,
2006-07-31,1.2303,2006-07-31,1.2303,2004-12-31-2005-11-30,1.1291-1.3283,Buy,0 days,0.0%,Rise by 0%,0.65%,
2007-11-30,1.1321,2008-01-31,1.0807,2004-12-31-2005-11-30,1.1291-1.3283,Sell,44 days,4.54%,Fall by 3.5%,5.19%,
2009-04-30,1.1402,2009-04-30,1.1402,2003-09-30-2008-03-31,1.0448-1.3097,Sell,0 days,-0.0%,Fall by 0%,5.19%,
2010-01-31,1.0608,2010-01-31,1.0608,2008-03-31-2008-11-30,0.9652-1.2294,Buy,0 days,0.0%,Rise by 0%,5.19%,
2010-09-30,0.9767,2010-12-31,0.9345,2009-11-30-2010-06-30,0.9919-1.173,Sell,66 days,4.32%,Fall by 10.85%,9.51%,
2010-11-30,1.0011,2010-12-31,0.9345,2008-11-30-2009-11-30,1.0336-1.1475,Sell,23 days,6.65%,Fall by 10.85%,16.17%,
2010-12-31,0.9345,2011-04-30,0.8729,2008-03-31-2008-11-30,0.9652-1.2294,Sell,85 days,6.59%,Fall by -4.36%,22.76%,
2012-12-31,0.9126,2012-12-31,0.9126,2008-11-30-2011-08-31,0.8236-1.1475,Sell,0 days,-0.0%,Fall by 0%,22.76%,
2013-04-30,0.9371,2015-06-30,0.9259,2011-08-31-2012-07-31,0.7183-0.9962,Buy,565 days,-1.2%,Rise by 11.26%,21.56%,
2013-10-31,0.9003,2014-05-31,0.8979,2003-09-30-2011-08-31,0.8236-1.3097,Sell,151 days,0.27%,Fall by -7.47%,21.83%,
2015-06-30,0.9259,2015-11-30,1.0302,2012-07-31-2014-03-31,0.8897-0.9483,Sell,109 days,-11.26%,Fall by 6.22%,10.57%,
2016-07-31,0.9795,2016-07-31,0.9795,2011-08-31-2015-11-30,0.7183-1.0327,Buy,0 days,0.0%,Rise by 0%,10.57%,
2017-11-30,0.9844,2017-11-30,0.9844,2015-01-31-2017-01-31,0.7327-1.0332,Buy,0 days,0.0%,Rise by 0%,10.57%,
2019-09-30,0.9909,2019-10-31,0.9891,2017-01-31-2018-02-28,0.9468-0.9861,Sell,23 days,0.18%,Fall by 2.94%,10.75%,
2019-10-31,0.9891,2019-10-31,0.9891,2018-02-28-2019-04-30,0.9189-1.0229,Buy,0 days,0.0%,Rise by 0%,10.75%,
2020-07-31,0.9085,2021-03-31,0.9417,2018-02-28-2019-04-30,0.9189-1.0229,Sell,173 days,-3.65%,Fall by 2.0%,7.09%,
2023-03-31,0.9134,2023-07-31,0.8698,2019-04-30-2021-01-31,0.899-0.9932,Sell,86 days,4.77%,Fall by 3.04%,11.87%,
2023-07-31,0.8698,2023-09-30,0.9148,2021-01-31-2022-10-31,0.8755-1.0147,Sell,44 days,-5.17%,Fall by 8.12%,6.69%,
2023-09-30,0.9148,2023-09-30,0.9148,2015-01-31-2022-10-31,0.7327-1.0147,Buy,0 days,0.0%,Rise by 0%,6.69%,
2024-10-31,0.8663,2024-11-30,0.8823,2022-10-31-2023-12-31,0.8814-0.9779,Sell,21 days,-1.85%,Fall by 9.52%,4.85%,
2025-04-30,0.8234,2025-06-30,0.7983,2011-08-31-2015-11-30,0.7183-1.0327,Sell,43 days,3.05%,Fall by -0.74%,7.89%,
2025-05-31,0.822,2025-05-31,0.822,2015-01-31-2017-01-31,0.7327-1.0332,Sell,0 days,-0.0%,Fall by 0%,7.89%,
2025-08-31,0.8016,2025-08-31,0.8016,2011-08-31-2012-07-31,0.7183-0.9962,Sell,0 days,-0.0%,Fall by 0%,7.89%,
