Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2011-12-25,36.5,2012-03-18,38.01,Buy,59 days,Rise by 6.380000%,4.14,
2012-05-20,36.83,2012-07-01,38.77,Sell,29 days,Fall by -6.730000%,-5.27,
2013-11-24,52.22,2014-01-19,55.41,Buy,39 days,Rise by 13.980000%,6.11,
2014-03-02,59.52,2014-06-29,62.22,Buy,84 days,Rise by 5.230000%,4.54,
2014-12-07,66.65,2015-03-15,69.0,Buy,69 days,Rise by 9.770000%,3.53,
2015-02-22,68.8,2015-04-12,72.17,Buy,34 days,Rise by 6.340000%,4.9,
2015-05-24,73.16,2017-07-30,58.03,Buy,569 days,Rise by 1.410000%,-20.68,
2015-08-23,69.01,2015-10-25,63.58,Sell,44 days,Fall by 9.070000%,7.87,
2016-05-15,56.46,2016-07-17,60.49,Sell,44 days,Fall by 9.350000%,-7.14,
2016-06-26,56.17,2016-07-17,60.49,Sell,14 days,Fall by 8.880000%,-7.69,
2016-08-14,61.04,2016-09-25,59.36,Sell,29 days,Fall by 14.090000%,2.75,
2016-10-09,56.9,2016-11-13,54.35,Sell,24 days,Fall by 9.510000%,4.48,
2016-11-06,51.18,2017-02-19,55.25,Sell,74 days,Fall by -0.610000%,-7.95,
2017-01-22,51.91,2017-02-19,55.25,Sell,19 days,Fall by -2.950000%,-6.43,
2017-02-26,56.0,2017-06-11,57.72,Buy,74 days,Rise by 7.290000%,3.07,
2017-05-14,57.18,2017-07-02,59.06,Buy,34 days,Rise by 1.990000%,3.29,
2017-08-13,54.44,2017-09-17,57.59,Sell,24 days,Fall by -1.210000%,-5.79,
2017-08-20,54.07,2017-09-17,57.59,Sell,19 days,Fall by -1.900000%,-6.51,
2017-09-10,57.02,2017-10-22,58.32,Buy,29 days,Rise by 13.310000%,2.28,
2017-09-24,57.73,2018-01-07,61.35,Buy,74 days,Rise by 11.920000%,6.27,
2017-12-10,58.02,2018-01-14,62.86,Buy,24 days,Rise by 11.360000%,8.34,
2018-08-05,62.01,2018-09-16,62.99,Buy,29 days,Rise by 3.810000%,1.58,
2018-12-23,53.39,2019-01-13,57.43,Sell,14 days,Fall by -6.070000%,-7.57,
2019-04-14,58.51,2019-06-09,57.15,Sell,39 days,Fall by 6.440000%,2.32,
2019-11-03,59.71,2019-12-15,63.64,Buy,29 days,Rise by 11.660000%,6.58,
2020-08-02,63.02,2020-11-08,63.4,Sell,69 days,Fall by 6.520000%,-0.6,
2021-01-17,69.72,2021-06-06,71.98,Buy,99 days,Rise by 6.800000%,3.24,
2021-01-24,70.65,2021-06-13,74.46,Buy,99 days,Rise by 5.390000%,5.39,
2021-02-14,70.34,2021-06-06,71.98,Buy,79 days,Rise by 5.860000%,2.33,
2021-03-21,69.39,2021-06-06,71.98,Buy,54 days,Rise by 7.310000%,3.73,
2021-09-19,73.22,2021-12-26,76.74,Sell,69 days,Fall by 2.400000%,-4.81,
2021-11-28,73.42,2021-12-26,76.74,Sell,19 days,Fall by 0.610000%,-4.52,
2022-04-03,80.02,2023-02-12,78.11,Buy,224 days,Rise by -12.160000%,-2.39,
2022-06-19,72.97,2022-06-26,78.11,Sell,4 days,Fall by 7.850000%,-7.04,
2023-09-03,82.26,2024-02-04,85.84,Buy,109 days,Rise by 10.130000%,4.35,
2023-10-29,74.32,2023-12-24,80.77,Sell,39 days,Fall by -14.560000%,-8.68,
2024-02-11,87.26,2024-03-17,89.55,Buy,24 days,Rise by 3.940000%,2.62,
2024-08-25,98.11,2024-08-25,98.11,Buy,0 days,Rise by -11.740000%,0.0,
2024-11-10,90.95,2024-12-15,87.82,Sell,24 days,Fall by 6.200000%,3.44,
