Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
1979-09-30,1.8,1982-06-30,1.59,Buy,716 days,Rise by 2.610000%,-11.3,
1983-03-31,2.94,1985-06-30,5.44,Buy,586 days,Rise by 16.490000%,85.11,
1985-03-31,4.59,1986-12-31,5.38,Buy,456 days,Rise by 46.940000%,17.01,
1986-03-31,6.19,1988-09-30,7.03,Buy,653 days,Rise by -13.130000%,13.64,
1989-06-30,11.31,1994-03-31,11.44,Buy,1238 days,Rise by -14.360000%,1.1,
1989-09-30,13.12,1994-03-31,11.44,Buy,1172 days,Rise by -28.570000%,-12.86,
1992-03-31,11.38,1996-03-31,20.03,Buy,1043 days,Rise by 20.050000%,76.1,
1994-03-31,11.44,1995-06-30,13.41,Sell,325 days,Fall by 1.370000%,-17.21,
1995-12-31,17.41,1997-03-31,27.75,Buy,324 days,Rise by 85.460000%,59.43,
2004-03-31,40.49,2005-06-30,45.61,Buy,325 days,Rise by 16.050000%,12.65,
2008-03-31,37.91,2008-09-30,35.0,Sell,130 days,Fall by 62.860000%,7.68,
2009-03-31,6.82,2009-06-30,13.2,Sell,64 days,Fall by -92.080000%,-93.55,
2017-03-31,23.59,2018-09-30,29.46,Buy,390 days,Rise by 27.130000%,24.88,
2018-03-31,29.99,2020-12-31,30.31,Buy,717 days,Rise by -17.840000%,1.07,
