Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2012-04-29,11.39,2012-05-13,13.25,Sell,9 days,Fall by -41.350000%,-16.33
2012-10-28,16.19,2012-12-02,16.5,Buy,24 days,Rise by 19.090000%,1.91
2012-11-11,16.73,2013-02-17,18.47,Buy,69 days,Rise by 15.240000%,10.4
2012-11-18,16.77,2013-02-17,18.47,Buy,64 days,Rise by 14.970000%,10.14
2013-06-09,23.12,2013-09-01,26.01,Buy,59 days,Rise by 20.980000%,12.5
2013-10-13,27.86,2013-12-15,29.15,Buy,44 days,Rise by 62.420000%,4.63
2014-04-27,39.58,2014-06-22,44.19,Buy,39 days,Rise by 19.230000%,11.65
2014-05-25,40.55,2014-06-22,44.19,Buy,19 days,Rise by 16.370000%,8.98
2014-06-08,45.25,2015-04-19,54.09,Buy,224 days,Rise by 4.290000%,19.54
2014-08-03,44.78,2014-12-14,46.78,Buy,94 days,Rise by -12.840000%,4.47
2014-09-21,41.8,2014-11-02,44.1,Sell,29 days,Fall by -7.780000%,-5.5
2015-03-01,46.88,2015-03-29,52.33,Sell,19 days,Fall by -9.320000%,-11.63
2015-04-05,53.83,2015-08-09,57.63,Buy,89 days,Rise by 19.520000%,7.06
2015-07-19,57.44,2015-09-27,60.17,Buy,49 days,Rise by 18.330000%,4.75
2015-10-11,67.97,2016-04-24,73.97,Buy,139 days,Rise by 2.530000%,8.83
2016-04-24,73.97,2016-08-07,78.74,Buy,74 days,Rise by 18.680000%,6.45
2016-08-21,84.91,2017-03-19,87.3,Buy,149 days,Rise by 5.280000%,2.81
2016-11-20,89.39,2017-06-25,98.65,Buy,154 days,Rise by 2.330000%,10.36
2017-02-12,83.1,2017-06-04,100.08,Sell,79 days,Fall by -0.200000%,-20.43
2017-06-11,102.12,2018-02-11,101.0,Buy,174 days,Rise by -10.770000%,-1.1
2017-10-29,95.59,2017-12-31,100.89,Buy,44 days,Rise by 11.640000%,5.54
2018-06-17,117.1,2018-09-09,129.45,Buy,59 days,Rise by 11.100000%,10.55
2018-08-26,124.75,2018-09-23,129.54,Buy,19 days,Rise by -12.120000%,3.84
2018-11-04,118.6,2019-01-06,108.86,Sell,44 days,Fall by 12.450000%,8.21
2018-11-18,109.63,2019-01-20,119.86,Sell,44 days,Fall by -68.910000%,-9.33
2020-02-16,227.42,2020-12-20,221.52,Buy,219 days,Rise by -39.640000%,-2.59
2020-09-06,206.29,2020-12-13,221.38,Buy,69 days,Rise by 14.930000%,7.31
2021-01-31,237.09,2021-08-29,244.78,Buy,149 days,Rise by -10.560000%,3.24
2021-02-28,210.59,2021-07-11,236.0,Sell,94 days,Fall by 1.150000%,-12.07
2021-03-14,226.98,2021-08-08,245.62,Buy,104 days,Rise by 12.120000%,8.21
2021-04-04,217.43,2021-07-11,236.0,Sell,69 days,Fall by 4.260000%,-8.54
2021-05-23,208.16,2021-07-11,236.0,Sell,34 days,Fall by -14.880000%,-13.37
2021-08-01,244.37,2023-01-01,209.16,Buy,369 days,Rise by 5.950000%,-14.41
2021-11-14,212.04,2022-01-02,199.62,Sell,34 days,Fall by 11.360000%,5.86
2021-11-21,203.92,2022-02-06,182.0,Sell,54 days,Fall by 13.390000%,10.75
2022-05-15,139.63,2022-07-10,146.62,Sell,39 days,Fall by -24.580000%,-5.01
2022-10-30,195.69,2022-12-04,218.0,Buy,24 days,Rise by 11.880000%,11.4
2023-03-12,213.22,2023-05-14,244.22,Sell,44 days,Fall by -10.320000%,-14.54
2023-04-16,215.51,2023-05-28,245.4,Buy,29 days,Rise by 17.280000%,13.87
2024-01-21,287.79,2024-03-03,311.79,Buy,29 days,Rise by 9.220000%,8.34
2024-01-28,298.04,2024-03-10,307.01,Buy,29 days,Rise by 5.470000%,3.01
2024-05-19,234.01,2024-06-16,268.41,Sell,19 days,Fall by 11.570000%,-14.7
2024-08-04,227.02,2024-10-06,208.75,Sell,44 days,Fall by 10.290000%,8.05
2024-08-18,218.01,2024-10-13,212.0,Sell,39 days,Fall by 4.340000%,2.76
2024-09-22,206.93,2024-11-17,232.48,Sell,39 days,Fall by -0.780000%,-12.35
2024-11-17,232.48,2025-02-23,239.07,Buy,69 days,Rise by 4.180000%,2.83
2025-02-02,238.35,2025-02-02,238.35,Buy,0 days,Rise by -11.710000%,0.0
2025-08-03,189.18,2025-08-17,216.05,Sell,9 days,Fall by -18.420000%,-14.2
2025-09-14,236.56,2025-09-14,236.56,Buy,0 days,Rise by -5.300000%,0.0
