Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2005-06-30,4.68,2005-11-30,2.26,Sell,108 days,Fall by 51.710000%,51.71,
2008-02-29,2.6,2009-07-31,3.98,Buy,369 days,Rise by 16.150000%,53.08,
2009-08-31,4.0,2010-03-31,5.35,Buy,151 days,Rise by 256.000000%,33.75,
2011-04-30,10.21,2012-04-30,11.75,Buy,259 days,Rise by 28.010000%,15.08,
2011-06-30,14.0,2012-11-30,16.5,Buy,370 days,Rise by -27.000000%,17.86,
2012-08-31,14.82,2013-01-31,17.84,Buy,108 days,Rise by 207.760000%,20.38,
2013-06-30,23.97,2013-12-31,33.15,Buy,130 days,Rise by 90.280000%,38.3,
2013-09-30,27.58,2014-03-31,35.64,Buy,129 days,Rise by 65.370000%,29.22,
2015-08-31,63.49,2016-07-31,76.99,Buy,239 days,Rise by 20.260000%,21.26,
2016-08-31,86.24,2017-09-30,91.68,Buy,282 days,Rise by 15.960000%,6.31,
2016-11-30,86.65,2017-09-30,91.68,Buy,217 days,Rise by 15.410000%,5.8,
2017-09-30,91.68,2018-06-30,117.21,Sell,194 days,Fall by -23.200000%,-27.85,
2019-05-31,164.97,2019-11-30,200.74,Buy,130 days,Rise by 27.300000%,21.68,
2021-03-31,212.94,2022-03-31,165.57,Sell,260 days,Fall by 22.290000%,22.25,
2021-12-31,199.62,2022-05-31,142.85,Sell,106 days,Fall by 28.440000%,28.44,
2023-04-30,225.95,2023-09-30,241.53,Buy,109 days,Rise by 40.960000%,6.9,
2023-05-31,246.02,2024-03-31,286.4,Buy,217 days,Rise by 29.470000%,16.41,
2023-06-30,252.75,2024-03-31,286.4,Buy,195 days,Rise by 26.020000%,13.31,
2023-12-31,278.49,2023-12-31,278.49,Buy,0 days,Rise by -18.070000%,0.0,
2024-05-31,228.16,2025-06-30,213.9,Sell,280 days,Fall by 13.220000%,6.25,
2025-04-30,198.0,2025-04-30,198.0,Sell,0 days,Fall by -13.150000%,0.0,
