Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2007-05-13,7.6181,2007-09-02,8.0584,2006-04-09-2006-08-27,6.2089-6.8519,Sell,79 days,-5.78%,Fall by 18.03%,-5.78%,
2008-01-06,7.3979,2019-09-29,8.49,2006-08-27-2007-07-29,5.9007-8.5428,Buy,3059 days,14.76%,Rise by -18.73%,8.98%,
2008-01-20,6.6053,2008-02-10,6.8607,2005-11-13-2007-07-29,5.7422-8.5428,Sell,14 days,-3.87%,Fall by 2.44%,5.12%,
2008-06-08,7.7942,2008-06-15,7.4419,2007-07-29-2008-01-27,6.6053-7.9263,Sell,4 days,4.52%,Fall by 14.79%,9.64%,
2008-07-06,6.8695,2008-07-06,6.8695,2006-08-27-2008-05-04,5.9007-8.9391,Sell,0 days,-0.0%,Fall by 0%,9.64%,
2008-08-03,7.4507,2008-08-03,7.4507,2008-01-27-2008-05-04,6.0856-8.9391,Buy,0 days,0.0%,Rise by 0%,9.64%,
2008-10-19,6.2178,2008-11-16,6.3851,2008-05-04-2008-07-20,6.7109-8.1025,Sell,19 days,-2.69%,Fall by 15.86%,6.95%,
2009-02-15,5.7686,2009-02-15,5.7686,2006-04-09-2008-11-30,6.0328-6.8519,Sell,0 days,-0.0%,Fall by 0%,6.95%,
2009-06-21,5.1345,2009-06-28,4.976,2006-04-09-2009-04-19,5.1521-6.8519,Sell,4 days,3.09%,Fall by -1.95%,10.03%,
2009-09-13,5.3371,2009-09-27,5.0728,2008-09-14-2009-04-19,5.1521-7.3979,Sell,9 days,4.95%,Fall by -0.7%,14.98%,
2009-10-18,5.4604,2019-09-29,8.49,2009-04-19-2009-08-09,4.8086-5.9007,Buy,2594 days,55.48%,Rise by -18.73%,70.47%,
2010-05-16,5.4163,2010-05-23,5.2402,2009-08-09-2010-02-21,5.02-5.4868,Sell,4 days,3.25%,Fall by 4.87%,73.72%,
2010-08-15,5.1081,2010-08-15,5.1081,2010-02-21-2010-04-18,4.8967-5.7246,Buy,0 days,0.0%,Rise by 0%,73.72%,
2011-02-27,5.6303,2011-03-20,5.286,2010-04-18-2010-08-01,5.064-5.6189,Sell,14 days,6.12%,Fall by 11.14%,79.83%,
2011-04-10,5.2951,2021-02-07,8.15,2010-02-21-2011-01-23,4.8967-5.7657,Buy,2564 days,53.92%,Rise by -17.06%,133.75%,
2011-07-31,4.8279,2011-07-31,4.8279,2010-02-21-2011-01-23,4.8967-5.7657,Sell,0 days,-0.0%,Fall by 0%,133.75%,
2011-11-20,5.1367,2011-12-18,4.9649,2011-01-23-2011-08-14,4.7158-5.5762,Sell,19 days,3.34%,Fall by 8.99%,137.09%,
2012-06-10,4.5871,2012-07-01,4.7042,2011-10-16-2012-04-01,4.6262-5.28,Sell,14 days,-2.55%,Fall by -7.14%,134.54%,
2013-05-26,5.19,2013-06-16,4.95,2008-09-14-2011-08-14,4.7158-7.3979,Sell,14 days,4.62%,Fall by -4.04%,139.17%,
2013-07-14,5.5,2013-09-15,5.15,2010-02-21-2013-04-21,4.8967-5.82,Buy,44 days,-6.36%,Rise by 0.39%,132.8%,
2013-09-29,5.47,2013-10-27,5.2,2011-08-14-2013-04-21,4.4356-5.82,Buy,19 days,-4.94%,Rise by -0.58%,127.87%,
2013-11-24,4.85,2014-03-02,5.35,2010-02-21-2013-04-21,4.8967-5.82,Sell,69 days,-10.31%,Fall by 0.37%,117.56%,
2014-06-08,5.38,2014-06-08,5.38,2013-04-21-2013-12-08,4.95-5.12,Sell,0 days,-0.0%,Fall by 0%,117.56%,
2014-09-21,5.6,2015-03-01,6.18,2013-12-08-2014-05-04,4.53-5.8,Buy,114 days,10.36%,Rise by -10.03%,127.91%,
2014-12-14,6.26,2021-02-07,8.15,2005-11-13-2008-05-04,5.7422-8.9391,Buy,1604 days,30.19%,Rise by -17.06%,158.11%,
2014-12-21,6.2,2015-02-01,7.07,2007-07-29-2011-08-14,4.7158-7.9263,Sell,29 days,-14.03%,Fall by 15.13%,144.07%,
2015-04-19,5.86,2019-09-29,8.49,2013-12-08-2015-02-08,4.53-7.3,Buy,1159 days,44.88%,Rise by -18.73%,188.95%,
2015-04-26,5.61,2015-05-17,5.64,2010-02-21-2015-02-08,4.8967-7.3,Sell,14 days,-0.53%,Fall by 10.82%,188.42%,
2015-05-17,5.64,2015-05-17,5.64,2010-02-21-2015-02-08,4.8967-7.3,Buy,0 days,0.0%,Rise by 0%,188.42%,
2015-05-31,6.15,2015-06-14,5.43,2013-12-08-2015-02-08,4.53-7.3,Sell,9 days,11.71%,Fall by 10.5%,200.13%,
2015-06-07,6.08,2015-06-14,5.43,2011-08-14-2015-02-08,4.4356-7.3,Sell,4 days,10.69%,Fall by 10.5%,210.82%,
2015-08-16,5.16,2021-01-31,8.17,2011-08-14-2015-02-08,4.4356-7.3,Buy,1424 days,58.33%,Rise by -13.46%,269.15%,
2015-12-13,4.72,2015-12-27,4.72,2013-12-08-2014-05-04,4.53-5.8,Sell,9 days,-0.0%,Fall by 7.2%,269.15%,
2016-02-07,4.45,2016-02-28,4.56,2011-08-14-2013-04-21,4.4356-5.82,Sell,14 days,-2.47%,Fall by -12.5%,266.68%,
2016-07-03,5.28,2016-07-17,5.33,2015-02-08-2016-02-14,4.48-7.03,Sell,9 days,-0.95%,Fall by 10.13%,265.73%,
2016-07-17,5.33,2021-02-07,8.15,2009-04-19-2015-02-08,4.8086-7.3,Buy,1189 days,52.91%,Rise by -17.06%,318.64%,
2016-09-04,5.18,2017-09-10,5.43,2016-02-14-2016-05-29,4.35-5.49,Buy,264 days,4.83%,Rise by 6.26%,323.47%,
2016-11-13,4.35,2016-11-27,4.6,2016-02-14-2016-05-29,4.35-5.49,Sell,9 days,-5.75%,Fall by -11.09%,317.72%,
2017-03-05,4.84,2017-03-05,4.84,2006-04-09-2016-11-13,4.81-6.8519,Sell,0 days,-0.0%,Fall by 0%,317.72%,
2017-05-14,5.23,2017-06-11,5.17,2016-05-29-2016-11-13,4.81-5.4,Sell,19 days,1.15%,Fall by -5.22%,318.87%,
2017-09-24,5.493,2017-09-24,5.493,2008-09-14-2016-11-13,4.81-7.3979,Sell,0 days,-0.0%,Fall by 0%,318.87%,
2018-02-25,5.25,2021-02-07,8.15,2016-11-13-2017-11-05,4.35-5.85,Buy,769 days,55.24%,Rise by -17.06%,374.1%,
2018-07-29,5.82,2018-08-19,5.8,2017-11-05-2018-04-01,5.29-5.65,Sell,14 days,0.34%,Fall by 4.48%,374.45%,
2018-08-19,5.8,2018-10-28,5.54,2016-02-14-2018-06-24,4.35-5.96,Buy,49 days,-4.48%,Rise by 25.27%,369.97%,
2018-08-26,5.75,2018-11-04,5.63,2018-04-01-2018-06-24,5.15-5.96,Buy,49 days,-2.09%,Rise by 23.27%,367.88%,
2019-10-13,8.96,2019-10-20,8.45,2018-06-24-2018-11-04,5.73-5.81,Sell,4 days,5.69%,Fall by 14.44%,373.57%,
2019-10-27,7.67,2019-11-03,7.21,2016-11-13-2019-10-13,4.35-9.05,Sell,4 days,6.0%,Fall by 16.5%,379.57%,
2019-11-03,7.21,2019-11-17,6.9,2010-02-21-2019-10-13,4.8967-9.05,Sell,9 days,4.3%,Fall by 12.75%,383.87%,
2019-11-17,6.9,2020-03-15,6.02,2018-04-01-2019-10-13,5.15-9.05,Sell,84 days,12.75%,Fall by 6.64%,396.62%,
2019-11-24,6.85,2019-12-08,7.23,2018-11-04-2019-10-13,5.48-9.05,Sell,9 days,-5.55%,Fall by 16.74%,391.07%,
2019-12-08,7.23,2021-01-31,8.17,2016-11-13-2019-10-13,4.35-9.05,Buy,299 days,13.0%,Rise by -13.46%,404.07%,
2020-03-22,5.3,2020-04-05,5.94,2018-04-01-2018-06-24,5.15-5.96,Sell,9 days,-12.08%,Fall by 5.39%,392.0%,
2020-07-26,5.86,2021-01-31,8.17,2018-04-01-2019-10-13,5.15-9.05,Buy,134 days,39.42%,Rise by -13.46%,431.42%,
2020-08-16,6.13,2020-10-04,6.93,2018-06-24-2020-03-29,5.98-5.81,Sell,34 days,-13.05%,Fall by 3.17%,418.37%,
2021-01-17,9.55,2021-01-24,9.19,2018-11-04-2021-01-10,5.48-11.16,Sell,4 days,3.77%,Fall by 21.65%,422.14%,
2021-01-24,9.19,2021-01-31,8.17,2020-03-29-2021-01-10,4.54-11.16,Sell,4 days,11.1%,Fall by 13.46%,433.24%,
2021-01-31,8.17,2021-02-14,7.2,2016-11-13-2021-01-10,4.35-11.16,Sell,9 days,11.87%,Fall by -11.25%,445.11%,
2021-02-14,7.2,2021-02-28,6.84,2019-10-13-2020-03-29,5.98-8.71,Sell,9 days,5.0%,Fall by -17.11%,450.11%,
2021-03-21,7.07,2021-03-21,7.07,2018-11-04-2021-01-10,5.48-11.16,Buy,0 days,0.0%,Rise by 0%,450.11%,
2021-09-05,8.25,2021-09-05,8.25,2020-03-29-2021-01-10,4.54-11.16,Buy,0 days,0.0%,Rise by 0%,450.11%,
2021-10-03,8.45,2021-10-03,8.45,2016-11-13-2021-01-10,4.35-11.16,Buy,0 days,0.0%,Rise by 0%,450.11%,
2021-12-26,7.89,2025-01-26,9.6,2018-11-04-2019-10-13,5.48-9.05,Buy,804 days,21.67%,Rise by -11.25%,471.78%,
2022-04-10,7.85,2022-05-15,7.4,2021-06-20-2022-01-30,7.9-8.1,Sell,24 days,5.73%,Fall by 4.46%,477.52%,
2022-10-16,7.14,2022-10-16,7.14,2021-06-20-2022-06-19,7.41-8.1,Sell,0 days,-0.0%,Fall by 0%,477.52%,
2023-07-02,8.1,2023-10-29,7.8,2023-01-15-2023-03-26,7.68-7.75,Sell,84 days,3.7%,Fall by -6.54%,481.22%,
2023-11-12,7.82,2024-07-14,8.55,2022-06-19-2023-08-20,6.82-8.64,Buy,174 days,9.34%,Rise by 1.4%,490.55%,
2024-07-21,8.5,2024-07-28,8.55,2023-08-20-2023-11-26,7.75-8.3,Sell,4 days,-0.59%,Fall by 6.2%,489.97%,
2024-08-25,8.74,2025-02-23,9.12,2023-11-26-2024-06-23,7.5-9.43,Buy,129 days,4.35%,Rise by 1.97%,494.31%,
2025-02-09,9.31,2025-03-09,9.02,2024-06-23-2024-09-29,8.34-8.78,Sell,19 days,3.11%,Fall by 0.55%,497.43%,
2025-03-16,8.79,2025-03-16,8.79,2023-11-26-2025-01-05,7.5-9.8,Buy,0 days,0.0%,Rise by 0%,497.43%,
2025-04-06,9.2,2025-04-06,9.2,2024-09-29-2025-01-05,7.86-9.8,Buy,0 days,0.0%,Rise by 0%,497.43%,
2025-06-22,8.97,2025-06-22,8.97,2021-01-10-2025-03-23,8.9-8.84,Sell,0 days,-0.0%,Fall by 0%,497.43%,
