Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2004-10-31,4.15,2005-09-30,4.64,Buy,238 days,Rise by -10.880000%,11.82,
2006-05-31,4.41,2006-08-31,5.61,Sell,65 days,Fall by -39.520000%,-27.05,
2006-10-31,6.51,2010-06-30,7.49,Buy,955 days,Rise by -2.230000%,14.99,
2006-11-30,6.69,2010-09-30,8.41,Buy,999 days,Rise by -10.870000%,25.74,
2008-02-29,4.86,2008-05-31,6.14,Sell,65 days,Fall by 14.410000%,-26.18,
2008-07-31,4.92,2009-01-31,3.32,Sell,131 days,Fall by 37.620000%,32.57,
2011-02-28,8.34,2011-11-30,6.45,Sell,196 days,Fall by 22.610000%,22.61,
2012-05-31,5.26,2013-01-31,6.59,Sell,174 days,Fall by 2.160000%,-25.23,
2013-02-28,6.74,2014-07-31,6.85,Buy,369 days,Rise by -14.020000%,1.65,
2013-05-31,5.22,2013-10-31,6.63,Sell,108 days,Fall by -23.190000%,-27.09,
2013-11-30,6.75,2014-11-30,8.73,Buy,259 days,Rise by 29.290000%,29.29,
2014-11-30,8.73,2016-02-29,8.41,Buy,324 days,Rise by -11.280000%,-3.67,
2016-07-31,8.22,2017-02-28,7.57,Sell,150 days,Fall by 16.190000%,7.85,
2016-08-31,7.93,2017-02-28,7.57,Sell,128 days,Fall by 13.180000%,4.54,
2017-11-30,7.78,2018-04-30,8.84,Buy,106 days,Rise by 33.480000%,13.56,
2018-07-31,10.09,2019-09-30,11.37,Buy,303 days,Rise by 8.330000%,12.69,
2019-08-31,11.49,2020-11-30,15.22,Buy,324 days,Rise by -12.360000%,32.46,
2020-10-31,14.27,2021-03-31,18.72,Buy,106 days,Rise by 66.920000%,31.18,
2023-03-31,17.44,2024-01-31,19.86,Sell,217 days,Fall by 4.190000%,-13.88,
2023-08-31,17.37,2024-10-31,20.91,Buy,304 days,Rise by 14.910000%,20.38,
2024-01-31,19.86,2024-11-30,22.07,Buy,217 days,Rise by 17.220000%,11.13,
2024-08-31,23.28,2024-08-31,23.28,Buy,0 days,Rise by -13.660000%,0.0,
2025-02-28,20.1,2025-07-31,16.72,Sell,108 days,Fall by 16.820000%,16.82,
