Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2007-11-25,3.88,2007-12-02,3.7,2007-01-28-2007-08-19,4.07-4.5,Sell,4 days,4.64%,Fall by 10.0%,4.64%
2008-10-12,2.9,2008-10-26,3.1,2008-03-23-2008-09-14,2.87-3.65,Sell,9 days,-6.9%,Fall by 9.68%,-2.26%
2008-10-19,3.13,2008-10-19,3.13,2006-07-16-2008-03-23,3.2-3.99,Sell,0 days,-0.0%,Fall by 0%,-2.26%
2009-02-15,3.12,2009-02-15,3.12,2006-07-16-2008-11-30,2.95-3.99,Sell,0 days,-0.0%,Fall by 0%,-2.26%
2009-06-14,2.95,2009-06-14,2.95,2007-01-28-2009-04-12,2.81-4.5,Sell,0 days,-0.0%,Fall by 0%,-2.26%
2009-09-20,3.2,2009-10-04,3.02,2008-09-14-2009-04-12,2.81-3.4,Sell,9 days,5.63%,Fall by 0.33%,3.37%
2010-03-07,3.09,2016-07-10,6.54,2009-04-12-2010-01-24,2.64-3.46,Buy,1654 days,111.65%,Rise by 7.65%,115.02%
2010-07-11,2.67,2010-08-08,2.75,2009-04-12-2010-01-24,2.64-3.46,Sell,19 days,-3.0%,Fall by -7.27%,112.02%
2010-12-12,3.05,2010-12-12,3.05,2008-09-14-2010-07-25,2.71-3.4,Sell,0 days,-0.0%,Fall by 0%,112.02%
2011-03-27,3.2,2011-04-03,3.24,2006-07-16-2010-07-25,2.71-3.99,Sell,4 days,-1.25%,Fall by 2.78%,110.77%
2011-07-17,3.36,2011-08-28,3.15,2007-01-28-2010-07-25,2.71-4.5,Sell,29 days,6.25%,Fall by -15.87%,117.02%
2011-08-28,3.15,2012-06-10,3.75,2010-07-25-2011-06-12,2.64-3.54,Buy,204 days,19.05%,Rise by 17.33%,136.07%
2011-10-09,3.33,2012-12-02,4.35,2009-04-12-2011-06-12,2.64-3.54,Buy,299 days,30.63%,Rise by 5.75%,166.7%
2013-07-07,4.12,2013-12-01,4.54,2010-07-25-2013-05-26,2.64-4.6,Sell,104 days,-10.19%,Fall by -0.22%,156.51%
2013-07-21,4.1,2015-04-05,6.17,2008-03-23-2013-05-26,2.87-4.6,Buy,444 days,50.49%,Rise by -10.05%,206.99%
2013-08-04,4.06,2013-08-25,4.16,2008-03-23-2013-05-26,2.87-4.6,Sell,14 days,-2.46%,Fall by -9.37%,204.53%
2015-04-05,6.17,2015-06-21,5.98,2014-06-01-2014-08-10,4.95-4.97,Sell,54 days,3.08%,Fall by 10.87%,207.61%
2015-07-12,5.65,2015-08-30,5.33,2013-07-07-2015-03-01,3.95-6.4,Sell,34 days,5.66%,Fall by -11.07%,213.27%
