Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2007-06-30,3.93,2007-09-30,3.8,2003-09-30-2007-01-31,1.73-4.95,Sell,64 days,3.31%,Fall by 11.05%,3.31%,
2009-02-28,2.95,2009-06-30,2.83,2007-01-31-2008-03-31,3.46-4.43,Sell,86 days,4.07%,Fall by 1.41%,7.38%,
2010-04-30,3.18,2010-04-30,3.18,2003-09-30-2007-01-31,1.73-4.95,Buy,0 days,0.0%,Rise by 0%,7.38%,
2011-11-30,3.35,2011-11-30,3.35,2007-01-31-2010-07-31,2.85-4.43,Sell,0 days,-0.0%,Fall by 0%,7.38%,
2013-07-31,4.06,2013-11-30,4.54,2010-07-31-2013-05-31,2.64-4.6,Sell,87 days,-11.82%,Fall by -15.64%,-4.45%,
2015-07-31,5.78,2015-08-31,5.25,2013-07-31-2015-02-28,3.95-6.4,Sell,21 days,9.17%,Fall by -21.71%,4.72%,
2015-08-31,5.25,2015-10-31,5.89,2010-07-31-2015-02-28,2.64-6.4,Sell,44 days,-12.19%,Fall by -8.49%,-7.47%,
2015-10-31,5.89,2018-09-30,7.82,2003-09-30-2015-02-28,1.73-6.4,Buy,759 days,32.77%,Rise by 8.7%,25.3%,
2018-02-28,7.38,2018-11-30,7.0,2015-08-31-2017-08-31,5.2-8.19,Sell,197 days,5.15%,Fall by -10.0%,30.45%,
2018-04-30,7.49,2018-09-30,7.82,2013-07-31-2017-08-31,3.95-8.19,Buy,109 days,4.41%,Rise by 8.7%,34.85%,
2018-10-31,7.38,2018-11-30,7.0,2018-02-28-2018-06-30,7.26-8.4,Sell,22 days,5.15%,Fall by -10.0%,40.0%,
2018-11-30,7.0,2018-11-30,7.0,2010-07-31-2018-06-30,2.64-8.4,Sell,0 days,-0.0%,Fall by 0%,40.0%,
2019-01-31,7.58,2019-01-31,7.58,2015-08-31-2018-06-30,5.2-8.4,Buy,0 days,0.0%,Rise by 0%,40.0%,
2019-10-31,7.7,2019-12-31,8.5,2017-08-31-2018-11-30,7.5-7.67,Sell,43 days,-10.39%,Fall by 19.53%,29.61%,
2019-12-31,8.5,2019-12-31,8.5,2018-11-30-2019-05-31,6.7-8.84,Buy,0 days,0.0%,Rise by 0%,29.61%,
2020-02-29,7.25,2020-03-31,5.5,2018-02-28-2019-05-31,7.26-8.84,Sell,21 days,24.14%,Fall by -119.64%,53.75%,
2020-03-31,5.5,2020-04-30,6.68,2018-11-30-2019-05-31,6.7-8.84,Sell,22 days,-21.45%,Fall by -80.84%,32.3%,
2020-05-31,6.84,2020-05-31,6.84,2013-07-31-2015-02-28,3.95-6.4,Buy,0 days,0.0%,Rise by 0%,32.3%,
2020-07-31,7.01,2020-09-30,7.75,2013-07-31-2017-08-31,3.95-8.19,Sell,43 days,-10.56%,Fall by -55.87%,21.74%,
2020-10-31,8.4,2020-10-31,8.4,2010-07-31-2017-08-31,2.64-8.19,Buy,0 days,0.0%,Rise by 0%,21.74%,
2021-12-31,12.85,2022-01-31,12.08,2019-05-31-2020-03-31,7.7-8.05,Sell,21 days,5.99%,Fall by 24.25%,27.73%,
2022-01-31,12.08,2022-01-31,12.08,2018-11-30-2021-07-31,6.7-13.85,Buy,0 days,0.0%,Rise by 0%,27.73%,
2022-05-31,11.0,2022-06-30,9.15,2013-07-31-2021-07-31,3.95-13.85,Sell,22 days,16.82%,Fall by 9.07%,44.55%,
2022-06-30,9.15,2022-07-31,10.32,2020-03-31-2021-07-31,4.5-13.85,Sell,21 days,-12.79%,Fall by 12.6%,31.76%,
2022-08-31,10.22,2022-09-30,9.8,2018-02-28-2021-07-31,7.26-13.85,Sell,22 days,4.11%,Fall by 15.1%,35.87%,
2023-09-30,8.16,2023-09-30,8.16,2020-03-31-2021-07-31,4.5-13.85,Buy,0 days,0.0%,Rise by 0%,35.87%,
2023-12-31,8.5,2023-12-31,8.5,2010-07-31-2019-05-31,2.64-8.84,Buy,0 days,0.0%,Rise by 0%,35.87%,
