Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2003-05-31,15.12,2003-08-31,20.04,Sell,64 days,Fall by -134.750000%,-32.59
2005-12-31,52.13,2007-03-31,62.93,Buy,324 days,Rise by 32.350000%,20.73
2007-08-31,54.26,2008-03-31,48.61,Sell,150 days,Fall by 12.360000%,10.42
2011-05-31,83.7,2011-10-31,68.74,Sell,108 days,Fall by 17.880000%,17.88
2013-05-31,61.43,2013-07-31,82.12,Sell,42 days,Fall by -54.490000%,-33.68
2013-08-31,90.68,2014-04-30,97.94,Buy,171 days,Rise by 23.500000%,8.01
2014-02-28,111.98,2015-07-31,106.85,Buy,369 days,Rise by -0.080000%,-4.59
2016-09-30,89.8,2017-07-31,108.17,Sell,215 days,Fall by -9.200000%,-20.45
2016-10-31,86.64,2017-07-31,108.17,Sell,194 days,Fall by -13.180000%,-24.84
2017-08-31,112.16,2019-02-28,138.34,Buy,389 days,Rise by -12.440000%,23.34
2018-04-30,104.53,2018-09-30,121.5,Sell,109 days,Fall by 8.660000%,-16.23
2020-02-29,110.72,2020-07-31,140.48,Sell,108 days,Fall by -86.750000%,-26.87
2020-03-31,98.35,2020-07-31,140.48,Sell,87 days,Fall by -100.430000%,-42.83
2020-04-30,95.48,2020-07-31,140.48,Sell,65 days,Fall by -102.440000%,-47.13
2020-11-30,175.25,2021-04-30,246.38,Buy,108 days,Rise by 104.090000%,40.58
2021-01-31,208.95,2021-08-31,320.48,Buy,150 days,Rise by 71.180000%,53.37
2021-04-30,246.38,2021-09-30,317.05,Buy,108 days,Rise by 45.180000%,28.69
2021-07-31,293.58,2021-12-31,357.68,Buy,108 days,Rise by 21.830000%,21.83
2024-01-31,239.08,2024-10-31,275.9,Buy,195 days,Rise by 30.460000%,15.4
2024-02-29,259.3,2025-01-31,311.9,Buy,240 days,Rise by 20.290000%,20.29
2024-08-31,269.2,2024-08-31,269.2,Buy,0 days,Rise by 15.860000%,0.0
2024-10-31,275.9,2024-10-31,275.9,Buy,0 days,Rise by -12.470000%,0.0
2025-01-31,311.9,2025-01-31,311.9,Buy,0 days,Rise by -14.720000%,0.0
