Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2013-04-14,26.82,2013-05-12,24.59,Sell,19 days,Fall by 10.780000%,8.31,
2014-01-19,24.49,2014-03-09,27.92,Buy,34 days,Rise by 20.990000%,14.01,
2014-02-23,28.74,2016-04-17,21.9,Buy,559 days,Rise by -14.790000%,-23.8,
2014-06-29,27.62,2016-04-17,21.9,Buy,469 days,Rise by -14.630000%,-20.71,
2014-07-13,29.28,2016-04-17,21.9,Buy,459 days,Rise by -10.350000%,-25.2,
2015-01-18,27.92,2016-04-17,21.9,Buy,324 days,Rise by -15.080000%,-21.56,
2015-03-22,25.48,2016-04-17,21.9,Buy,279 days,Rise by -11.260000%,-14.05,
2015-06-07,23.23,2015-07-19,17.78,Sell,29 days,Fall by 27.380000%,23.46,
2015-06-21,22.36,2015-08-09,16.69,Sell,34 days,Fall by 25.360000%,25.36,
2015-09-06,15.14,2015-10-11,18.68,Sell,24 days,Fall by -9.050000%,-23.38,
2016-01-24,14.99,2016-02-07,19.62,Sell,9 days,Fall by -99.670000%,-30.89,
2016-02-14,21.15,2016-05-08,25.18,Buy,59 days,Rise by 24.300000%,19.05,
2016-02-21,21.43,2016-05-15,24.86,Buy,59 days,Rise by 22.680000%,16.01,
2016-06-12,27.06,2016-07-24,34.39,Buy,29 days,Rise by 46.050000%,27.09,
2016-07-10,33.64,2016-10-02,35.44,Buy,59 days,Rise by -11.030000%,5.35,
2017-04-16,29.12,2018-08-05,27.54,Buy,339 days,Rise by -13.190000%,-5.43,
2017-07-09,24.56,2017-11-26,27.25,Sell,99 days,Fall by 3.540000%,-10.95,
2017-10-29,26.54,2018-01-07,27.24,Buy,49 days,Rise by 5.610000%,2.64,
2018-04-22,27.13,2018-06-03,28.39,Buy,29 days,Rise by 9.620000%,4.64,
2018-06-03,28.39,2019-04-07,31.4,Buy,219 days,Rise by -15.010000%,10.6,
2018-09-30,22.6,2019-01-13,25.65,Buy,74 days,Rise by 17.080000%,13.5,
2018-12-16,25.34,2019-02-24,29.47,Buy,49 days,Rise by 29.950000%,16.3,
2020-08-23,68.36,2020-10-18,65.77,Sell,39 days,Fall by 10.560000%,3.79,
2021-04-18,53.01,2021-06-13,58.33,Buy,39 days,Rise by 10.190000%,10.04,
2021-09-26,49.76,2021-11-14,55.94,Sell,34 days,Fall by 2.110000%,-12.42,
2021-11-21,55.89,2022-04-03,61.13,Buy,94 days,Rise by -12.850000%,9.38,
2021-12-05,51.19,2022-02-27,55.84,Sell,59 days,Fall by -0.180000%,-9.08,
2021-12-19,53.1,2022-03-20,60.14,Buy,64 days,Rise by 21.850000%,13.26,
2022-02-13,53.52,2022-03-20,60.14,Buy,24 days,Rise by 20.890000%,12.37,
2022-02-27,55.84,2022-04-03,61.13,Buy,24 days,Rise by 15.870000%,9.47,
2022-03-13,61.27,2023-02-26,55.08,Buy,249 days,Rise by -16.300000%,-10.1,
2022-06-26,49.27,2022-07-31,43.94,Sell,24 days,Fall by 11.650000%,10.82,
2022-07-10,45.59,2022-08-14,43.53,Sell,24 days,Fall by 10.130000%,4.52,
2022-11-13,50.38,2023-01-01,52.9,Buy,34 days,Rise by 20.600000%,5.0,
2023-10-08,54.29,2023-11-19,62.71,Sell,29 days,Fall by 0.870000%,-15.51,
2023-10-29,60.36,2023-12-17,65.29,Buy,34 days,Rise by -10.830000%,8.17,
2024-04-14,71.34,2024-06-02,74.65,Buy,34 days,Rise by 15.570000%,4.64,
2024-07-21,82.45,2024-11-10,90.23,Buy,79 days,Rise by 3.100000%,9.44,
2024-11-10,90.23,2024-12-08,86.84,Sell,19 days,Fall by -52.310000%,3.76,
2025-03-23,107.63,2025-05-11,119.56,Buy,34 days,Rise by 15.740000%,11.08,
2025-04-20,116.36,2025-06-22,122.66,Buy,44 days,Rise by 7.060000%,5.41,
2025-06-01,118.91,2025-08-10,138.56,Buy,49 days,Rise by 13.910000%,16.53,
2025-09-21,148.53,2025-09-21,148.53,Buy,0 days,Rise by -8.810000%,0.0,
