Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2008-08-03,23.727,2008-09-07,22.144,2006-05-28-2008-06-01,4.02-32.03,Sell,24 days,6.67%,Fall by 41.01%,6.67%
2009-03-22,15.553,2009-04-05,17.405,2007-07-15-2008-11-23,14.556-15.558,Sell,9 days,-11.91%,Fall by 7.75%,-5.24%
2009-05-10,18.508,2013-02-24,52.383,2006-05-28-2008-06-01,4.02-32.03,Buy,989 days,183.03%,Rise by 11.64%,177.79%
2010-02-07,22.074,2010-03-14,24.997,2008-11-23-2010-01-24,11.305-26.988,Sell,24 days,-13.24%,Fall by 10.75%,164.55%
2010-06-06,19.667,2012-01-29,34.879,2008-11-23-2010-01-24,11.305-26.988,Buy,429 days,77.35%,Rise by 31.19%,241.9%
2010-09-19,21.367,2010-10-03,22.478,2008-06-01-2008-11-23,14.556-27.283,Sell,9 days,-5.2%,Fall by 2.88%,236.7%
2010-12-12,25.476,2010-12-19,22.126,2010-01-24-2010-09-19,21.435-25.108,Sell,4 days,13.15%,Fall by -20.26%,249.85%
2012-06-03,39.178,2012-06-24,43.508,2010-09-19-2012-05-06,19.1-46.698,Sell,14 days,-11.05%,Fall by 2.9%,238.8%
2012-06-17,42.669,2015-03-29,87.25,2008-11-23-2012-05-06,11.305-46.698,Buy,724 days,104.48%,Rise by 12.19%,343.28%
2012-08-12,42.603,2016-10-30,106.9,2010-09-19-2012-05-06,19.1-46.698,Buy,1099 days,150.92%,Rise by 2.86%,494.2%
2014-04-27,70.66,2015-03-29,87.25,2010-09-19-2014-01-12,19.1-84.748,Buy,239 days,23.48%,Rise by 12.19%,517.68%
2014-07-06,76.74,2014-07-13,75.83,2014-01-12-2014-04-13,74.32-82.466,Sell,4 days,1.19%,Fall by 7.03%,518.86%
2015-01-11,84.44,2015-01-25,84.39,2014-07-20-2014-10-19,72.16-76.04,Sell,9 days,0.06%,Fall by -3.01%,518.92%
2015-12-20,96.29,2016-01-10,89.89,2014-12-07-2015-08-30,94.21-86.35,Sell,14 days,6.65%,Fall by 1.48%,525.57%
2015-12-27,98.59,2016-01-24,88.0,2014-04-13-2015-11-15,68.68-101.76,Buy,19 days,-10.74%,Rise by 10.74%,514.83%
2016-02-28,87.57,2016-02-28,87.57,2008-11-23-2015-11-15,11.305-101.76,Buy,0 days,0.0%,Rise by 0%,514.83%
2016-06-05,96.03,2016-06-26,91.47,2015-11-15-2016-02-14,85.27-96.69,Sell,14 days,4.75%,Fall by -36.88%,519.58%
2018-04-22,177.08,2018-06-03,195.37,2016-05-01-2016-07-10,89.34-96.08,Sell,29 days,-10.33%,Fall by 10.33%,509.25%
2018-11-18,199.04,2018-11-18,199.04,2014-04-13-2018-10-07,68.68-225.35,Buy,0 days,0.0%,Rise by 0%,509.25%
2018-11-25,182.6,2018-12-02,201.07,2014-04-13-2018-10-07,68.68-225.35,Sell,4 days,-10.12%,Fall by -33.85%,499.13%
2018-12-09,196.5,2021-05-23,367.6,2010-09-19-2018-10-07,19.1-225.35,Buy,639 days,87.07%,Rise by 6.98%,586.21%
2019-01-13,195.9,2024-04-14,465.38,2006-05-28-2018-10-07,4.02-225.35,Buy,1369 days,137.56%,Rise by 14.52%,723.77%
2019-10-20,270.63,2019-11-10,274.89,2018-10-07-2018-12-30,190.1-211.85,Sell,14 days,-1.57%,Fall by 23.09%,722.19%
2020-03-01,290.25,2020-03-15,270.01,2014-04-13-2020-02-23,68.68-347.25,Sell,9 days,6.97%,Fall by -6.9%,729.17%
2020-03-22,211.42,2020-03-29,247.65,2010-09-19-2020-02-23,19.1-347.25,Sell,4 days,-17.14%,Fall by -16.55%,712.03%
2020-04-05,237.03,2020-04-12,269.4,2018-12-30-2020-02-23,171.89-347.25,Sell,4 days,-13.66%,Fall by -7.14%,698.37%
2020-07-19,304.06,2020-09-27,331.78,2014-04-13-2020-02-23,68.68-347.25,Buy,49 days,9.12%,Rise by 7.58%,707.49%
2020-10-11,352.39,2021-04-11,380.08,2020-03-29-2020-08-30,199.99-367.25,Buy,129 days,7.86%,Rise by 3.47%,715.35%
2020-11-01,288.64,2020-11-15,335.03,2018-12-30-2020-08-30,171.89-367.25,Sell,9 days,-16.07%,Fall by 5.59%,699.28%
2020-11-15,335.03,2020-11-15,335.03,2018-12-30-2020-02-23,171.89-347.25,Buy,0 days,0.0%,Rise by 0%,699.28%
2021-01-31,316.29,2021-02-28,353.85,2020-03-29-2020-08-30,199.99-367.25,Sell,19 days,-11.88%,Fall by -1.9%,687.4%
2021-06-06,366.02,2021-08-22,354.99,2020-03-29-2021-05-02,199.99-401.5,Buy,54 days,-3.01%,Rise by 2.4%,684.39%
2021-09-05,340.23,2021-11-21,339.72,2020-03-29-2021-05-02,199.99-401.5,Sell,54 days,0.15%,Fall by 4.39%,684.54%
2021-10-31,335.52,2021-11-28,324.17,2018-12-30-2021-05-02,171.89-401.5,Sell,19 days,3.38%,Fall by -0.19%,687.92%
2021-11-21,339.72,2023-08-20,392.17,2014-04-13-2021-05-02,68.68-401.5,Buy,454 days,15.44%,Rise by 22.82%,703.36%
2021-12-05,322.11,2021-12-26,360.58,2014-04-13-2021-05-02,68.68-401.5,Sell,14 days,-11.94%,Fall by 9.93%,691.42%
2021-12-19,349.31,2024-05-05,443.58,2010-09-19-2021-05-02,19.1-401.5,Buy,619 days,26.99%,Rise by 20.15%,718.4%
2022-07-03,318.24,2022-07-03,318.24,2014-04-13-2020-08-30,68.68-367.25,Buy,0 days,0.0%,Rise by 0%,718.4%
