Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2006-12-31,74.98,2007-01-28,72.49,2006-05-14-2006-08-13,68.55-80.75,Sell,19 days,3.32%,Fall by 4.46%,3.32%,
2007-05-27,71.08,2007-09-02,75.86,2006-11-26-2007-03-04,73.74-78.69,Sell,69 days,-6.72%,Fall by 6.79%,-3.4%,
2008-05-11,70.29,2008-05-11,70.29,2006-11-26-2008-01-27,71.98-78.69,Sell,0 days,-0.0%,Fall by 0%,-3.4%,
2008-10-26,46.55,2008-10-26,46.55,2006-05-14-2008-07-20,61.02-80.75,Sell,0 days,-0.0%,Fall by 0%,-3.4%,
2009-01-18,48.2,2009-02-01,42.49,2008-04-06-2008-10-12,61.75-72.0,Sell,9 days,11.85%,Fall by -13.3%,8.44%,
2009-06-14,50.53,2009-06-14,50.53,2008-09-21-2009-03-15,43.69-64.13,Sell,0 days,-0.0%,Fall by 0%,8.44%,
2010-02-21,57.81,2010-03-21,64.33,2007-08-12-2009-03-15,43.69-75.35,Sell,19 days,-11.28%,Fall by 11.77%,-2.84%,
2010-05-09,63.93,2010-06-06,60.56,2009-03-15-2010-05-09,37.99-70.89,Sell,19 days,5.27%,Fall by -16.79%,2.44%,
2010-06-13,61.2,2010-06-27,60.35,2008-04-06-2009-03-15,43.69-72.0,Sell,9 days,1.39%,Fall by -17.2%,3.82%,
2011-01-23,72.89,2011-06-12,68.5,2006-05-14-2009-03-15,43.69-80.75,Sell,99 days,6.02%,Fall by 9.93%,9.85%,
2011-06-26,71.12,2012-04-15,79.56,2009-03-15-2011-02-20,37.99-77.0,Buy,209 days,11.87%,Rise by -0.15%,21.71%,
2011-08-07,65.69,2011-08-21,61.7,2009-03-15-2011-02-20,37.99-77.0,Sell,9 days,6.07%,Fall by -18.72%,27.79%,
2011-10-09,66.26,2011-12-25,73.47,2011-02-20-2011-08-14,65.95-74.19,Sell,54 days,-10.88%,Fall by 0.3%,16.91%,
2012-06-24,77.71,2013-06-02,85.9,2011-08-14-2012-03-25,60.74-81.79,Buy,244 days,10.54%,Rise by 2.54%,27.45%,
2012-09-30,71.57,2012-10-07,73.1,2012-03-25-2012-06-10,76.65-79.3,Sell,4 days,-2.14%,Fall by -16.84%,25.31%,
