Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2007-12-16,9.9917,2008-09-28,9.93,2006-05-07-2007-10-14,8.21-10.3983,Buy,204 days,-0.62%,Rise by -32.07%,-0.62%,
2008-05-18,9.585,2008-05-18,9.585,2007-02-04-2008-01-27,10.0117-8.8183,Sell,0 days,-0.0%,Fall by 0%,-0.62%,
2008-10-12,7.3517,2008-10-26,6.9583,2008-01-27-2008-09-07,8.3333-10.75,Sell,9 days,5.35%,Fall by 10.66%,4.73%,
2009-03-15,5.9117,2009-03-29,6.1983,2007-02-04-2008-11-23,6.7333-8.8183,Sell,9 days,-4.85%,Fall by -28.02%,-0.11%,
2009-10-25,8.2783,2009-10-25,8.2783,2007-02-04-2009-03-15,5.92-8.8183,Sell,0 days,-0.0%,Fall by 0%,-0.11%,
2010-02-21,9.085,2018-02-25,30.7683,2006-05-07-2008-09-07,8.21-10.75,Buy,2089 days,238.67%,Rise by 23.22%,238.56%,
2010-02-28,9.1767,2010-05-23,9.145,2007-10-14-2009-03-15,5.92-10.235,Sell,59 days,0.35%,Fall by 10.3%,238.9%,
2010-06-13,9.2,2010-06-13,9.2,2008-09-07-2009-03-15,5.92-9.925,Sell,0 days,-0.0%,Fall by 0%,238.9%,
2011-08-07,9.8483,2011-08-21,9.235,2009-03-15-2011-05-22,5.2467-11.6117,Sell,9 days,6.23%,Fall by 2.49%,245.13%,
2011-08-21,9.235,2011-08-28,9.8183,2006-05-07-2011-05-22,8.21-11.6117,Sell,4 days,-6.32%,Fall by 8.28%,238.81%,
2011-08-28,9.8183,2011-08-28,9.8183,2009-03-15-2011-05-22,5.2467-11.6117,Buy,0 days,0.0%,Rise by 0%,238.81%,
2011-10-02,9.4067,2011-10-23,9.8517,2008-01-27-2011-05-22,8.3333-11.6117,Sell,14 days,-4.73%,Fall by -10.17%,234.08%,
2012-05-06,11.08,2012-05-13,10.9883,2011-05-22-2011-10-09,9.64-11.2883,Sell,4 days,0.83%,Fall by 4.06%,234.91%,
2012-05-13,10.9883,2012-11-04,11.11,2011-10-09-2012-04-01,8.8567-11.5017,Buy,124 days,1.11%,Rise by 19.52%,236.02%,
2012-11-11,10.945,2012-12-02,11.275,2012-04-01-2012-06-10,10.63-11.185,Sell,14 days,-3.02%,Fall by -10.51%,233.0%,
2015-09-13,19.5717,2015-09-13,19.5717,2011-10-09-2015-08-09,8.8567-21.3033,Buy,0 days,0.0%,Rise by 0%,233.0%,
2016-02-07,18.61,2018-08-19,35.0217,2006-05-07-2015-08-09,8.21-21.3033,Buy,659 days,88.19%,Rise by 3.06%,321.19%,
2016-02-14,18.4067,2016-04-03,20.6283,2011-10-09-2015-08-09,8.8567-21.3033,Sell,34 days,-12.07%,Fall by -13.03%,309.12%,
2016-02-28,19.5767,2016-02-28,19.5767,2009-03-15-2015-08-09,5.2467-21.3033,Buy,0 days,0.0%,Rise by 0%,309.12%,
2018-12-23,31.4433,2019-01-13,33.885,2015-08-30-2018-10-07,16.6683-38.15,Sell,14 days,-7.77%,Fall by -5.75%,301.36%,
2019-01-13,33.885,2019-04-28,37.2333,2015-08-30-2018-10-07,16.6683-38.15,Buy,74 days,9.88%,Rise by 11.0%,311.24%,
2019-05-12,37.1117,2019-07-28,41.3283,2018-10-07-2018-12-30,33.225-35.9867,Sell,54 days,-11.36%,Fall by 20.76%,299.88%,
2020-03-15,37.7233,2020-03-22,32.75,2018-12-30-2020-01-26,30.595-46.365,Sell,4 days,13.18%,Fall by -30.23%,313.06%,
2020-03-22,32.75,2020-03-29,36.5267,2015-08-30-2020-01-26,16.6683-46.365,Sell,4 days,-11.53%,Fall by -16.77%,301.53%,
2020-04-12,40.975,2020-09-27,48.5083,2009-03-15-2020-01-26,5.2467-46.365,Buy,119 days,18.39%,Rise by 10.54%,319.91%,
2020-12-20,54.1033,2021-04-25,60.38,2018-10-07-2020-03-29,37.3333-35.9867,Sell,89 days,-11.6%,Fall by -3.43%,308.31%,
2022-01-30,57.84,2022-03-13,56.0,2020-03-29-2021-09-12,30.5417-67.29,Sell,29 days,3.18%,Fall by 14.73%,311.49%,
2022-02-13,59.1,2022-02-13,59.1,2015-08-30-2021-09-12,16.6683-67.29,Buy,0 days,0.0%,Rise by 0%,311.49%,
2022-05-08,53.76,2022-06-12,51.17,2015-08-30-2021-09-12,16.6683-67.29,Sell,24 days,4.82%,Fall by 7.8%,316.31%,
2022-05-15,52.78,2022-06-12,51.17,2011-10-09-2021-09-12,8.8567-67.29,Sell,19 days,3.05%,Fall by 7.8%,319.36%,
2023-01-22,54.54,2023-02-26,51.94,2021-09-12-2022-06-19,50.25-66.05,Sell,24 days,4.77%,Fall by -2.14%,324.13%,
2023-03-12,50.46,2023-04-23,56.82,2021-09-12-2022-10-16,49.28-66.05,Sell,29 days,-12.6%,Fall by 10.88%,311.52%,
2023-03-26,52.52,2023-03-26,52.52,2020-03-29-2021-09-12,30.5417-67.29,Buy,0 days,0.0%,Rise by 0%,311.52%,
2023-06-18,55.98,2023-06-18,55.98,2011-10-09-2021-09-12,8.8567-67.29,Buy,0 days,0.0%,Rise by 0%,311.52%,
2023-10-15,45.37,2023-11-19,48.67,2022-10-16-2023-07-30,46.21-57.95,Sell,24 days,-7.27%,Fall by -11.69%,304.25%,
2024-04-14,56.1,2024-04-21,54.36,2023-07-30-2023-11-05,47.47-56.57,Sell,4 days,3.1%,Fall by -0.06%,307.35%,
2024-05-05,55.49,2024-12-22,58.81,2023-11-05-2024-03-10,43.96-59.14,Buy,164 days,5.98%,Rise by 9.44%,313.33%,
2025-01-05,59.15,2025-03-30,59.42,2024-03-10-2024-08-04,55.83-56.96,Sell,59 days,-0.46%,Fall by -0.4%,312.88%,
2025-03-30,59.42,2025-03-30,59.42,2023-11-05-2025-02-09,43.96-65.18,Buy,0 days,0.0%,Rise by 0%,312.88%,
2025-07-13,60.97,2025-07-13,60.97,2024-08-04-2025-02-09,53.72-65.18,Buy,0 days,0.0%,Rise by 0%,312.88%,
2025-09-28,59.68,2025-10-19,59.82,2023-11-05-2025-02-09,43.96-65.18,Sell,14 days,-0.23%,Fall by -0.62%,312.64%,
