Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
1986-07-31,0.1594,1986-07-31,0.1594,1984-10-31-1986-04-30,0.1044-0.1775,Sell,0 days,-0.0%,Fall by 0%,0.0%,
1986-11-30,0.1538,1989-11-30,0.2275,1984-10-31-1985-07-31,0.1044-0.175,Buy,783 days,47.92%,Rise by 18.95%,47.92%,
1987-04-30,0.1856,1987-08-31,0.1581,1984-10-31-1987-03-31,0.1044-0.2125,Sell,87 days,14.82%,Fall by 25.68%,62.74%,
1989-12-31,0.2506,1990-03-31,0.24,1983-09-30-1987-10-31,0.1556-0.32,Sell,64 days,4.23%,Fall by -95.04%,66.97%,
1992-05-31,0.4588,1993-08-31,0.4125,1984-10-31-1992-01-31,0.1044-0.48,Buy,326 days,-10.09%,Rise by 28.48%,56.87%,
1993-10-31,0.4719,1993-10-31,0.4719,1987-10-31-1992-09-30,0.0862-0.4837,Buy,0 days,0.0%,Rise by 0%,56.87%,
1994-07-31,0.5425,1994-08-31,0.4625,1983-09-30-1984-10-31,0.1725-0.32,Sell,22 days,14.75%,Fall by -101.62%,71.62%,
1994-10-31,0.465,1995-02-28,0.5025,1993-08-31-1994-08-31,0.39-0.5525,Sell,86 days,-8.06%,Fall by -111.44%,63.56%,
1995-02-28,0.5025,1996-01-31,0.65,1987-10-31-1994-08-31,0.0862-0.5525,Buy,241 days,29.35%,Rise by 68.85%,92.91%,
1998-06-30,1.3763,1998-07-31,1.32,1994-12-31-1998-05-31,0.4375-1.6975,Sell,23 days,4.09%,Fall by 13.45%,97.0%,
1998-07-31,1.32,1998-09-30,1.195,1993-08-31-1998-05-31,0.39-1.6975,Sell,43 days,9.47%,Fall by 16.64%,106.47%,
1998-09-30,1.195,1998-11-30,1.155,1987-10-31-1998-05-31,0.0862-1.6975,Sell,43 days,3.35%,Fall by 13.75%,109.82%,
1999-01-31,1.235,2000-12-31,1.77,1994-12-31-1998-05-31,0.4375-1.6975,Buy,499 days,43.32%,Rise by 27.97%,153.14%,
2000-11-30,1.915,2000-12-31,1.77,1994-12-31-2000-09-30,0.4375-2.2725,Sell,21 days,7.57%,Fall by -0.99%,160.71%,
2001-02-28,1.99,2001-02-28,1.99,1999-03-31-2000-09-30,0.95-2.2725,Sell,0 days,-0.0%,Fall by 0%,160.71%,
2001-06-30,2.25,2005-07-31,2.5935,1987-10-31-2000-09-30,0.0862-2.2725,Buy,1064 days,15.27%,Rise by 24.06%,175.98%,
2001-11-30,1.9425,2002-01-31,1.7875,1994-12-31-2001-08-31,0.4375-2.315,Sell,44 days,7.98%,Fall by 33.54%,183.96%,
2002-01-31,1.7875,2002-03-31,1.98,1987-10-31-2001-08-31,0.0862-2.315,Sell,41 days,-10.77%,Fall by 23.66%,173.19%,
2002-03-31,1.98,2008-07-31,6.351,1999-03-31-2001-08-31,0.95-2.315,Buy,1653 days,220.76%,Rise by -19.08%,393.94%,
2002-04-30,1.46,2002-06-30,1.645,1999-03-31-2001-08-31,0.95-2.315,Sell,43 days,-12.67%,Fall by 12.16%,381.27%,
2002-06-30,1.645,2008-11-30,5.11,1993-08-31-1998-05-31,0.39-1.6975,Buy,1674 days,210.64%,Rise by 60.67%,591.91%,
2002-09-30,1.351,2005-07-31,2.5935,1999-03-31-2000-09-30,0.95-2.2725,Buy,739 days,91.97%,Rise by 24.06%,683.88%,
2003-10-31,1.7835,2003-10-31,1.7835,1994-12-31-2001-08-31,0.4375-2.315,Buy,0 days,0.0%,Rise by 0%,683.88%,
2004-01-31,2.0005,2008-11-30,5.11,1987-10-31-2001-08-31,0.0862-2.315,Buy,1259 days,155.44%,Rise by 60.67%,839.32%,
2005-09-30,2.479,2005-09-30,2.479,2002-07-31-2005-04-30,1.075-3.005,Sell,0 days,-0.0%,Fall by 0%,839.32%,
2005-11-30,2.683,2008-07-31,6.351,1994-12-31-2005-04-30,0.4375-3.005,Buy,696 days,136.71%,Rise by -19.08%,976.03%,
2008-07-31,6.351,2008-08-31,5.556,2005-09-30-2008-04-30,2.4025-7.373,Sell,21 days,12.52%,Fall by 12.85%,988.55%,
2008-08-31,5.556,2008-09-30,5.12,2002-07-31-2008-04-30,1.075-7.373,Sell,21 days,7.85%,Fall by 7.21%,996.39%,
2008-09-30,5.12,2009-02-28,4.842,1987-10-31-2008-04-30,0.0862-7.373,Sell,108 days,5.43%,Fall by -152.0%,1001.82%,
2008-12-31,5.139,2008-12-31,5.139,2002-07-31-2008-04-30,1.075-7.373,Buy,0 days,0.0%,Rise by 0%,1001.82%,
2011-08-31,10.666,2011-09-30,9.952,2005-09-30-2011-04-30,2.4025-13.288,Sell,22 days,6.69%,Fall by -55.72%,1008.52%,
2013-02-28,17.5,2013-03-31,16.15,2011-10-31-2013-02-28,9.458-19.444,Sell,21 days,7.71%,Fall by -31.02%,1016.23%,
2013-06-30,15.497,2013-11-30,17.873,2009-04-30-2013-02-28,4.135-19.444,Sell,109 days,-15.33%,Fall by -18.39%,1000.9%,
2013-07-31,16.892,2014-01-31,19.835,2008-04-30-2009-04-30,5.197-6.441,Sell,132 days,-17.42%,Fall by -6.68%,983.48%,
2013-08-31,16.694,2014-06-30,23.095,2002-07-31-2013-02-28,1.075-19.444,Buy,215 days,38.34%,Rise by 27.65%,1021.82%,
2014-07-31,23.025,2016-11-30,16.8,2011-10-31-2014-02-28,9.458-24.21,Buy,609 days,-27.04%,Rise by 65.18%,994.78%,
2016-10-31,17.77,2016-11-30,16.8,2011-10-31-2014-02-28,9.458-24.21,Sell,22 days,5.46%,Fall by -37.26%,1000.24%,
2017-01-31,18.085,2017-01-31,18.085,2011-10-31-2013-02-28,9.458-19.444,Buy,0 days,0.0%,Rise by 0%,1000.24%,
2018-04-30,23.47,2018-08-31,24.585,2016-11-30-2018-01-31,15.445-29.185,Sell,89 days,-4.75%,Fall by -29.94%,995.49%,
2018-08-31,24.585,2018-08-31,24.585,2016-11-30-2018-01-31,15.445-29.185,Buy,0 days,0.0%,Rise by 0%,995.49%,
2022-08-31,53.05,2022-09-30,49.815,2018-10-31-2022-04-30,20.615-61.08,Sell,22 days,6.1%,Fall by -81.97%,1001.59%,
2022-09-30,49.815,2022-11-30,62.3,2018-01-31-2018-10-31,23.705-26.995,Sell,43 days,-25.06%,Fall by -6.66%,976.53%,
2022-11-30,62.3,2022-11-30,62.3,2009-04-30-2022-04-30,4.135-61.08,Buy,0 days,0.0%,Rise by 0%,976.53%,
2024-10-31,111.95,2024-11-30,106.8,2018-10-31-2024-06-30,20.615-148.15,Sell,21 days,4.6%,Fall by 37.78%,981.13%,
2025-06-30,69.02,2025-06-30,69.02,1987-10-31-2024-06-30,0.0862-148.15,Buy,0 days,0.0%,Rise by 0%,981.13%,
2025-10-31,49.46,2025-10-31,49.46,2018-10-31-2022-04-30,20.615-61.08,Buy,0 days,0.0%,Rise by 0%,981.13%,
