Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
1998-08-31,10.15,1998-09-30,11.25,1995-01-31-1998-04-30,4.25-16.0,Sell,22 days,-10.84%,Fall by 6.67%,-10.84%,
1999-05-31,10.95,2002-07-31,15.8,1995-01-31-1998-04-30,4.25-16.0,Buy,827 days,44.29%,Rise by 16.58%,33.45%,
2001-03-31,13.91,2001-04-30,13.225,2000-01-31-2001-02-28,8.125-16.125,Sell,20 days,4.92%,Fall by 8.32%,38.38%,
2001-04-30,13.225,2001-07-31,14.985,1995-01-31-2001-02-28,4.25-16.125,Sell,66 days,-13.31%,Fall by 1.94%,25.07%,
2001-07-31,14.985,2001-09-30,14.0,1998-04-30-2000-01-31,9.1-13.075,Sell,43 days,6.57%,Fall by -4.96%,31.64%,
2001-11-30,13.745,2002-07-31,15.8,2000-01-31-2001-02-28,8.125-16.125,Buy,173 days,14.95%,Rise by 16.58%,46.6%,
2002-06-30,15.15,2002-10-31,14.695,2000-01-31-2002-04-30,8.125-17.575,Sell,88 days,3.0%,Fall by -46.31%,49.6%,
2002-10-31,14.695,2003-02-28,16.25,1995-01-31-2002-04-30,4.25-17.575,Sell,86 days,-10.58%,Fall by -32.31%,39.02%,
2002-11-30,15.505,2004-07-31,22.38,1995-01-31-2001-02-28,4.25-16.125,Buy,434 days,44.34%,Rise by 18.43%,83.36%,
2003-01-31,15.88,2003-06-30,18.42,2001-09-30-2002-04-30,11.25-17.575,Sell,106 days,-15.99%,Fall by -16.72%,67.36%,
2006-08-31,29.985,2015-02-28,48.11,2002-09-30-2006-02-28,13.045-32.92,Buy,2216 days,60.45%,Rise by -11.45%,127.81%,
2007-08-31,27.46,2007-12-31,26.145,2006-06-30-2006-12-31,27.945-33.4,Sell,86 days,4.79%,Fall by 13.54%,132.6%,
2007-09-30,27.25,2007-12-31,26.145,2000-01-31-2006-02-28,8.125-32.92,Sell,65 days,4.06%,Fall by 13.54%,136.65%,
2007-12-31,26.145,2008-01-31,25.265,1995-01-31-2006-02-28,4.25-32.92,Sell,23 days,3.37%,Fall by 10.53%,140.02%,
2008-05-31,27.165,2008-05-31,27.165,2001-09-30-2006-12-31,11.25-33.4,Buy,0 days,0.0%,Rise by 0%,140.02%,
2009-02-28,18.94,2014-03-31,44.3,2001-09-30-2002-04-30,11.25-17.575,Buy,1325 days,133.9%,Rise by 19.93%,273.92%,
2010-09-30,32.465,2011-08-31,36.265,2008-12-31-2009-12-31,12.125-32.35,Buy,239 days,11.7%,Rise by 9.43%,285.62%,
2011-09-30,34.945,2011-11-30,33.17,2008-12-31-2011-05-31,12.125-40.99,Sell,43 days,5.08%,Fall by -9.69%,290.7%,
2011-10-31,35.57,2011-10-31,35.57,2006-02-28-2008-12-31,20.37-30.555,Sell,0 days,-0.0%,Fall by 0%,290.7%,
2011-11-30,33.17,2012-01-31,37.61,2010-07-31-2011-05-31,27.2-40.99,Sell,44 days,-13.39%,Fall by 3.26%,277.31%,
2012-01-31,37.61,2012-12-31,38.62,2006-06-30-2006-12-31,27.945-33.4,Buy,239 days,2.69%,Rise by 19.7%,280.0%,
2013-06-30,37.52,2013-06-30,37.52,2011-11-30-2012-03-31,31.635-40.635,Buy,0 days,0.0%,Rise by 0%,280.0%,
2014-12-31,49.44,2015-01-31,44.21,2011-11-30-2014-11-30,31.635-55.5,Sell,22 days,10.58%,Fall by 3.64%,290.58%,
2015-01-31,44.21,2015-04-30,48.75,2002-09-30-2014-11-30,13.045-55.5,Sell,63 days,-10.27%,Fall by 12.62%,280.31%,
2015-03-31,46.24,2017-06-30,54.53,2008-12-31-2014-11-30,12.125-55.5,Buy,588 days,17.93%,Rise by 17.07%,298.24%,
2015-06-30,46.92,2015-08-31,43.3,2010-07-31-2014-11-30,27.2-55.5,Sell,44 days,7.72%,Fall by 14.87%,305.95%,
2015-07-31,45.74,2015-08-31,43.3,2008-12-31-2014-11-30,12.125-55.5,Sell,21 days,5.33%,Fall by 14.87%,311.29%,
2015-08-31,43.3,2015-12-31,40.31,2000-01-31-2014-11-30,8.125-55.5,Sell,88 days,6.91%,Fall by -53.86%,318.19%,
2015-09-30,42.6,2015-10-31,43.31,2013-04-30-2014-11-30,35.885-55.5,Sell,22 days,-1.67%,Fall by -40.01%,316.53%,
2015-10-31,43.31,2015-10-31,43.31,2006-06-30-2014-11-30,27.945-55.5,Buy,0 days,0.0%,Rise by 0%,316.53%,
