Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
1981-03-31,0.1,1982-09-30,0.18,Buy,391 days,Rise by 347.740000%,94.43,
1997-06-30,5.64,1998-12-31,13.57,Buy,392 days,Rise by 308.870000%,140.85,
1998-06-30,10.12,1999-12-31,23.04,Buy,392 days,Rise by 127.570000%,127.57,
1999-06-30,16.08,2003-03-31,17.34,Buy,977 days,Rise by 19.270000%,7.83,
2005-06-30,16.07,2007-03-31,15.65,Sell,456 days,Fall by 4.190000%,2.59,
2008-06-30,18.73,2012-12-31,22.74,Buy,1174 days,Rise by -13.810000%,21.41,
2012-06-30,23.24,2014-03-31,25.48,Buy,454 days,Rise by 7.330000%,9.62,
2012-09-30,24.6,2016-03-31,22.83,Buy,912 days,Rise by 6.630000%,-7.2,
2017-06-30,25.23,2018-09-30,31.3,Buy,325 days,Rise by 57.030000%,24.09,
2020-09-30,46.64,2023-06-30,52.39,Buy,716 days,Rise by 6.440000%,12.34,
2020-12-31,48.05,2023-06-30,52.39,Buy,650 days,Rise by 3.310000%,9.04,
2023-06-30,52.39,2025-03-31,87.79,Buy,455 days,Rise by 93.120000%,67.56,
2024-12-31,90.35,2024-12-31,90.35,Buy,0 days,Rise by 11.990000%,0.0,
